Date,ticker,Adj_Close
2019/1/22,1326,84.89
2019/1/22,1402,22.23
2019/1/22,2002,19.95
2019/1/22,2207,244.28
2019/1/22,2301,30.02
2019/1/22,2303,8.59
2019/1/22,2308,130.37
2019/1/22,2317,54.54
2019/1/22,2327,238.56
2019/1/22,2330,192.22
2019/1/22,2345,90.97
2019/1/22,2357,149.92
2019/1/22,2379,115.36
2019/1/22,2382,38.81
2019/1/22,2395,164.39
2019/1/22,2412,85.41
2019/1/22,2454,173.86
2019/1/22,2603,11.93
2019/1/22,2609,4.89
2019/1/22,2615,9.56
2019/1/22,2880,12.83
2019/1/22,2881,27.07
2019/1/22,2882,34.25
2019/1/22,2883,7.75
2019/1/22,2884,13.28
2019/1/22,2885,11.43
2019/1/22,2886,19.05
2019/1/22,2887,8.74
2019/1/22,2888,7.2
2019/1/22,2890,7.5
2019/1/22,2891,15.43
2019/1/22,2892,14.2
2019/1/22,2912,263.17
2019/1/22,3008,3115.05
2019/1/22,3017,21.78
2019/1/22,3034,98.8
2019/1/22,3037,18.58
2019/1/22,3045,84.5
2019/1/22,3231,14.45
2019/1/22,4904,55.18
2019/1/22,4938,34.11
2019/1/22,5871,74.85
2019/1/22,5880,12.53
2019/1/22,6505,94.19
2019/1/23,1101,22.52
2019/1/23,1216,57.89
2019/1/23,1301,77.11
2019/1/23,1303,56.38
2019/1/23,1326,83.71
2019/1/23,1402,22.19
2019/1/23,2002,19.95
2019/1/23,2207,240.02
2019/1/23,2301,30.54
2019/1/23,2303,8.48
2019/1/23,2308,128.65
2019/1/23,2317,53.76
2019/1/23,2327,238.56
2019/1/23,2330,190.06
2019/1/23,2345,93.14
2019/1/23,2357,147.32
2019/1/23,2379,113.44
2019/1/23,2382,38.95
2019/1/23,2395,163.31
2019/1/23,2412,85.01
2019/1/23,2454,173.14
2019/1/23,2603,11.73
2019/1/23,2609,4.89
2019/1/23,2615,9.56
2019/1/23,2880,12.87
2019/1/23,2881,27.1
2019/1/23,2882,33.91
2019/1/23,2883,7.68
2019/1/23,2884,13.16
2019/1/23,2885,11.46
2019/1/23,2886,19.15
2019/1/23,2887,8.81
2019/1/23,2888,7.16
2019/1/23,2890,7.54
2019/1/23,2891,15.32
2019/1/23,2892,14.1
2019/1/23,2912,261.52
2019/1/23,3008,3081.82
2019/1/23,3017,21.91
2019/1/23,3034,98.16
2019/1/23,3037,18.41
2019/1/23,3045,84.5
2019/1/23,3231,14.45
2019/1/23,4904,54.88
2019/1/23,4938,33.83
2019/1/23,5871,74.18
2019/1/23,5880,12.53
2019/1/23,6505,93.34
2019/1/24,1101,22.49
2019/1/24,1216,57.81
2019/1/24,1301,76.34
2019/1/24,1303,56.38
2019/1/24,1326,82.53
2019/1/24,1402,22.38
2019/1/24,2002,19.99
2019/1/24,2207,241.73
2019/1/24,2301,30.58
2019/1/24,2303,8.59
2019/1/24,2308,131.23
2019/1/24,2317,54
2019/1/24,2327,237.43
2019/1/24,2330,191.79
2019/1/24,2345,92.71
2019/1/24,2357,148.3
2019/1/24,2379,119.58
2019/1/24,2382,39.17
2019/1/24,2395,164.75
2019/1/24,2412,85.01
2019/1/24,2454,175.65
2019/1/24,2603,11.83
2019/1/24,2609,4.92
2019/1/24,2615,9.62
2019/1/24,2880,12.91
2019/1/24,2881,26.95
2019/1/24,2882,33.75
2019/1/24,2883,7.76
2019/1/24,2884,13.16
2019/1/24,2885,11.63
2019/1/24,2886,19.15
2019/1/24,2887,8.74
2019/1/24,2888,7.27
2019/1/24,2890,7.43
2019/1/24,2891,15.36
2019/1/24,2892,14.17
2019/1/24,2912,264.82
2019/1/24,3008,3094.28
2019/1/24,3017,21.96
2019/1/24,3034,95.61
2019/1/24,3037,18.8
2019/1/24,3045,84.5
2019/1/24,3231,14.81
2019/1/24,4904,55.1
2019/1/24,4938,34.11
2019/1/24,5871,73.84
2019/1/24,5880,12.56
2019/1/24,6505,91.22
2019/1/25,1101,22.62
2019/1/25,1216,58.53
2019/1/25,1301,77.87
2019/1/25,1303,57.21
2019/1/25,1326,84.5
2019/1/25,1402,22.34
2019/1/25,2002,20.19
2019/1/25,2207,247.27
2019/1/25,2301,30.82
2019/1/25,2303,8.77
2019/1/25,2308,132.52
2019/1/25,2317,54.54
2019/1/25,2327,247.6
2019/1/25,2330,194.8
2019/1/25,2345,92.71
2019/1/25,2357,149.6
2019/1/25,2379,119.96
2019/1/25,2382,39.45
2019/1/25,2395,165.46
2019/1/25,2412,85.01
2019/1/25,2454,178.17
2019/1/25,2603,11.88
2019/1/25,2609,4.93
2019/1/25,2615,9.62
2019/1/25,2880,13.01
2019/1/25,2881,26.92
2019/1/25,2882,33.71
2019/1/25,2883,7.8
2019/1/25,2884,13.19
2019/1/25,2885,11.6
2019/1/25,2886,19.08
2019/1/25,2887,8.84
2019/1/25,2888,7.27
2019/1/25,2890,7.54
2019/1/25,2891,15.51
2019/1/25,2892,14.2
2019/1/25,2912,266.47
2019/1/25,3008,3106.74
2019/1/25,3017,21.65
2019/1/25,3034,98.48
2019/1/25,3037,18.89
2019/1/25,3045,84.89
2019/1/25,3231,15.39
2019/1/25,4904,55.03
2019/1/25,4938,35.5
2019/1/25,5871,75.53
2019/1/25,5880,12.6
2019/1/25,6505,92.07
2019/1/28,1101,22.86
2019/1/28,1216,57.89
2019/1/28,1301,77.49
2019/1/28,1303,57.59
2019/1/28,1326,84.5
2019/1/28,1402,22.46
2019/1/28,2002,20.19
2019/1/28,2207,248.97
2019/1/28,2301,30.82
2019/1/28,2303,8.7
2019/1/28,2308,130.8
2019/1/28,2317,54.61
2019/1/28,2327,247.23
2019/1/28,2330,197.39
2019/1/28,2345,92.71
2019/1/28,2357,149.27
2019/1/28,2379,118.81
2019/1/28,2382,39.45
2019/1/28,2395,165.46
2019/1/28,2412,84.62
2019/1/28,2454,178.53
2019/1/28,2603,11.88
2019/1/28,2609,4.94
2019/1/28,2615,9.68
2019/1/28,2880,13.01
2019/1/28,2881,27.29
2019/1/28,2882,33.94
2019/1/28,2883,7.8
2019/1/28,2884,13.25
2019/1/28,2885,11.74
2019/1/28,2886,19.08
2019/1/28,2887,8.84
2019/1/28,2888,7.29
2019/1/28,2890,7.5
2019/1/28,2891,15.59
2019/1/28,2892,14.24
2019/1/28,2912,266.47
2019/1/28,3008,3090.13
2019/1/28,3017,21.44
2019/1/28,3034,97.52
2019/1/28,3037,19.45
2019/1/28,3045,83.73
2019/1/28,3231,15.39
2019/1/28,4904,54.8
2019/1/28,4938,35.85
2019/1/28,5871,75.53
2019/1/28,5880,12.6
2019/1/28,6505,93.34
2019/1/29,1101,22.93
2019/1/29,1216,57.89
2019/1/29,1301,77.11
2019/1/29,1303,57.59
2019/1/29,1326,83.32
2019/1/29,1402,22.23
2019/1/29,2002,20.19
2019/1/29,2207,247.27
2019/1/29,2301,31.06
2019/1/29,2303,8.81
2019/1/29,2308,128.22
2019/1/29,2317,53.92
2019/1/29,2327,241.95
2019/1/29,2330,191.79
2019/1/29,2345,90.53
2019/1/29,2357,147.32
2019/1/29,2379,122.64
2019/1/29,2382,39.38
2019/1/29,2395,161.88
2019/1/29,2412,85.01
2019/1/29,2454,176.37
2019/1/29,2603,11.88
2019/1/29,2609,4.94
2019/1/29,2615,9.62
2019/1/29,2880,12.98
2019/1/29,2881,27.38
2019/1/29,2882,34.02
2019/1/29,2883,7.83
2019/1/29,2884,13.22
2019/1/29,2885,11.74
2019/1/29,2886,19.23
2019/1/29,2887,8.87
2019/1/29,2888,7.37
2019/1/29,2890,7.54
2019/1/29,2891,15.47
2019/1/29,2892,14.27
2019/1/29,2912,266.47
2019/1/29,3008,3139.97
2019/1/29,3017,21.57
2019/1/29,3034,100.07
2019/1/29,3037,19.89
2019/1/29,3045,84.5
2019/1/29,3231,15.17
2019/1/29,4904,54.49
2019/1/29,4938,35.78
2019/1/29,5871,75.53
2019/1/29,5880,12.56
2019/1/29,6505,92.07
2019/1/30,1101,23.08
2019/1/30,1216,57.41
2019/1/30,1301,77.87
2019/1/30,1303,57.67
2019/1/30,1326,83.71
2019/1/30,1402,22.46
2019/1/30,2002,20.27
2019/1/30,2207,249.83
2019/1/30,2301,31.34
2019/1/30,2303,8.33
2019/1/30,2308,129.94
2019/1/30,2317,54
2019/1/30,2327,242.33
2019/1/30,2330,190.49
2019/1/30,2345,93.58
2019/1/30,2357,153.84
2019/1/30,2379,125.32
2019/1/30,2382,39.45
2019/1/30,2395,163.67
2019/1/30,2412,85.01
2019/1/30,2454,174.58
2019/1/30,2603,11.78
2019/1/30,2609,4.92
2019/1/30,2615,9.56
2019/1/30,2880,13.01
2019/1/30,2881,27.25
2019/1/30,2882,33.79
2019/1/30,2883,7.81
2019/1/30,2884,13.28
2019/1/30,2885,11.77
2019/1/30,2886,19.15
2019/1/30,2887,8.94
2019/1/30,2888,7.37
2019/1/30,2890,7.5
2019/1/30,2891,15.59
2019/1/30,2892,14.31
2019/1/30,2912,266.06
2019/1/30,3008,3139.97
2019/1/30,3017,21.65
2019/1/30,3034,100.71
2019/1/30,3037,19.58
2019/1/30,3045,84.89
2019/1/30,3231,15.24
2019/1/30,4904,54.57
2019/1/30,4938,36.06
2019/1/30,5871,76.2
2019/1/30,5880,12.56
2019/1/30,6505,91.22
2019/2/11,1101,23.27
2019/2/11,1216,57.89
2019/2/11,1301,76.34
2019/2/11,1303,56.31
2019/2/11,1326,81.35
2019/2/11,1402,22.42
2019/2/11,2002,20.11
2019/2/11,2207,249.83
2019/2/11,2301,32.31
2019/2/11,2303,7.97
2019/2/11,2308,130.37
2019/2/11,2317,53.92
2019/2/11,2327,247.23
2019/2/11,2330,196.53
2019/2/11,2345,94.88
2019/2/11,2357,149.27
2019/2/11,2379,125.32
2019/2/11,2382,39.87
2019/2/11,2395,161.88
2019/2/11,2412,84.62
2019/2/11,2454,186.43
2019/2/11,2603,11.78
2019/2/11,2609,4.84
2019/2/11,2615,9.65
2019/2/11,2880,13.01
2019/2/11,2881,27.01
2019/2/11,2882,33.75
2019/2/11,2883,7.76
2019/2/11,2884,13.35
2019/2/11,2885,11.67
2019/2/11,2886,19.01
2019/2/11,2887,8.97
2019/2/11,2888,7.36
2019/2/11,2890,7.54
2019/2/11,2891,15.4
2019/2/11,2892,14.31
2019/2/11,2912,262.35
2019/2/11,3008,3301.95
2019/2/11,3017,23.3
2019/2/11,3034,101.66
2019/2/11,3037,20.24
2019/2/11,3045,84.89
2019/2/11,3231,15.39
2019/2/11,4904,54.88
2019/2/11,4938,35.5
2019/2/11,5871,75.53
2019/2/11,5880,12.63
2019/2/11,6505,90.37
2019/2/12,1101,23.3
2019/2/12,1216,59
2019/2/12,1301,77.49
2019/2/12,1303,56.68
2019/2/12,1326,82.14
2019/2/12,1402,22.53
2019/2/12,2002,20.27
2019/2/12,2207,249.4
2019/2/12,2301,32.27
2019/2/12,2303,8.15
2019/2/12,2308,131.66
2019/2/12,2317,55.54
2019/2/12,2327,265.32
2019/2/12,2330,198.25
2019/2/12,2345,95.32
2019/2/12,2357,150.25
2019/2/12,2379,131.84
2019/2/12,2382,40.08
2019/2/12,2395,161.17
2019/2/12,2412,85.01
2019/2/12,2454,184.99
2019/2/12,2603,11.73
2019/2/12,2609,4.87
2019/2/12,2615,9.68
2019/2/12,2880,13.05
2019/2/12,2881,27.1
2019/2/12,2882,34.02
2019/2/12,2883,7.75
2019/2/12,2884,13.44
2019/2/12,2885,11.77
2019/2/12,2886,19.12
2019/2/12,2887,8.97
2019/2/12,2888,7.36
2019/2/12,2890,7.54
2019/2/12,2891,15.47
2019/2/12,2892,14.45
2019/2/12,2912,263.59
2019/2/12,3008,3322.72
2019/2/12,3017,23.94
2019/2/12,3034,102.62
2019/2/12,3037,20.45
2019/2/12,3045,84.12
2019/2/12,3231,15.24
2019/2/12,4904,54.72
2019/2/12,4938,35.5
2019/2/12,5871,75.86
2019/2/12,5880,12.67
2019/2/12,6505,92.49
2019/2/13,1101,23.27
2019/2/13,1216,58.05
2019/2/13,1301,77.49
2019/2/13,1303,56.61
2019/2/13,1326,81.35
2019/2/13,1402,22.68
2019/2/13,2002,20.31
2019/2/13,2207,244.28
2019/2/13,2301,32.34
2019/2/13,2303,8.15
2019/2/13,2308,132.09
2019/2/13,2317,55.54
2019/2/13,2327,288.31
2019/2/13,2330,197.39
2019/2/13,2345,92.27
2019/2/13,2357,147.97
2019/2/13,2379,129.16
2019/2/13,2382,39.66
2019/2/13,2395,161.52
2019/2/13,2412,84.22
2019/2/13,2454,186.07
2019/2/13,2603,11.68
2019/2/13,2609,4.86
2019/2/13,2615,9.74
2019/2/13,2880,12.98
2019/2/13,2881,27.29
2019/2/13,2882,34.33
2019/2/13,2883,7.78
2019/2/13,2884,13.63
2019/2/13,2885,11.81
2019/2/13,2886,19.12
2019/2/13,2887,8.94
2019/2/13,2888,7.37
2019/2/13,2890,7.57
2019/2/13,2891,15.51
2019/2/13,2892,14.45
2019/2/13,2912,258.64
2019/2/13,3008,3314.41
2019/2/13,3017,25.15
2019/2/13,3034,101.66
2019/2/13,3037,20.98
2019/2/13,3045,83.73
2019/2/13,3231,15.28
2019/2/13,4904,54.11
2019/2/13,4938,35.29
2019/2/13,5871,76.2
2019/2/13,5880,12.63
2019/2/13,6505,92.07
2019/2/14,1101,23.17
2019/2/14,1216,58.29
2019/2/14,1301,77.49
2019/2/14,1303,56.38
2019/2/14,1326,81.75
2019/2/14,1402,22.68
2019/2/14,2002,20.07
2019/2/14,2207,244.28
2019/2/14,2301,31.62
2019/2/14,2303,8.3
2019/2/14,2308,132.95
2019/2/14,2317,55.08
2019/2/14,2327,283.03
2019/2/14,2330,195.66
2019/2/14,2345,89.66
2019/2/14,2357,148.95
2019/2/14,2379,135.29
2019/2/14,2382,40.22
2019/2/14,2395,162.24
2019/2/14,2412,84.22
2019/2/14,2454,183.56
2019/2/14,2603,11.73
2019/2/14,2609,4.85
2019/2/14,2615,9.78
2019/2/14,2880,12.98
2019/2/14,2881,27.22
2019/2/14,2882,34.53
2019/2/14,2883,7.72
2019/2/14,2884,13.56
2019/2/14,2885,11.84
2019/2/14,2886,19.08
2019/2/14,2887,8.97
2019/2/14,2888,7.46
2019/2/14,2890,7.57
2019/2/14,2891,15.51
2019/2/14,2892,14.45
2019/2/14,2912,259.05
2019/2/14,3008,3314.41
2019/2/14,3017,24.81
2019/2/14,3034,104.21
2019/2/14,3037,21.06
2019/2/14,3045,82.95
2019/2/14,3231,15.17
2019/2/14,4904,54.19
2019/2/14,4938,35.22
2019/2/14,5871,76.54
2019/2/14,5880,12.63
2019/2/14,6505,95.04
2019/2/15,1101,23.14
2019/2/15,1216,58.05
2019/2/15,1301,77.49
2019/2/15,1303,56.31
2019/2/15,1326,81.75
2019/2/15,1402,22.72
2019/2/15,2002,20.07
2019/2/15,2207,247.27
2019/2/15,2301,31.58
2019/2/15,2303,8.37
2019/2/15,2308,133.39
2019/2/15,2317,54.23
2019/2/15,2327,271.35
2019/2/15,2330,195.66
2019/2/15,2345,86.61
2019/2/15,2357,146.67
2019/2/15,2379,134.91
2019/2/15,2382,39.94
2019/2/15,2395,166.54
2019/2/15,2412,84.62
2019/2/15,2454,181.04
2019/2/15,2603,11.68
2019/2/15,2609,4.85
2019/2/15,2615,9.78
2019/2/15,2880,12.91
2019/2/15,2881,27.16
2019/2/15,2882,34.25
2019/2/15,2883,7.72
2019/2/15,2884,13.41
2019/2/15,2885,11.67
2019/2/15,2886,19.01
2019/2/15,2887,9.01
2019/2/15,2888,7.71
2019/2/15,2890,7.65
2019/2/15,2891,15.4
2019/2/15,2892,14.38
2019/2/15,2912,261.52
2019/2/15,3008,3264.57
2019/2/15,3017,25.03
2019/2/15,3034,111.23
2019/2/15,3037,21.06
2019/2/15,3045,84.12
2019/2/15,3231,15.17
2019/2/15,4904,54.27
2019/2/15,4938,35.36
2019/2/15,5871,74.85
2019/2/15,5880,12.6
2019/2/15,6505,95.04
2019/2/18,1101,22.8
2019/2/18,1216,58.61
2019/2/18,1301,78.25
2019/2/18,1303,56.53
2019/2/18,1326,81.75
2019/2/18,1402,22.87
2019/2/18,2002,20.03
2019/2/18,2207,239.59
2019/2/18,2301,31.96
2019/2/18,2303,8.41
2019/2/18,2308,132.52
2019/2/18,2317,54.77
2019/2/18,2327,280.02
2019/2/18,2330,198.25
2019/2/18,2345,87.48
2019/2/18,2357,148.62
2019/2/18,2379,132.99
2019/2/18,2382,39.52
2019/2/18,2395,164.39
2019/2/18,2412,84.62
2019/2/18,2454,182.12
2019/2/18,2603,11.68
2019/2/18,2609,4.87
2019/2/18,2615,9.84
2019/2/18,2880,13.01
2019/2/18,2881,27.38
2019/2/18,2882,34.41
2019/2/18,2883,7.76
2019/2/18,2884,13.5
2019/2/18,2885,11.88
2019/2/18,2886,19.23
2019/2/18,2887,9.07
2019/2/18,2888,7.75
2019/2/18,2890,7.75
2019/2/18,2891,15.4
2019/2/18,2892,14.45
2019/2/18,2912,259.87
2019/2/18,3008,3297.8
2019/2/18,3017,26.24
2019/2/18,3034,111.23
2019/2/18,3037,20.63
2019/2/18,3045,84.5
2019/2/18,3231,15.24
2019/2/18,4904,54.49
2019/2/18,4938,35.64
2019/2/18,5871,79.57
2019/2/18,5880,12.7
2019/2/18,6505,98.01
2019/2/19,1101,23.2
2019/2/19,1216,58.77
2019/2/19,1301,78.25
2019/2/19,1303,56.76
2019/2/19,1326,82.14
2019/2/19,1402,23.21
2019/2/19,2002,19.91
2019/2/19,2207,234.9
2019/2/19,2301,31.34
2019/2/19,2303,8.41
2019/2/19,2308,131.23
2019/2/19,2317,55.54
2019/2/19,2327,277.38
2019/2/19,2330,197.39
2019/2/19,2345,88.35
2019/2/19,2357,147.32
2019/2/19,2379,133.37
2019/2/19,2382,39.59
2019/2/19,2395,163.31
2019/2/19,2412,84.22
2019/2/19,2454,179.61
2019/2/19,2603,11.73
2019/2/19,2609,4.87
2019/2/19,2615,9.87
2019/2/19,2880,13.01
2019/2/19,2881,27.44
2019/2/19,2882,34.56
2019/2/19,2883,7.8
2019/2/19,2884,13.44
2019/2/19,2885,11.81
2019/2/19,2886,19.3
2019/2/19,2887,9.07
2019/2/19,2888,7.73
2019/2/19,2890,7.72
2019/2/19,2891,15.4
2019/2/19,2892,14.41
2019/2/19,2912,257.4
2019/2/19,3008,3306.11
2019/2/19,3017,26.02
2019/2/19,3034,111.23
2019/2/19,3037,20.8
2019/2/19,3045,84.12
2019/2/19,3231,15.28
2019/2/19,4904,54.49
2019/2/19,4938,35.85
2019/2/19,5871,75.86
2019/2/19,5880,12.7
2019/2/19,6505,97.59
2019/2/20,1101,23.39
2019/2/20,1216,58.61
2019/2/20,1301,78.63
2019/2/20,1303,56.99
2019/2/20,1326,82.92
2019/2/20,1402,23.44
2019/2/20,2002,20.07
2019/2/20,2207,245.99
2019/2/20,2301,31.82
2019/2/20,2303,8.37
2019/2/20,2308,132.95
2019/2/20,2317,56.46
2019/2/20,2327,281.15
2019/2/20,2330,202.13
2019/2/20,2345,88.35
2019/2/20,2357,148.95
2019/2/20,2379,132.61
2019/2/20,2382,40.29
2019/2/20,2395,164.75
2019/2/20,2412,84.62
2019/2/20,2454,183.56
2019/2/20,2603,11.83
2019/2/20,2609,4.87
2019/2/20,2615,9.9
2019/2/20,2880,13.08
2019/2/20,2881,27.56
2019/2/20,2882,34.99
2019/2/20,2883,7.83
2019/2/20,2884,13.56
2019/2/20,2885,11.88
2019/2/20,2886,19.41
2019/2/20,2887,9.14
2019/2/20,2888,7.71
2019/2/20,2890,7.75
2019/2/20,2891,15.47
2019/2/20,2892,14.45
2019/2/20,2912,262.35
2019/2/20,3008,3401.64
2019/2/20,3017,25.8
2019/2/20,3034,111.54
2019/2/20,3037,20.41
2019/2/20,3045,84.12
2019/2/20,3231,15.31
2019/2/20,4904,54.57
2019/2/20,4938,36.55
2019/2/20,5871,78.56
2019/2/20,5880,12.77
2019/2/20,6505,98.43
2019/2/21,1101,24.29
2019/2/21,1216,59.24
2019/2/21,1301,79.02
2019/2/21,1303,57.52
2019/2/21,1326,82.92
2019/2/21,1402,23.59
2019/2/21,2002,20.11
2019/2/21,2207,255.79
2019/2/21,2301,31.51
2019/2/21,2303,8.41
2019/2/21,2308,133.39
2019/2/21,2317,56.93
2019/2/21,2327,287.18
2019/2/21,2330,203.85
2019/2/21,2345,88.79
2019/2/21,2357,149.27
2019/2/21,2379,136.06
2019/2/21,2382,39.66
2019/2/21,2395,164.75
2019/2/21,2412,84.62
2019/2/21,2454,186.07
2019/2/21,2603,12.08
2019/2/21,2609,4.92
2019/2/21,2615,9.96
2019/2/21,2880,13.12
2019/2/21,2881,27.59
2019/2/21,2882,35.18
2019/2/21,2883,7.83
2019/2/21,2884,13.56
2019/2/21,2885,11.84
2019/2/21,2886,19.44
2019/2/21,2887,9.14
2019/2/21,2888,7.77
2019/2/21,2890,7.79
2019/2/21,2891,15.62
2019/2/21,2892,14.52
2019/2/21,2912,261.52
2019/2/21,3008,3447.32
2019/2/21,3017,25.5
2019/2/21,3034,112.18
2019/2/21,3037,20.41
2019/2/21,3045,84.89
2019/2/21,3231,15.28
2019/2/21,4904,54.49
2019/2/21,4938,36.55
2019/2/21,5871,78.56
2019/2/21,5880,12.77
2019/2/21,6505,98.86
2019/2/22,1101,23.91
2019/2/22,1216,59.88
2019/2/22,1301,79.4
2019/2/22,1303,57.59
2019/2/22,1326,83.32
2019/2/22,1402,23.59
2019/2/22,2002,20.11
2019/2/22,2207,268.58
2019/2/22,2301,31.75
2019/2/22,2303,8.44
2019/2/22,2308,132.52
2019/2/22,2317,56.7
2019/2/22,2327,283.03
2019/2/22,2330,203.85
2019/2/22,2345,92.71
2019/2/22,2357,147.97
2019/2/22,2379,132.61
2019/2/22,2382,39.52
2019/2/22,2395,165.46
2019/2/22,2412,85.01
2019/2/22,2454,189.66
2019/2/22,2603,11.98
2019/2/22,2609,4.92
2019/2/22,2615,9.87
2019/2/22,2880,13.15
2019/2/22,2881,27.53
2019/2/22,2882,35.18
2019/2/22,2883,7.82
2019/2/22,2884,13.59
2019/2/22,2885,12.02
2019/2/22,2886,19.41
2019/2/22,2887,9.17
2019/2/22,2888,7.79
2019/2/22,2890,7.75
2019/2/22,2891,15.62
2019/2/22,2892,14.59
2019/2/22,2912,262.76
2019/2/22,3008,3534.55
2019/2/22,3017,25.63
2019/2/22,3034,110.27
2019/2/22,3037,20.15
2019/2/22,3045,85.28
2019/2/22,3231,15.39
2019/2/22,4904,54.49
2019/2/22,4938,36.83
2019/2/22,5871,78.22
2019/2/22,5880,12.84
2019/2/22,6505,97.59
2019/2/25,1101,23.76
2019/2/25,1216,59.4
2019/2/25,1301,79.02
2019/2/25,1303,57.89
2019/2/25,1326,84.1
2019/2/25,1402,23.82
2019/2/25,2002,20.15
2019/2/25,2207,281.37
2019/2/25,2301,32.14
2019/2/25,2303,8.55
2019/2/25,2308,132.52
2019/2/25,2317,56.62
2019/2/25,2327,282.65
2019/2/25,2330,205.15
2019/2/25,2345,94.45
2019/2/25,2357,150.25
2019/2/25,2379,135.67
2019/2/25,2382,40.44
2019/2/25,2395,167.97
2019/2/25,2412,85.01
2019/2/25,2454,202.95
2019/2/25,2603,12.08
2019/2/25,2609,5.01
2019/2/25,2615,9.84
2019/2/25,2880,13.19
2019/2/25,2881,27.71
2019/2/25,2882,35.3
2019/2/25,2883,7.83
2019/2/25,2884,13.69
2019/2/25,2885,12.05
2019/2/25,2886,19.51
2019/2/25,2887,9.2
2019/2/25,2888,7.83
2019/2/25,2890,7.79
2019/2/25,2891,15.62
2019/2/25,2892,14.59
2019/2/25,2912,261.52
2019/2/25,3008,3646.69
2019/2/25,3017,28.18
2019/2/25,3034,110.59
2019/2/25,3037,21.37
2019/2/25,3045,84.89
2019/2/25,3231,15.46
2019/2/25,4904,54.95
2019/2/25,4938,37.38
2019/2/25,5871,78.9
2019/2/25,5880,12.87
2019/2/25,6505,98.43
2019/2/26,1101,23.61
2019/2/26,1216,59.48
2019/2/26,1301,78.63
2019/2/26,1303,58.27
2019/2/26,1326,83.32
2019/2/26,1402,23.63
2019/2/26,2002,20.31
2019/2/26,2207,280.52
2019/2/26,2301,32.69
2019/2/26,2303,8.55
2019/2/26,2308,131.23
2019/2/26,2317,56.16
2019/2/26,2327,280.39
2019/2/26,2330,206.44
2019/2/26,2345,94.01
2019/2/26,2357,149.27
2019/2/26,2379,137.97
2019/2/26,2382,40.15
2019/2/26,2395,167.97
2019/2/26,2412,84.62
2019/2/26,2454,198.64
2019/2/26,2603,12.33
2019/2/26,2609,5.05
2019/2/26,2615,9.87
2019/2/26,2880,13.19
2019/2/26,2881,27.81
2019/2/26,2882,35.26
2019/2/26,2883,7.8
2019/2/26,2884,13.69
2019/2/26,2885,12.05
2019/2/26,2886,19.44
2019/2/26,2887,9.17
2019/2/26,2888,7.77
2019/2/26,2890,7.79
2019/2/26,2891,15.66
2019/2/26,2892,14.59
2019/2/26,2912,261.52
2019/2/26,3008,3596.85
2019/2/26,3017,28.22
2019/2/26,3034,110.59
2019/2/26,3037,21.11
2019/2/26,3045,85.28
2019/2/26,3231,15.39
2019/2/26,4904,54.57
2019/2/26,4938,36.9
2019/2/26,5871,80.58
2019/2/26,5880,12.9
2019/2/26,6505,99.28
2019/2/27,1101,23.73
2019/2/27,1216,59.88
2019/2/27,1301,78.25
2019/2/27,1303,58.12
2019/2/27,1326,82.92
2019/2/27,1402,23.06
2019/2/27,2002,20.31
2019/2/27,2207,285.21
2019/2/27,2301,30.85
2019/2/27,2303,8.41
2019/2/27,2308,132.09
2019/2/27,2317,56.08
2019/2/27,2327,260.79
2019/2/27,2330,206.01
2019/2/27,2345,94.45
2019/2/27,2357,143.08
2019/2/27,2379,136.44
2019/2/27,2382,40.36
2019/2/27,2395,168.33
2019/2/27,2412,85.01
2019/2/27,2454,201.16
2019/2/27,2603,12.28
2019/2/27,2609,5.08
2019/2/27,2615,9.68
2019/2/27,2880,13.33
2019/2/27,2881,27.84
2019/2/27,2882,35.11
2019/2/27,2883,7.8
2019/2/27,2884,13.75
2019/2/27,2885,12.09
2019/2/27,2886,19.62
2019/2/27,2887,9.17
2019/2/27,2888,7.83
2019/2/27,2890,7.79
2019/2/27,2891,15.7
2019/2/27,2892,14.59
2019/2/27,2912,262.76
2019/2/27,3008,3621.77
2019/2/27,3017,29.09
2019/2/27,3034,108.99
2019/2/27,3037,20.98
2019/2/27,3045,85.28
2019/2/27,3231,15.42
2019/2/27,4904,54.95
2019/2/27,4938,36.76
2019/2/27,5871,81.6
2019/2/27,5880,12.97
2019/2/27,6505,98.86
2019/3/4,1101,23.61
2019/3/4,1216,57.89
2019/3/4,1301,77.49
2019/3/4,1303,57.14
2019/3/4,1326,83.71
2019/3/4,1402,22.68
2019/3/4,2002,20.19
2019/3/4,2207,281.37
2019/3/4,2301,29.85
2019/3/4,2303,8.41
2019/3/4,2308,135.11
2019/3/4,2317,55.69
2019/3/4,2327,263.43
2019/3/4,2330,202.99
2019/3/4,2345,94.01
2019/3/4,2357,144.06
2019/3/4,2379,133.76
2019/3/4,2382,39.94
2019/3/4,2395,166.18
2019/3/4,2412,85.01
2019/3/4,2454,199
2019/3/4,2603,12.23
2019/3/4,2609,5.08
2019/3/4,2615,9.74
2019/3/4,2880,13.29
2019/3/4,2881,27.62
2019/3/4,2882,34.8
2019/3/4,2883,7.78
2019/3/4,2884,13.78
2019/3/4,2885,11.91
2019/3/4,2886,19.44
2019/3/4,2887,9.17
2019/3/4,2888,7.8
2019/3/4,2890,7.86
2019/3/4,2891,15.62
2019/3/4,2892,14.69
2019/3/4,2912,250.8
2019/3/4,3008,3625.92
2019/3/4,3017,29.91
2019/3/4,3034,108.99
2019/3/4,3037,22.85
2019/3/4,3045,85.28
