Date,ticker,SEV_4_Quarters_Rolling
2018-11-12,1101.0,33.331568002852414
2018-11-13,1101.0,33.04204119977078
2018-11-14,1101.0,36.17002525085218
2018-11-15,1101.0,36.28010583850685
2018-11-16,1101.0,36.1537649436828
2018-11-19,1101.0,36.1377200264613
2018-11-20,1101.0,36.08246659592699
2018-11-21,1101.0,36.565917388166056
2018-11-22,1101.0,37.014046842278226
2018-11-23,1101.0,37.12195007519166
2018-11-26,1101.0,36.81829139052171
2018-11-27,1101.0,37.79776397237533
2018-11-28,1101.0,37.533617589424864
2018-11-29,1101.0,37.55929665669004
2018-11-30,1101.0,37.34856196824557
2018-12-03,1101.0,36.68935485589188
2018-12-04,1101.0,37.115244261474004
2018-12-05,1101.0,37.23989548278514
2018-12-06,1101.0,37.3737269418756
2018-12-07,1101.0,37.18962144306501
2018-12-10,1101.0,37.373306916672085
2018-12-11,1101.0,37.37299524931981
2018-12-12,1101.0,37.31389289691233
2018-12-13,1101.0,37.05558598773018
2018-12-14,1101.0,36.95620743110859
2018-12-17,1101.0,36.84911775600953
2018-12-18,1101.0,37.05384388234121
2018-12-19,1101.0,36.89684296789315
2018-12-20,1101.0,37.22664544728145
2018-12-21,1101.0,37.25083554489199
2018-12-24,1101.0,37.07541108845648
2018-12-25,1101.0,37.07444268664945
2018-12-26,1101.0,37.32321533306365
2018-12-27,1101.0,37.34727863580372
2018-12-28,1101.0,37.27072042821044
2019-01-02,1101.0,37.3448815460203
2019-01-03,1101.0,37.554603650609174
2019-01-04,1101.0,37.417919090875735
2019-01-07,1101.0,37.157082020069296
2019-01-08,1101.0,37.41500835375074
2019-01-09,1101.0,37.02984641787441
2019-01-10,1101.0,36.945903344955404
2019-01-11,1101.0,37.05137672653251
2019-01-14,1101.0,37.48440797962197
2019-01-15,1101.0,37.45724750243203
2019-01-16,1101.0,37.531553260387746
2019-01-17,1101.0,37.63165803300177
2019-01-18,1101.0,37.36721402741271
2019-01-21,1101.0,37.26456964969437
2019-01-22,1101.0,37.28757457239526
2019-01-23,1101.0,37.210232700065745
2019-01-24,1101.0,37.25811086406711
2019-01-25,1101.0,37.172443685627215
2019-01-28,1101.0,36.996216094447064
2019-01-29,1101.0,36.96091370494495
2019-01-30,1101.0,36.86004320628148
2019-02-11,1101.0,36.72713469354136
2019-02-12,1101.0,36.72462431948131
2019-02-13,1101.0,36.77085448561248
2019-02-14,1101.0,36.87438715533468
2019-02-15,1101.0,36.920889712742046
2019-02-18,1101.0,37.22441255883242
2019-02-19,1101.0,36.91531802347705
2019-02-20,1101.0,36.78159030076145
2019-02-21,1101.0,36.08315929373441
2019-02-22,1101.0,36.40471234597908
2019-02-25,1101.0,36.546006130776895
2019-02-26,1101.0,36.6883554796359
2019-02-27,1101.0,36.61241104066053
2019-03-04,1101.0,36.73077938287343
2019-03-05,1101.0,36.85805223285554
2019-03-06,1101.0,36.74866312717209
2019-03-07,1101.0,36.90055831782364
2019-03-08,1101.0,36.921769189965644
2019-03-11,1101.0,37.017117588065666
2019-03-12,1101.0,36.7594023119031
2019-03-13,1101.0,36.731440533420695
2019-03-14,1101.0,36.703467132338574
2019-03-15,1101.0,36.69981790804189
2019-03-18,1101.0,37.147983036593544
2019-03-19,1101.0,37.01983759913131
2019-03-20,1101.0,37.06559307347075
2019-03-21,1101.0,36.67659839570956
2019-03-22,1101.0,36.77838251753109
2019-03-25,1101.0,35.906836603487776
2019-03-26,1101.0,35.949657043411925
2019-03-27,1101.0,35.92238765535125
2019-03-28,1101.0,35.72504043623152
2019-03-29,1101.0,35.628999366357064
2019-04-01,1101.0,32.67665026304311
2019-04-02,1101.0,32.6885715395137
2019-04-03,1101.0,32.59770299325707
2019-04-08,1101.0,32.39321224625398
2019-04-09,1101.0,32.480796757879496
2019-04-10,1101.0,32.5751036366054
2019-04-11,1101.0,32.58019891041061
2019-04-12,1101.0,32.63636733614382
2019-04-15,1101.0,32.469319902537435
2019-04-16,1101.0,32.5758839834924
2019-04-17,1101.0,32.728255240332885
2019-04-18,1101.0,32.87555066916659
2019-04-19,1101.0,32.84818085293733
2019-04-22,1101.0,33.14108570877803
2019-04-23,1101.0,32.910250794363115
2019-04-24,1101.0,32.941349330890645
2019-04-25,1101.0,32.85531894278237
2019-04-26,1101.0,32.88627958567792
2019-04-29,1101.0,32.755306631135724
2019-04-30,1101.0,32.811902350112575
2019-05-02,1101.0,32.739348622327945
2019-05-03,1101.0,32.494864750798776
2019-05-06,1101.0,32.72333814842445
2019-05-07,1101.0,32.49808135975073
2019-05-08,1101.0,32.47112681231455
2019-05-09,1101.0,32.679959214168605
2019-05-10,1101.0,32.691161690167554
2019-05-13,1101.0,32.90281903177677
2019-05-14,1101.0,33.090879780250326
2019-05-15,1101.0,32.99620324957275
2019-05-16,1101.0,32.86584328168441
2019-05-17,1101.0,32.72973313953016
2019-05-20,1101.0,32.65876090432354
2019-05-21,1101.0,32.42804213741955
2019-05-22,1101.0,32.45334232317694
2019-05-23,1101.0,32.562267461349784
2019-05-24,1101.0,32.530162949894816
2019-05-27,1101.0,32.50069325693647
2019-05-28,1101.0,32.5291241424808
2019-05-29,1101.0,32.441837003621295
2019-05-30,1101.0,32.310290370711705
2019-05-31,1101.0,32.26197755531378
2019-06-03,1101.0,32.05612265780705
2019-06-04,1101.0,32.16562433383886
2019-06-05,1101.0,32.19345730177245
2019-06-06,1101.0,32.126377301753266
2019-06-10,1101.0,31.840694178293667
2019-06-11,1101.0,31.774755939298586
2019-06-12,1101.0,31.85770522611452
2019-06-13,1101.0,31.81026900281821
2019-06-14,1101.0,31.762922109338177
2019-06-17,1101.0,31.47026169201351
2019-06-18,1101.0,31.272520184957706
2019-06-19,1101.0,31.226322920977676
2019-06-20,1101.0,31.1742243386895
2019-06-21,1101.0,31.260187856928674
2019-06-24,1101.0,31.08228889126271
2019-06-25,1101.0,31.072173840449228
2019-06-26,1101.0,31.079962430109703
2019-06-27,1101.0,30.92136689572602
2019-06-28,1101.0,30.875838580347498
2019-07-01,1101.0,30.83039574211217
2019-07-02,1101.0,30.749843688575417
2019-07-03,1101.0,30.774963026041632
2019-07-04,1101.0,30.894655585290796
2019-07-05,1101.0,30.790124475571904
2019-07-08,1101.0,30.762427896035305
2019-07-09,1101.0,30.823130802058206
2019-07-10,1101.0,30.872312165660723
2019-07-11,1101.0,31.252765009150554
2019-07-12,1101.0,31.407923572107833
2019-07-15,1101.0,31.51524056548802
2019-07-16,1101.0,31.241158735191885
2019-07-17,1101.0,31.249509472416854
2019-07-18,1101.0,31.276225886843527
2019-07-19,1101.0,31.193107722602363
2019-07-22,1101.0,31.14064936751619
2019-07-23,1101.0,31.07620618532976
2019-07-24,1101.0,31.16340506158971
2019-07-25,1101.0,31.33724293757549
2019-07-26,1101.0,31.19854365130374
2019-07-29,1101.0,31.10944861351145
2019-07-30,1101.0,31.123931366296762
2019-07-31,1101.0,31.150669367392208
2019-08-01,1101.0,31.386961439377988
2019-08-02,1101.0,31.570614658834796
2019-08-05,1101.0,31.560837371064952
2019-08-06,1101.0,31.645553542243047
2019-08-07,1101.0,31.616859041020128
2019-08-08,1101.0,31.39397422678203
2019-08-12,1101.0,31.365550587594946
2019-08-13,1101.0,31.682629086935773
2019-08-14,1101.0,29.633216980259647
2019-08-15,1101.0,29.772862926593508
2019-08-16,1101.0,29.806637381112665
2019-08-19,1101.0,29.76185943696495
2019-08-20,1101.0,29.761925827798265
2019-08-21,1101.0,29.85741057293133
2019-08-22,1101.0,29.91382437580818
2019-08-23,1101.0,29.789979778428048
2019-08-26,1101.0,30.01007750671022
2019-08-27,1101.0,30.014733409116726
2019-08-28,1101.0,29.973890896231875
2019-08-29,1101.0,29.916098490599175
2019-08-30,1101.0,29.634142648485675
2019-09-02,1101.0,29.699870477279262
2019-09-03,1101.0,29.642788012172318
2019-09-04,1101.0,29.58028057625294
2019-09-05,1101.0,29.347115757081657
2019-09-06,1101.0,28.998915217091547
2019-09-09,1101.0,28.927734404156105
2019-09-10,1101.0,28.926016543691944
2019-09-11,1101.0,28.892303641728905
2019-09-12,1101.0,28.853308744330683
2019-09-16,1101.0,28.814370368104765
2019-09-17,1101.0,29.026860132438838
2019-09-18,1101.0,28.896325158115065
2019-09-19,1101.0,28.878658596032032
2019-09-20,1101.0,28.706725624544422
2019-09-23,1101.0,28.86476762687825
2019-09-24,1101.0,28.82573529727179
2019-09-25,1101.0,28.883129437659917
2019-09-26,1101.0,28.75316843965565
2019-09-27,1101.0,28.831795702587797
2019-10-01,1101.0,28.814201012035888
2019-10-02,1101.0,28.947474449696195
2019-10-03,1101.0,29.027649810249283
2019-10-04,1101.0,29.04821841236609
2019-10-07,1101.0,28.878449098193222
2019-10-08,1101.0,28.688991696592993
2019-10-09,1101.0,28.762516286828966
2019-10-14,1101.0,28.5741652719816
2019-10-15,1101.0,28.540798991717555
2019-10-16,1101.0,28.523356431487553
2019-10-17,1101.0,28.4636204986489
2019-10-18,1101.0,28.13297337168739
2019-10-21,1101.0,27.910713640993993
2019-10-22,1101.0,27.93423015775605
2019-10-23,1101.0,28.081114536200094
2019-10-24,1101.0,28.043240647012535
2019-10-25,1101.0,28.082738890926837
2019-10-28,1101.0,28.101708251325032
2019-10-29,1101.0,28.120761745716692
2019-10-30,1101.0,28.21817946900998
2019-10-31,1101.0,28.159122476942333
2019-11-01,1101.0,28.10542675094866
2019-11-04,1101.0,27.943374547216447
2019-11-05,1101.0,27.94165484735573
2019-11-06,1101.0,27.960587353784337
2019-11-07,1101.0,27.89192734719118
2019-11-08,1101.0,27.890230669103655
2019-11-11,1101.0,28.080396488974127
2019-11-12,1101.0,27.948878514361382
2019-11-13,1101.0,27.802979613247043
2019-11-14,1101.0,27.679951015181732
2019-11-15,1101.0,27.45996091994582
2019-11-18,1101.0,27.292444718438226
2019-11-19,1101.0,27.26960171013438
2019-11-20,1101.0,27.054877780864718
2019-11-21,1101.0,27.140036600970948
2019-11-22,1101.0,27.201213698637517
2019-11-25,1101.0,27.23301728774574
2019-11-26,1101.0,27.2650187083026
2019-11-27,1101.0,27.18754415046285
2019-11-28,1101.0,27.149961239630226
2019-11-29,1101.0,27.35605170656282
2019-12-02,1101.0,27.362387757014666
2019-12-03,1101.0,27.173399016916964
2019-12-04,1101.0,27.19950913440816
2019-12-05,1101.0,27.230695071870407
2019-12-06,1101.0,27.1820270029419
2019-12-09,1101.0,27.06907429938412
2019-12-10,1101.0,27.04060433297621
2019-12-11,1101.0,27.017101797810906
2019-12-12,1101.0,26.95430000726793
2019-12-13,1101.0,26.85756790946077
2019-12-16,1101.0,26.76144708852117
2019-12-17,1101.0,26.70446977312701
2019-12-18,1101.0,26.676555180679763
2019-12-19,1101.0,26.66792609252484
2019-12-20,1101.0,26.67857082948486
2019-12-23,1101.0,26.564316236792948
2019-12-24,1101.0,26.589223363179748
2019-12-25,1101.0,26.59979861509949
2019-12-26,1101.0,26.61039641041139
2019-12-27,1101.0,26.529916929758304
2019-12-30,1101.0,26.38822909454975
2019-12-31,1101.0,26.360764872094006
2020-01-02,1101.0,26.21601171705245
2020-01-03,1101.0,26.258969159962763
2020-01-06,1101.0,26.420316194142604
2020-01-07,1101.0,26.359619110581047
2020-01-08,1101.0,26.417435732212653
2020-01-09,1101.0,26.394623986915285
2020-01-10,1101.0,26.367096402348288
2020-01-13,1101.0,26.109810041120262
2020-01-14,1101.0,25.999457823076256
2020-01-15,1101.0,25.990982919668372
2020-01-16,1101.0,25.91813435500698
2020-01-17,1101.0,25.859330578262163
2020-01-20,1101.0,25.837193069580884
2020-01-30,1101.0,26.877767281409636
2020-01-31,1101.0,26.800156743043726
2020-02-03,1101.0,26.969536015009705
2020-02-04,1101.0,26.660673918418254
2020-02-05,1101.0,26.671546517296353
2020-02-06,1101.0,26.435925986147264
2020-02-07,1101.0,26.600870109578416
2020-02-10,1101.0,26.626275435578982
2020-02-11,1101.0,26.549794266555523
2020-02-12,1101.0,26.468878172176723
2020-02-13,1101.0,26.34064989289457
2020-02-14,1101.0,26.317832636937194
2020-02-17,1101.0,26.376086351294845
2020-02-18,1101.0,26.35321236828517
2020-02-19,1101.0,26.221111469028283
2020-02-20,1101.0,26.2980124907545
2020-02-21,1101.0,26.2562201244019
2020-02-24,1101.0,26.33342108104951
2020-02-25,1101.0,26.430395752935155
2020-02-26,1101.0,26.59141196654794
2020-02-27,1101.0,26.568219854490017
2020-03-02,1101.0,26.55964928997669
2020-03-03,1101.0,26.410674201467625
2020-03-04,1101.0,26.334898359342617
2020-03-05,1101.0,26.17399861097942
2020-03-06,1101.0,26.317859549478328
2020-03-09,1101.0,26.653713714104036
2020-03-10,1101.0,26.73385529445131
2020-03-11,1101.0,26.656212238071056
2020-03-12,1101.0,27.021661674253096
2020-03-13,1101.0,27.19626160960011
2020-03-16,1101.0,27.709807308795902
2020-03-17,1101.0,28.18288452952397
2020-03-18,1101.0,28.82191903604411
2020-03-19,1101.0,29.83320998159009
2020-03-20,1101.0,28.417415554512477
2020-03-23,1101.0,28.754684529889268
2020-03-24,1101.0,27.887644567594624
2020-03-25,1101.0,27.66431337683435
2020-03-26,1101.0,27.735582144650333
2020-03-27,1101.0,27.59367905904564
2020-03-30,1101.0,27.505678601063455
2020-03-31,1101.0,28.146551897277796
2020-04-01,1101.0,28.353765802300558
2020-04-06,1101.0,28.3442293736957
2020-04-07,1101.0,27.992482961343946
2020-04-08,1101.0,27.59635566872937
2020-04-09,1101.0,27.77398621398107
2020-04-10,1101.0,27.610256958690986
2020-04-13,1101.0,27.691672585461383
2020-04-14,1101.0,27.382175243604088
2020-04-15,1101.0,27.32180011762451
2020-04-16,1101.0,27.297908580917834
2020-04-17,1101.0,27.243024497003333
2020-04-20,1101.0,27.111374391927338
2020-04-21,1101.0,27.30925613921109
2020-04-22,1101.0,27.379011404758913
2020-04-23,1101.0,27.17379185721149
2020-04-24,1101.0,27.22735629629008
2020-04-27,1101.0,27.224225518539896
2020-04-28,1101.0,27.12844301064189
2020-04-29,1101.0,27.01292514937826
2020-04-30,1101.0,26.77778647555162
2020-05-04,1101.0,27.134457631953268
2020-05-05,1101.0,26.897130496145735
2020-05-06,1101.0,26.985166437985182
2020-05-07,1101.0,26.946517980080458
2020-05-08,1101.0,26.83235323383247
2020-05-11,1101.0,26.77405343347069
2020-05-12,1101.0,26.846232242217834
2020-05-13,1101.0,26.858223184392802
2020-05-14,1101.0,26.96643753742387
2020-05-15,1101.0,25.824797852013393
2020-05-18,1101.0,25.763082516542834
2020-05-19,1101.0,25.498747148744705
2020-05-20,1101.0,25.483414305515087
2020-05-21,1101.0,25.404140177108665
2020-05-22,1101.0,25.471034918227023
2020-05-25,1101.0,25.423566917556887
2020-05-26,1101.0,25.262333729553845
2020-05-27,1101.0,25.299260443129512
2020-05-28,1101.0,25.450918982184948
2020-05-29,1101.0,25.36899682618555
2020-06-01,1101.0,25.178778461188404
2020-06-02,1101.0,25.102845112043866
2020-06-03,1101.0,24.978300020621695
2020-06-04,1101.0,25.04116992497915
2020-06-05,1101.0,24.95253865834723
2020-06-08,1101.0,24.842397271689325
2020-06-09,1101.0,24.847185518282924
2020-06-10,1101.0,24.803544169292792
2020-06-11,1101.0,25.012335837592964
2020-06-12,1101.0,25.125197163364295
2020-06-15,1101.0,25.24377436753182
2020-06-16,1101.0,25.11729479058397
2020-06-17,1101.0,25.104309804049606
2020-06-18,1101.0,25.141068033403272
2020-06-19,1101.0,25.173433213385835
2020-06-22,1101.0,25.047342587287076
2020-06-23,1101.0,25.10205876384272
2020-06-24,1101.0,25.039409959174098
2020-06-29,1101.0,25.08962946698651
2020-06-30,1101.0,25.045004407346884
2020-07-01,1101.0,24.919781662256074
2020-07-02,1101.0,24.747060416029377
2020-07-03,1101.0,24.624492173650122
2020-07-06,1101.0,24.472734862058083
2020-07-07,1101.0,24.429825534230208
2020-07-08,1101.0,24.21652001552435
2020-07-09,1101.0,24.1616623066295
2020-07-10,1101.0,24.2548707005722
2020-07-13,1101.0,24.16597844566899
2020-07-14,1101.0,24.123858938554626
2020-07-15,1101.0,24.019038622332026
2020-07-16,1101.0,24.340818489971713
2020-07-17,1101.0,24.234116962361533
2020-07-20,1101.0,24.132450842933324
2020-07-21,1101.0,23.985521779913714
2020-07-22,1101.0,23.98548998191541
2020-07-23,1101.0,23.94374782979722
2020-07-24,1101.0,24.111523953245253
2020-07-27,1101.0,24.221991897571126
2020-07-28,1101.0,24.239195939904484
2020-07-29,1101.0,24.060999389368092
2020-07-30,1101.0,23.956061847612418
2020-07-31,1101.0,24.04840887572859
2020-08-03,1101.0,24.052654943195467
2020-08-04,1101.0,23.901670995781323
2020-08-05,1101.0,23.58065363231277
2020-08-06,1101.0,23.367088405287507
2020-08-07,1101.0,23.370735822418816
2020-08-10,1101.0,23.50296335489176
2020-08-11,1101.0,23.518879335309663
2020-08-12,1101.0,23.797292043554275
2020-08-13,1101.0,23.718629567812172
2020-08-14,1101.0,22.583751374437465
2020-08-17,1101.0,22.45318160093012
2020-08-18,1101.0,22.276975070364593
2020-08-19,1101.0,22.18974994973594
2020-08-20,1101.0,22.451316697746716
2020-08-21,1101.0,22.24648976767507
2020-08-24,1101.0,22.31844429051945
2020-08-25,1101.0,22.317895371921395
2020-08-26,1101.0,22.311807444811308
2020-08-27,1101.0,22.378581557669655
2020-08-28,1101.0,22.475277077017765
