Date,ticker,HL1M
2017-03-29,1101.0,0.9729729729729878
2017-03-30,1101.0,-10.124999999999794
2017-03-31,1101.0,-3.892857142857176
2017-04-05,1101.0,1.7948717948718158
2017-04-06,1101.0,1.0961538461538476
2017-04-07,1101.0,1.4772727272727397
2017-04-10,1101.0,2.027777777777782
2017-04-11,1101.0,2.5161290322580787
2017-04-12,1101.0,2.892857142857176
2017-04-13,1101.0,3.7391304347826724
2017-04-14,1101.0,9.900000000000231
2017-04-17,1101.0,9.900000000000231
2017-04-18,1101.0,12.62500000000029
2017-04-19,1101.0,12.62500000000029
2017-04-20,1101.0,12.62500000000029
2017-04-21,1101.0,-3.9459459459459376
2017-04-24,1101.0,2.6764705882352957
2017-04-25,1101.0,-63.500000000001336
2017-04-26,1101.0,24.400000000001434
2017-04-27,1101.0,-9.769230769230601
2017-04-28,1101.0,-12.363636363636422
2017-05-02,1101.0,26.1999999999996
2017-05-03,1101.0,21.999999999999716
2017-05-04,1101.0,13.374999999999694
2017-05-05,1101.0,-6.476190476190464
2017-05-08,1101.0,-20.42857142857238
2017-05-09,1101.0,26.000000000001492
2017-05-10,1101.0,11.700000000000266
2017-05-11,1101.0,inf
2017-05-12,1101.0,-5.407407407407348
2017-05-15,1101.0,3.8620689655171967
2017-05-16,1101.0,1.3272727272727263
2017-05-17,1101.0,2.199999999999986
2017-05-18,1101.0,2.4054054054054004
2017-05-19,1101.0,4.249999999999963
2017-05-22,1101.0,3.3448275862068613
2017-05-23,1101.0,7.214285714285696
2017-05-24,1101.0,3.791666666666636
2017-05-25,1101.0,1.0999999999999885
2017-05-26,1101.0,1.6249999999999973
2017-05-31,1101.0,2.4736842105262933
2017-06-01,1101.0,2.9375000000000124
2017-06-02,1101.0,1.1724137931034369
2017-06-05,1101.0,1.3333333333333157
2017-06-06,1101.0,2.3157894736842017
2017-06-07,1101.0,2.4375000000000013
2017-06-08,1101.0,2.4375000000000013
2017-06-09,1101.0,0.8965517241379158
2017-06-12,1101.0,17.33333333333266
2017-06-13,1101.0,5.87499999999985
2017-06-14,1101.0,3.9999999999998708
2017-06-15,1101.0,-11.399999999999844
2017-06-16,1101.0,-8.125000000000156
2017-06-19,1101.0,15.666666666666035
2017-06-20,1101.0,0.6129032258064583
2017-06-21,1101.0,0.0
2017-06-22,1101.0,-0.09090909090909208
2017-06-23,1101.0,0.0
2017-06-26,1101.0,-0.08333333333332889
2017-06-27,1101.0,0.27659574468084963
2017-06-28,1101.0,-0.07692307692307819
2017-06-29,1101.0,0.0
2017-06-30,1101.0,-0.07142857142857252
2017-07-03,1101.0,-0.1566265060240955
2017-07-04,1101.0,0.0
2017-07-05,1101.0,-0.08791208791208993
2017-07-06,1101.0,0.09638554216867712
2017-07-07,1101.0,0.30000000000000154
2017-07-10,1101.0,0.5166666666666723
2017-07-11,1101.0,0.3382352941176478
2017-07-12,1101.0,0.5964912280701749
2017-07-13,1101.0,0.4000000000000033
2017-07-14,1101.0,0.0581395348837218
2017-07-17,1101.0,-0.10784313725490145
2017-07-18,1101.0,-0.0480769230769238
2017-07-19,1101.0,-0.14606741573033588
2017-07-20,1101.0,-0.03947368421052773
2017-07-21,1101.0,0.08571428571428905
2017-07-24,1101.0,0.1692307692307678
2017-07-25,1101.0,0.1692307692307678
2017-07-26,1101.0,0.22580645161290377
2017-07-27,1101.0,-0.26666666666666533
2017-07-28,1101.0,0.0
2017-07-31,1101.0,0.12499999999999722
2017-08-01,1101.0,0.12499999999999722
2017-08-02,1101.0,0.05882352941176569
2017-08-03,1101.0,0.21621621621621687
2017-08-04,1101.0,0.30434782608695876
2017-08-07,1101.0,0.12499999999999722
2017-08-08,1101.0,0.05882352941176569
2017-08-09,1101.0,0.3636363636363612
2017-08-10,1101.0,0.9148936170212782
2017-08-11,1101.0,2.5652173913043423
2017-08-14,1101.0,1.3461538461538298
2017-08-15,1101.0,6.374999999999828
2017-08-16,1101.0,3.538461538461572
2017-08-17,1101.0,6.374999999999828
2017-08-18,1101.0,6.374999999999828
2017-08-21,1101.0,inf
2017-08-22,1101.0,6.374999999999828
2017-08-23,1101.0,2.1052631578947154
2017-08-24,1101.0,0.8437499999999979
2017-08-25,1101.0,0.47499999999999176
2017-08-28,1101.0,0.5526315789473721
2017-08-29,1101.0,0.6874999999999959
2017-08-30,1101.0,0.5428571428571342
2017-08-31,1101.0,0.34999999999999065
2017-09-01,1101.0,0.7999999999999929
2017-09-04,1101.0,1.8421052631578712
2017-09-05,1101.0,5.749999999999834
2017-09-06,1101.0,inf
2017-09-07,1101.0,-3.3529411764706265
2017-09-08,1101.0,3.0714285714286604
2017-09-11,1101.0,5.333333333333346
2017-09-12,1101.0,18.00000000000154
2017-09-13,1101.0,-29.49999999999556
2017-09-14,1101.0,-20.666666666668362
2017-09-15,1101.0,11.399999999999844
2017-09-18,1101.0,0.8787878787878916
2017-09-19,1101.0,3.4285714285714177
2017-09-20,1101.0,4.636363636363675
2017-09-21,1101.0,11.399999999999844
2017-09-22,1101.0,4.636363636363675
2017-09-25,1101.0,2.2631578947368864
2017-09-26,1101.0,2.8750000000000027
2017-09-27,1101.0,3.4285714285714177
2017-09-28,1101.0,11.399999999999844
2017-09-29,1101.0,11.399999999999844
2017-10-02,1101.0,-18.33333333333266
2017-10-03,1101.0,13.666666666666153
2017-10-05,1101.0,3.499999999999889
2017-10-06,1101.0,5.000000000000118
2017-10-11,1101.0,0.8947368421052474
2017-10-12,1101.0,1.571428571428557
2017-10-13,1101.0,5.000000000000118
2017-10-16,1101.0,2.2727272727272845
2017-10-17,1101.0,1.571428571428557
2017-10-18,1101.0,3.499999999999889
2017-10-19,1101.0,5.000000000000118
2017-10-20,1101.0,1.571428571428557
2017-10-23,1101.0,1.7499999999999223
2017-10-24,1101.0,-5.399999999999915
2017-10-25,1101.0,-10.00000000000071
2017-10-26,1101.0,-10.999999999999526
2017-10-27,1101.0,inf
2017-10-30,1101.0,inf
2017-10-31,1101.0,8.999999999999645
2017-11-01,1101.0,2.3333333333333464
2017-11-02,1101.0,2.3333333333333464
2017-11-03,1101.0,1.1428571428571392
2017-11-06,1101.0,1.1428571428571392
2017-11-07,1101.0,-16.000000000000355
2017-11-08,1101.0,5.399999999999915
2017-11-09,1101.0,5.399999999999915
2017-11-10,1101.0,2.3750000000000666
2017-11-13,1101.0,1.0769230769230895
2017-11-14,1101.0,1.0769230769230895
2017-11-15,1101.0,-0.6142857142857145
2017-11-16,1101.0,0.42857142857143166
2017-11-17,1101.0,0.02941176470588174
2017-11-20,1101.0,0.6279069767441855
2017-11-21,1101.0,0.3725490196078471
2017-11-22,1101.0,0.0
2017-11-23,1101.0,0.18644067796610078
2017-11-24,1101.0,0.12903225806451318
2017-11-27,1101.0,0.296296296296297
2017-11-28,1101.0,5.36363636363639
2017-11-29,1101.0,1.5925925925925941
2017-11-30,1101.0,7.750000000000178
2017-12-01,1101.0,3.3749999999999916
2017-12-04,1101.0,1.3333333333333255
2017-12-05,1101.0,1.3333333333333255
2017-12-06,1101.0,2.3333333333333166
2017-12-07,1101.0,1.9545454545454632
2017-12-08,1101.0,3.0624999999999876
2017-12-11,1101.0,1.066666666666665
2017-12-12,1101.0,2.263157894736825
2017-12-13,1101.0,1.066666666666665
2017-12-14,1101.0,1.066666666666665
2017-12-15,1101.0,1.5833333333333162
2017-12-18,1101.0,1.066666666666665
2017-12-19,1101.0,0.2653061224489765
2017-12-20,1101.0,0.14814814814814425
2017-12-21,1101.0,0.14814814814814425
2017-12-22,1101.0,-0.3793103448275838
2017-12-25,1101.0,-0.38297872340425465
2017-12-26,1101.0,-0.09032258064516162
2017-12-27,1101.0,0.07638888888888842
2017-12-28,1101.0,0.07638888888888842
2017-12-29,1101.0,-0.01273885350318444
2018-01-02,1101.0,-0.03870967741935629
2018-01-03,1101.0,-0.22279792746113977
2018-01-04,1101.0,0.04324324324324429
2018-01-05,1101.0,0.015789473684211137
2018-01-08,1101.0,-0.19246861924686104
2018-01-09,1101.0,-0.024489795918368282
2018-01-10,1101.0,-0.03238866396761066
2018-01-11,1101.0,0.26666666666666655
2018-01-12,1101.0,0.23469387755101892
2018-01-15,1101.0,0.15789473684210445
2018-01-16,1101.0,0.08520179372197206
2018-01-17,1101.0,-0.012552301255230599
2018-01-18,1101.0,0.19565217391304318
2018-01-19,1101.0,0.18131868131868267
2018-01-22,1101.0,0.20111731843575398
2018-01-23,1101.0,0.5689655172413793
2018-01-24,1101.0,1.0645161290322567
2018-01-25,1101.0,0.6447368421052597
2018-01-26,1101.0,0.15740740740740924
2018-01-29,1101.0,0.3157894736842115
2018-01-30,1101.0,0.41772151898734455
2018-01-31,1101.0,0.7966101694915236
2018-02-01,1101.0,0.8684210526315861
2018-02-02,1101.0,0.8684210526315861
2018-02-05,1101.0,1.357142857142848
2018-02-06,1101.0,-1.6804123711340215
2018-02-07,1101.0,2.3265306122449068
2018-02-08,1101.0,1.3970588235294112
2018-02-09,1101.0,31.600000000001835
2018-02-12,1101.0,5.791666666666707
2018-02-21,1101.0,0.771739130434785
2018-02-22,1101.0,2.0185185185185213
2018-02-23,1101.0,1.2328767123287645
2018-02-26,1101.0,1.5614035087719238
2018-02-27,1101.0,0.8024691358024687
2018-03-01,1101.0,0.8024691358024687
2018-03-02,1101.0,0.9210526315789489
2018-03-05,1101.0,2.395348837209298
2018-03-06,1101.0,1.703703703703703
2018-03-07,1101.0,1.9795918367346979
2018-03-08,1101.0,1.7142857142857195
2018-03-09,1101.0,1.0967741935483912
2018-03-12,1101.0,0.4130434782608693
2018-03-13,1101.0,0.20370370370370297
2018-03-14,1101.0,0.20370370370370297
2018-03-15,1101.0,0.09649122807017489
2018-03-16,1101.0,0.0
2018-03-19,1101.0,0.02830188679245384
2018-03-20,1101.0,0.14736842105263173
2018-03-21,1101.0,0.14736842105263173
2018-03-22,1101.0,0.034482758620690925
2018-03-23,1101.0,0.8684210526315861
2018-03-26,1101.0,3.4375000000000013
2018-03-27,1101.0,0.5434782608695642
2018-03-28,1101.0,0.8684210526315861
2018-03-29,1101.0,4.071428571428557
2018-03-30,1101.0,3.4375000000000013
2018-04-02,1101.0,2.7368421052632073
2018-04-03,1101.0,1.0285714285714433
2018-04-09,1101.0,0.2745098039215689
2018-04-10,1101.0,-0.32989690721649184
2018-04-11,1101.0,-0.1261261261261267
2018-04-12,1101.0,0.22619047619047353
2018-04-13,1101.0,0.15730337078651802
2018-04-16,1101.0,0.11956521739130398
2018-04-17,1101.0,0.3205128205128215
2018-04-18,1101.0,0.15730337078651802
2018-04-19,1101.0,-0.2255639097744369
2018-04-20,1101.0,0.11764705882353012
2018-04-23,1101.0,0.04724409448818798
2018-04-24,1101.0,-0.42918454935622347
2018-04-25,1101.0,0.17676767676767777
2018-04-26,1101.0,0.08878504672897268
2018-04-27,1101.0,0.1477832512315276
2018-04-30,1101.0,0.0
2018-05-02,1101.0,0.0
2018-05-03,1101.0,0.5129870129870128
2018-05-04,1101.0,0.4347826086956519
2018-05-07,1101.0,0.1176470588235285
2018-05-08,1101.0,0.014354066985646478
2018-05-09,1101.0,0.07344632768361528
2018-05-10,1101.0,-0.0828402366863908
2018-05-11,1101.0,-0.0451977401129934
2018-05-14,1101.0,-0.36785714285714316
2018-05-15,1101.0,-0.06354515050167263
2018-05-16,1101.0,-0.303030303030303
2018-05-17,1101.0,0.03125000000000061
2018-05-18,1101.0,0.047619047619047915
2018-05-21,1101.0,-0.015228426395938757
2018-05-22,1101.0,0.059139784946236215
2018-05-23,1101.0,0.3639575971731455
2018-05-24,1101.0,0.23367697594501707
2018-05-25,1101.0,0.46530612244897995
2018-05-28,1101.0,0.44758064516129004
2018-05-29,1101.0,0.6467889908256882
2018-05-30,1101.0,0.5147679324894507
2018-05-31,1101.0,0.5676855895196512
2018-06-01,1101.0,0.5147679324894507
2018-06-04,1101.0,0.05740181268882216
2018-06-05,1101.0,0.16923076923076985
2018-06-06,1101.0,0.28508771929824683
2018-06-07,1101.0,0.3022222222222221
2018-06-08,1101.0,0.25471698113207497
2018-06-11,1101.0,0.4175824175824184
2018-06-12,1101.0,1.1232876712328765
2018-06-13,1101.0,0.27027027027027106
2018-06-14,1101.0,0.7407407407407437
2018-06-15,1101.0,0.41000000000000014
2018-06-19,1101.0,4.875000000000039
2018-06-20,1101.0,0.9315068493150676
2018-06-21,1101.0,0.6712328767123262
2018-06-22,1101.0,0.8769230769230792
2018-06-25,1101.0,0.742857142857143
2018-06-26,1101.0,6.624999999999986
2018-06-27,1101.0,-6.545454545454569
2018-06-28,1101.0,-5.363636363636332
2018-06-29,1101.0,-89.50000000000186
2018-07-02,1101.0,-7.392857142857114
2018-07-03,1101.0,3.224489795918351
2018-07-04,1101.0,22.00000000000004
2018-07-05,1101.0,16.81818181818192
2018-07-06,1101.0,-16.076923076923197
2018-07-09,1101.0,2.370967741935478
2018-07-10,1101.0,1.3222222222222257
2018-07-11,1101.0,5.96666666666665
2018-07-12,1101.0,2.483333333333325
2018-07-13,1101.0,1.0291262135922306
2018-07-16,1101.0,3.040816326530626
2018-07-17,1101.0,5.599999999999985
2018-07-18,1101.0,3.8857142857142684
2018-07-19,1101.0,1.7580645161290291
2018-07-20,1101.0,3.500000000000014
2018-07-23,1101.0,1.9473684210526296
2018-07-24,1101.0,-0.20754716981132126
2018-07-25,1101.0,0.11578947368421189
2018-07-26,1101.0,-0.1311475409836066
2018-07-27,1101.0,0.05627705627705742
2018-07-30,1101.0,-0.04687499999999902
2018-07-31,1101.0,0.4797687861271665
2018-08-01,1101.0,-0.07913669064748285
2018-08-02,1101.0,0.11200000000000046
2018-08-03,1101.0,0.15352697095435724
2018-08-06,1101.0,0.1880341880341886
2018-08-07,1101.0,0.29166666666666813
2018-08-08,1101.0,0.12727272727272784
2018-08-09,1101.0,0.15887850467289708
2018-08-10,1101.0,-0.10144927536231804
2018-08-13,1101.0,-0.12658227848101333
2018-08-14,1101.0,-0.18346253229974177
2018-08-15,1101.0,0.1798780487804877
2018-08-16,1101.0,0.2691029900332235
2018-08-17,1101.0,0.2549668874172196
2018-08-20,1101.0,0.27181208053691347
2018-08-21,1101.0,0.07462686567164176
2018-08-22,1101.0,0.09909909909910024
2018-08-23,1101.0,0.05627705627705742
2018-08-24,1101.0,0.14553990610328751
2018-08-27,1101.0,0.0
2018-08-28,1101.0,0.0
2018-08-29,1101.0,-0.023999999999999487
2018-08-30,1101.0,0.7631578947368426
2018-08-31,1101.0,0.47794117647058615
2018-09-03,1101.0,1.7162162162162111
2018-09-04,1101.0,0.6611570247933886
2018-09-05,1101.0,1.310344827586206
2018-09-06,1101.0,1.237500000000007
2018-09-07,1101.0,2.653061224489806
2018-09-10,1101.0,-1.628019323671498
2018-09-11,1101.0,111.33333333332911
2018-09-12,1101.0,8.108108108108086
2018-09-13,1101.0,3.7464788732394325
2018-09-14,1101.0,2.2095238095238083
2018-09-17,1101.0,3.0119047619047636
2018-09-18,1101.0,2.120370370370366
2018-09-19,1101.0,1.47794117647059
2018-09-20,1101.0,1.5338345864661627
2018-09-21,1101.0,1.217105263157896
2018-09-25,1101.0,1.424460431654676
2018-09-26,1101.0,1.7851239669421477
2018-09-27,1101.0,1.3732394366197163
2018-09-28,1101.0,0.7282051282051294
2018-10-01,1101.0,0.4166666666666667
2018-10-02,1101.0,0.8758620689655199
2018-10-03,1101.0,0.848920863309352
2018-10-04,1101.0,1.2543859649122797
2018-10-05,1101.0,1.203703703703699
2018-10-08,1101.0,1.1441441441441444
2018-10-09,1101.0,0.5923076923076916
2018-10-11,1101.0,-10.285714285714244
2018-10-12,1101.0,1.5116279069767355
2018-10-15,1101.0,2.9272727272727224
2018-10-16,1101.0,4.837837837837823
2018-10-17,1101.0,4.399999999999972
2018-10-18,1101.0,7.999999999999926
2018-10-19,1101.0,-10.81818181818187
2018-10-22,1101.0,12.222222222222237
2018-10-23,1101.0,-4.090909090909092
2018-10-24,1101.0,-3.7391304347826106
2018-10-25,1101.0,-48.77777777777782
2018-10-26,1101.0,-15.161290322580532
2018-10-29,1101.0,17.799999999999997
2018-10-30,1101.0,11.702702702702666
2018-10-31,1101.0,5.310810810810796
2018-11-01,1101.0,2.1578947368421004
2018-11-02,1101.0,1.2747252747252746
2018-11-05,1101.0,2.5526315789473673
2018-11-06,1101.0,3.0909090909090833
2018-11-07,1101.0,2.26612903225806
2018-11-08,1101.0,2.26612903225806
2018-11-09,1101.0,2.908045977011492
2018-11-12,1101.0,1.6153846153846156
2018-11-13,1101.0,0.7262569832402243
2018-11-14,1101.0,0.6704545454545447
2018-11-15,1101.0,0.7926829268292684
2018-11-16,1101.0,0.5274725274725278
2018-11-19,1101.0,0.34408602150537676
2018-11-20,1101.0,0.2820512820512825
2018-11-21,1101.0,0.4338235294117648
2018-11-22,1101.0,1.321428571428571
2018-11-23,1101.0,1.635135135135127
2018-11-26,1101.0,0.7105263157894722
2018-11-27,1101.0,-7.799999999999997
2018-11-28,1101.0,4.735294117647059
2018-11-29,1101.0,4.735294117647059
2018-11-30,1101.0,2.1451612903225743
2018-12-03,1101.0,0.34482758620689674
2018-12-04,1101.0,1.0312499999999976
2018-12-05,1101.0,1.321428571428571
2018-12-06,1101.0,1.7464788732394323
2018-12-07,1101.0,1.0312499999999976
2018-12-10,1101.0,1.532467532467533
2018-12-11,1101.0,1.437499999999997
2018-12-12,1101.0,1.1666666666666607
2018-12-13,1101.0,0.5725806451612873
2018-12-14,1101.0,0.40287769784172556
2018-12-17,1101.0,0.2580645161290312
2018-12-18,1101.0,0.466165413533832
2018-12-19,1101.0,0.2580645161290312
2018-12-20,1101.0,0.31355932203389925
2018-12-21,1101.0,0.31355932203389925
2018-12-24,1101.0,0.09154929577464707
2018-12-25,1101.0,0.06896551724138032
2018-12-26,1101.0,0.31355932203389925
2018-12-27,1101.0,0.44047619047619174
2018-12-28,1101.0,0.26041666666666646
2019-01-02,1101.0,0.4999999999999971
2019-01-03,1101.0,1.7096774193548494
2019-01-04,1101.0,0.6799999999999997
2019-01-07,1101.0,0.0
2019-01-08,1101.0,0.5000000000000032
2019-01-09,1101.0,-0.21212121212121254
2019-01-10,1101.0,-0.11607142857142758
2019-01-11,1101.0,0.1010101010101026
2019-01-14,1101.0,1.475000000000005
2019-01-15,1101.0,1.5588235294117687
2019-01-16,1101.0,2.107142857142848
2019-01-17,1101.0,3.578947368421027
2019-01-18,1101.0,0.6415094339622625
2019-01-21,1101.0,0.27941176470588436
2019-01-22,1101.0,0.27941176470588436
2019-01-23,1101.0,0.08750000000000027
2019-01-24,1101.0,0.1298701298701318
2019-01-25,1101.0,-0.03333333333333452
2019-01-28,1101.0,-0.2105263157894722
2019-01-29,1101.0,-0.057851239669421683
2019-01-30,1101.0,-0.11029411764705782
2019-02-11,1101.0,-0.1225806451612911
2019-02-12,1101.0,-0.018987341772152597
2019-02-13,1101.0,0.02205882352941261
2019-02-14,1101.0,0.10317460317460225
2019-02-15,1101.0,0.1300813008130082
2019-02-18,1101.0,0.5617977528089884
2019-02-19,1101.0,0.07751937984496239
2019-02-20,1101.0,-0.060810810810810696
2019-02-21,1101.0,-0.3781512605042012
2019-02-22,1101.0,0.1899999999999995
2019-02-25,1101.0,0.28648648648648495
2019-02-26,1101.0,0.4
2019-02-27,1101.0,0.3783783783783774
2019-03-04,1101.0,0.5619834710743795
2019-03-05,1101.0,0.7499999999999976
2019-03-06,1101.0,0.5652173913043456
2019-03-07,1101.0,0.8181818181818152
2019-03-08,1101.0,0.9418604651162782
2019-03-11,1101.0,1.5254237288135573
2019-03-12,1101.0,0.6021505376344074
2019-03-13,1101.0,0.5050505050505059
2019-03-14,1101.0,0.4190476190476166
2019-03-15,1101.0,0.37962962962963037
2019-03-18,1101.0,1.660714285714289
2019-03-19,1101.0,1.0135135135135156
2019-03-20,1101.0,1.0985915492957699
2019-03-21,1101.0,0.2314049586776838
2019-03-22,1101.0,0.5352112676056318
2019-03-25,1101.0,-0.44311377245509054
2019-03-26,1101.0,0.018292682926829954
2019-03-27,1101.0,-0.017647058823528
2019-03-28,1101.0,-0.14141414141414196
2019-03-29,1101.0,-0.07042253521126697
2019-04-01,1101.0,-0.027397260273973625
2019-04-02,1101.0,-0.013513513513512432
2019-04-03,1101.0,-0.07883817427385945
2019-04-08,1101.0,-0.13309352517985643
2019-04-09,1101.0,0.033457249070631905
2019-04-10,1101.0,0.07335907335907385
2019-04-11,1101.0,0.057034220532320226
2019-04-12,1101.0,0.07335907335907385
2019-04-15,1101.0,-0.0413793103448279
2019-04-16,1101.0,0.04316546762589962
2019-04-17,1101.0,0.13281249999999983
2019-04-18,1101.0,0.23404255319148953
2019-04-19,1101.0,0.21681415929203646
2019-04-22,1101.0,0.5027322404371599
2019-04-23,1101.0,0.3055555555555558
2019-04-24,1101.0,0.3276836158192102
2019-04-25,1101.0,0.5180722891566315
2019-04-26,1101.0,0.5750000000000005
2019-04-29,1101.0,0.25000000000000183
2019-04-30,1101.0,0.5081967213114796
2019-05-02,1101.0,0.24324324324324817
2019-05-03,1101.0,-0.19298245614034978
2019-05-06,1101.0,0.42499999999999943
2019-05-07,1101.0,-0.025641025641026577
2019-05-08,1101.0,-0.04878048780487699
2019-05-09,1101.0,0.33695652173912843
2019-05-10,1101.0,0.33695652173912843
2019-05-13,1101.0,1.0163934426229535
2019-05-14,1101.0,2.617647058823532
2019-05-15,1101.0,1.6739130434782568
2019-05-16,1101.0,1.0163934426229535
2019-05-17,1101.0,0.5974025974025988
2019-05-20,1101.0,0.4819277108433707
2019-05-21,1101.0,0.07894736842105246
2019-05-22,1101.0,0.17142857142857104
2019-05-23,1101.0,0.8163265306122387
2019-05-24,1101.0,0.8163265306122387
2019-05-27,1101.0,0.711538461538464
2019-05-28,1101.0,0.9347826086956498
2019-05-29,1101.0,0.5344827586206857
2019-05-30,1101.0,0.15584415584415723
2019-05-31,1101.0,0.07228915662650433
2019-06-03,1101.0,-0.21929824561403496
2019-06-04,1101.0,0.20000000000000148
2019-06-05,1101.0,0.2808988764044942
2019-06-06,1101.0,0.16326530612244905
2019-06-10,1101.0,-0.19718309859154987
2019-06-11,1101.0,-0.05960264900662236
2019-06-12,1101.0,0.11029411764706043
2019-06-13,1101.0,0.06338028169014066
2019-06-14,1101.0,0.02205882352941261
2019-06-17,1101.0,-0.25748502994011935
2019-06-18,1101.0,-0.1703296703296696
2019-06-19,1101.0,-0.032432432432431775
2019-06-20,1101.0,-0.036458333333333516
2019-06-21,1101.0,0.09090909090909109
2019-06-24,1101.0,-0.05882352941176522
2019-06-25,1101.0,0.0
2019-06-26,1101.0,0.014925373134328939
2019-06-27,1101.0,-0.09734513274336241
2019-06-28,1101.0,-0.027272727272728316
2019-07-01,1101.0,-0.02898550724637619
2019-07-02,1101.0,-0.05633802816901458
2019-07-03,1101.0,0.029850746268657878
2019-07-04,1101.0,0.15642458100558732
2019-07-05,1101.0,0.06153846153846207
2019-07-08,1101.0,0.047619047619047526
2019-07-09,1101.0,0.15107913669064804
2019-07-10,1101.0,0.24031007751938177
2019-07-11,1101.0,1.5
2019-07-12,1101.0,3.9677419354838888
2019-07-15,1101.0,23.6666666666672
2019-07-16,1101.0,2.302325581395355
2019-07-17,1101.0,2.549999999999985
2019-07-18,1101.0,3.176470588235301
2019-07-19,1101.0,2.0869565217391286
2019-07-22,1101.0,1.6792452830188653
2019-07-23,1101.0,1.2903225806451604
2019-07-24,1101.0,2.0869565217391286
2019-07-25,1101.0,7.875000000000003
2019-07-26,1101.0,2.837837837837832
2019-07-29,1101.0,1.8400000000000034
2019-07-30,1101.0,2.0869565217391286
2019-07-31,1101.0,2.549999999999985
2019-08-01,1101.0,inf
2019-08-02,1101.0,-5.290322580645185
2019-08-05,1101.0,inf
2019-08-06,1101.0,-11.93333333333344
2019-08-07,1101.0,54.66666666667109
2019-08-08,1101.0,3.243243243243264
2019-08-12,1101.0,1.7000000000000053
2019-08-13,1101.0,-9.999999999999911
2019-08-14,1101.0,0.5999999999999991
2019-08-15,1101.0,1.2641509433962201
