Date,Ticker,90DCV
2018-08-13,1101,0.0618745508050691
2018-08-14,1101,0.061774469519704396
2018-08-15,1101,0.061188302401017254
2018-08-16,1101,0.06077178306690548
2018-08-17,1101,0.06041994919884318
2018-08-20,1101,0.05975416544452475
2018-08-21,1101,0.05949688387399402
2018-08-22,1101,0.05917473294827069
2018-08-23,1101,0.05865856984765696
2018-08-24,1101,0.05797456500042761
2018-08-27,1101,0.05789690204870451
2018-08-28,1101,0.05756136322389525
2018-08-29,1101,0.057240824585180775
2018-08-30,1101,0.05708351079118875
2018-08-31,1101,0.0567414695728784
2018-09-03,1101,0.05612945837935723
2018-09-04,1101,0.05560943958649203
2018-09-05,1101,0.05509352702669337
2018-09-06,1101,0.054598442152906664
2018-09-07,1101,0.053173385099331345
2018-09-10,1101,0.05175416662623324
2018-09-11,1101,0.05074965405170805
2018-09-12,1101,0.04980299511574305
2018-09-13,1101,0.04866535142938799
2018-09-14,1101,0.047707217881201074
2018-09-17,1101,0.046797704558201286
2018-09-18,1101,0.04653535386189428
2018-09-19,1101,0.04635700645946478
2018-09-20,1101,0.04634255738079272
2018-09-21,1101,0.04636328982146671
2018-09-25,1101,0.04637167725626496
2018-09-26,1101,0.0463426091349826
2018-09-27,1101,0.046352435660005215
2018-09-28,1101,0.04639509499966203
2018-10-01,1101,0.0464890534922214
2018-10-02,1101,0.04637954920377826
2018-10-03,1101,0.04626905654159703
2018-10-04,1101,0.046035286718754835
2018-10-05,1101,0.045875448376085974
2018-10-08,1101,0.045680160517004784
2018-10-09,1101,0.04551004689819353
2018-10-11,1101,0.04592473547123715
2018-10-12,1101,0.04598591419744724
2018-10-15,1101,0.04611630505559085
2018-10-16,1101,0.046309732832548405
2018-10-17,1101,0.04650347198781037
2018-10-18,1101,0.04673566716504231
2018-10-19,1101,0.047204058225486206
2018-10-22,1101,0.04759584745425647
2018-10-23,1101,0.04865308612321527
2018-10-24,1101,0.050912677224552706
2018-10-25,1101,0.05306323718326217
2018-10-26,1101,0.05556823078229058
2018-10-29,1101,0.057636119654411636
2018-10-30,1101,0.059469595711182946
2018-10-31,1101,0.06086386018442356
2018-11-01,1101,0.06166327248452964
2018-11-02,1101,0.06203311178047453
2018-11-05,1101,0.06273348642420845
2018-11-06,1101,0.0635317212663061
2018-11-07,1101,0.06400395440756892
2018-11-08,1101,0.06467063901799695
2018-11-09,1101,0.06545123826159617
2018-11-12,1101,0.0659124884670649
2018-11-13,1101,0.06596410735110898
2018-11-14,1101,0.06628524741136593
2018-11-15,1101,0.06674554647446634
2018-11-16,1101,0.06691458171945154
2018-11-19,1101,0.06717004045763025
2018-11-20,1101,0.06748773795865254
2018-11-21,1101,0.06798102158912016
2018-11-22,1101,0.06875933722348537
2018-11-23,1101,0.06961994036897441
2018-11-26,1101,0.07026664598272556
2018-11-27,1101,0.07174044882224481
2018-11-28,1101,0.0729323117860767
2018-11-29,1101,0.07418775782694219
2018-11-30,1101,0.07520590291909353
2018-12-03,1101,0.07558977187972027
2018-12-04,1101,0.07625228761674947
2018-12-05,1101,0.07689289623743961
2018-12-06,1101,0.07773736427862712
2018-12-07,1101,0.0781634269386679
2018-12-10,1101,0.07875741457581274
2018-12-11,1101,0.07932264756944993
2018-12-12,1101,0.07981570980852813
2018-12-13,1101,0.08013672768949788
2018-12-14,1101,0.08028651820733523
2018-12-17,1101,0.0803683656850872
2018-12-18,1101,0.08026031873134633
2018-12-19,1101,0.07980641301317194
2018-12-20,1101,0.07893939454943767
2018-12-21,1101,0.07843637893994229
2018-12-22,1101,0.07800757723893965
2018-12-24,1101,0.07741688790701452
2018-12-25,1101,0.07678931332757238
2018-12-26,1101,0.07576725895203638
2018-12-27,1101,0.0746277327420338
2018-12-28,1101,0.07325957686006733
2019-01-02,1101,0.07198101043572319
2019-01-03,1101,0.0703619418976502
2019-01-04,1101,0.068526271052395
2019-01-07,1101,0.06636265499373004
2019-01-08,1101,0.06509919401810174
2019-01-09,1101,0.06338962739771607
2019-01-10,1101,0.06219689823369304
2019-01-11,1101,0.060454891381647995
2019-01-14,1101,0.059080980569674854
2019-01-15,1101,0.057418900964818866
2019-01-16,1101,0.056010152907689986
2019-01-17,1101,0.056018317528879515
2019-01-18,1101,0.055927977003846774
2019-01-21,1101,0.05567748537243632
2019-01-22,1101,0.05523263137318498
2019-01-23,1101,0.05452496424565665
2019-01-24,1101,0.05394428493406494
2019-01-25,1101,0.053155173061908687
2019-01-28,1101,0.05210039813750982
2019-01-29,1101,0.0510424815665334
2019-01-30,1101,0.0497729777611856
2019-02-11,1101,0.048653990180005574
2019-02-12,1101,0.04769799696119782
2019-02-13,1101,0.04646262683267412
2019-02-14,1101,0.044411200084977114
2019-02-15,1101,0.04225665912079483
2019-02-18,1101,0.04056003427717621
2019-02-19,1101,0.0389978542336075
2019-02-20,1101,0.03782071632231726
2019-02-21,1101,0.0375186077960655
2019-02-22,1101,0.036755324864237895
2019-02-25,1101,0.03554094889671201
2019-02-26,1101,0.03580686733126347
2019-02-27,1101,0.03542512621281351
2019-03-04,1101,0.03526235296475089
2019-03-05,1101,0.035157142917571146
2019-03-06,1101,0.035157142917571146
2019-03-07,1101,0.035157142917571146
2019-03-08,1101,0.035440689288415525
2019-03-11,1101,0.035562081772865295
2019-03-12,1101,0.03620274957343078
2019-03-13,1101,0.03639884650568436
2019-03-14,1101,0.03652362443253025
2019-03-15,1101,0.03632288294104911
2019-03-18,1101,0.03592234836984166
2019-03-19,1101,0.03569942993465589
2019-03-20,1101,0.03569984611049721
2019-03-21,1101,0.03633881705905185
2019-03-22,1101,0.03692690097136691
2019-03-25,1101,0.03859405027801091
2019-03-26,1101,0.04001100631592289
2019-03-27,1101,0.041491768103780385
2019-03-28,1101,0.04321693655618007
2019-03-29,1101,0.04482385136656676
2019-04-01,1101,0.046559560216719406
2019-04-02,1101,0.04832043620068839
2019-04-03,1101,0.050190313479245116
2019-04-08,1101,0.052374257791071806
2019-04-09,1101,0.05431662206501841
2019-04-10,1101,0.05601810570584411
2019-04-11,1101,0.05766893984835753
2019-04-12,1101,0.05902559209308441
2019-04-15,1101,0.0603652827321119
2019-04-16,1101,0.06139725750033667
2019-04-17,1101,0.06232824915627202
2019-04-18,1101,0.06223520470705016
2019-04-19,1101,0.06237805292572131
2019-04-22,1101,0.06212754349889286
2019-04-23,1101,0.06227596104528386
2019-04-24,1101,0.06280633030837697
2019-04-25,1101,0.06313552045499687
2019-04-26,1101,0.06330027775621636
2019-04-29,1101,0.06347001393261173
2019-04-30,1101,0.06368120939549396
2019-05-02,1101,0.06378979415145676
2019-05-03,1101,0.06415739011524699
2019-05-06,1101,0.06424424689334317
2019-05-07,1101,0.06475846788451017
2019-05-08,1101,0.06532839655147984
2019-05-09,1101,0.06568337316289506
2019-05-10,1101,0.06585663193340337
2019-05-13,1101,0.06590880196729279
2019-05-14,1101,0.06555450351682665
2019-05-15,1101,0.06520938428300477
2019-05-16,1101,0.06490931962472019
2019-05-17,1101,0.0647804457943334
2019-05-20,1101,0.06465167621733861
2019-05-21,1101,0.06446686952014387
2019-05-22,1101,0.0641585457911394
2019-05-23,1101,0.06375241298573488
2019-05-24,1101,0.06324389503938212
2019-05-27,1101,0.06251178575221357
2019-05-28,1101,0.0618391862160043
2019-05-29,1101,0.06142442037051641
2019-05-30,1101,0.06083491386572489
2019-05-31,1101,0.0605836598473343
2019-06-03,1101,0.06054675648128679
2019-06-04,1101,0.06026916301716534
2019-06-05,1101,0.05951014534499851
2019-06-06,1101,0.05877672954403676
2019-06-10,1101,0.05817675063597771
2019-06-11,1101,0.057458798145115474
2019-06-12,1101,0.05686452069920587
2019-06-13,1101,0.05635823937249692
2019-06-14,1101,0.05581058391749083
2019-06-17,1101,0.05560736540415225
2019-06-18,1101,0.05553275880931453
2019-06-19,1101,0.055518924115959406
2019-06-20,1101,0.05566316289506773
2019-06-21,1101,0.055641251949001755
2019-06-24,1101,0.05587140184037262
2019-06-25,1101,0.056149501584571694
2019-06-26,1101,0.056339976982686064
2019-06-27,1101,0.05662354375144873
2019-06-28,1101,0.056787890105600286
2019-07-01,1101,0.056881622872022114
2019-07-02,1101,0.05668259074947999
2019-07-03,1101,0.05667227134875848
2019-07-04,1101,0.05655593441728452
2019-07-05,1101,0.05705299920142709
2019-07-08,1101,0.05728784576021932
2019-07-09,1101,0.057269601369283406
2019-07-10,1101,0.05700969108727399
2019-07-11,1101,0.05643357635013809
2019-07-12,1101,0.05561141933289123
2019-07-15,1101,0.0545698334496285
2019-07-16,1101,0.053744705672344205
2019-07-17,1101,0.05270674610296248
2019-07-18,1101,0.05157389847720843
2019-07-19,1101,0.05032053388465137
2019-07-22,1101,0.049333543690224115
2019-07-23,1101,0.048366009838770686
2019-07-24,1101,0.04731808113248868
2019-07-25,1101,0.046134208675030486
2019-07-26,1101,0.044373122370581414
2019-07-29,1101,0.04274162592305463
2019-07-30,1101,0.04093106668632302
2019-07-31,1101,0.03956083320290803
2019-08-01,1101,0.03787660414663
2019-08-02,1101,0.03718824566725437
2019-08-05,1101,0.03644838470671996
2019-08-06,1101,0.03573084216317046
2019-08-07,1101,0.035197064386898555
2019-08-08,1101,0.03475237157706743
2019-08-12,1101,0.034330989923420305
2019-08-13,1101,0.0339257433344708
2019-08-14,1101,0.03363919582963603
2019-08-15,1101,0.033484809511996984
2019-08-16,1101,0.033284636394294013
2019-08-19,1101,0.03303975188034339
2019-08-20,1101,0.03280795404506571
2019-08-21,1101,0.03253468704796792
2019-08-22,1101,0.03238960452942815
2019-08-23,1101,0.032207824772758735
2019-08-26,1101,0.03189595554695363
2019-08-27,1101,0.03144880864440807
2019-08-28,1101,0.03102521148046635
2019-08-29,1101,0.030247727252834575
2019-08-30,1101,0.029774835262396843
2019-09-02,1101,0.02923292214770766
2019-09-03,1101,0.028786361767940007
2019-09-04,1101,0.028308564310342326
2019-09-05,1101,0.02806544039453749
2019-09-06,1101,0.028071999582888925
2019-09-09,1101,0.02819617363922949
2019-09-10,1101,0.02847571763944087
2019-09-11,1101,0.028566815541090005
2019-09-12,1101,0.028845438260517883
2019-09-16,1101,0.029146651551997034
2019-09-17,1101,0.029025562750101173
2019-09-18,1101,0.028984622306139685
2019-09-19,1101,0.0287020840416568
2019-09-20,1101,0.028320295638135283
2019-09-23,1101,0.027800889666694036
2019-09-24,1101,0.0273867832169732
2019-09-25,1101,0.026998631012412472
2019-09-26,1101,0.02672304502546952
2019-09-27,1101,0.026546609423590262
2019-10-01,1101,0.026288175460887978
2019-10-02,1101,0.02574254185075306
2019-10-03,1101,0.025129279823163975
2019-10-04,1101,0.02450183485679576
2019-10-07,1101,0.023831741766129125
2019-10-08,1101,0.023341890898564987
2019-10-09,1101,0.02291322781606466
2019-10-14,1101,0.02263912830835029
2019-10-15,1101,0.0225718456992279
2019-10-16,1101,0.022349260052259543
2019-10-17,1101,0.022091574667312413
2019-10-18,1101,0.02231778891121324
2019-10-21,1101,0.02317612827881867
2019-10-22,1101,0.02391404862890068
2019-10-23,1101,0.024232519881368608
2019-10-24,1101,0.02457576124402761
2019-10-25,1101,0.024829723591245117
2019-10-28,1101,0.02516807822799249
2019-10-29,1101,0.025485917560835295
2019-10-30,1101,0.025679039080812077
2019-10-31,1101,0.025904129619988555
2019-11-01,1101,0.0261518793019242
2019-11-04,1101,0.026555861882708347
2019-11-05,1101,0.02692700359093477
2019-11-06,1101,0.02724567484438204
2019-11-07,1101,0.027589462761232135
2019-11-08,1101,0.027896386996746632
2019-11-11,1101,0.02799391194794033
2019-11-12,1101,0.02815647979847823
2019-11-13,1101,0.028466573607725205
2019-11-14,1101,0.028874179477021738
2019-11-15,1101,0.029525094015098483
2019-11-18,1101,0.03039115130235165
2019-11-19,1101,0.031235360794495164
2019-11-20,1101,0.03240725942129252
2019-11-21,1101,0.0332472719055121
2019-11-22,1101,0.03381477550327601
2019-11-25,1101,0.03418117754742622
2019-11-26,1101,0.03459262819144703
2019-11-27,1101,0.03503655286901675
2019-11-28,1101,0.03544882126086106
2019-11-29,1101,0.035630249982067035
2019-12-02,1101,0.03580031163943743
