Date,ticker,FCFP
2018-05-18,1101.0,6.37483378917275
2018-05-21,1101.0,6.277172251339412
2018-05-22,1101.0,6.298823689570503
2018-05-23,1101.0,6.476616827577385
2018-05-24,1101.0,6.348644300862295
2018-05-25,1101.0,6.465635312927244
2018-05-28,1101.0,6.452014591534314
2018-05-29,1101.0,6.528578004353046
2018-05-30,1101.0,6.470864115373396
2018-05-31,1101.0,6.487205721689698
2018-06-01,1101.0,6.459868839306291
2018-06-04,1101.0,6.186207644739884
2018-06-05,1101.0,6.243921878512397
2018-06-06,1101.0,6.292468126380539
2018-06-07,1101.0,6.294889180999614
2018-06-08,1101.0,6.253519451162732
2018-06-11,1101.0,6.304970029611626
2018-06-12,1101.0,6.315268337301423
2018-06-13,1101.0,6.176966850147139
2018-06-14,1101.0,6.247676388608369
2018-06-15,1101.0,6.194111039785004
2018-06-19,1101.0,6.3864097136649
2018-06-20,1101.0,6.252332148164397
2018-06-21,1101.0,6.247040154066116
2018-06-22,1101.0,6.26237112532534
2018-06-25,1101.0,6.244183340687706
2018-06-26,1101.0,6.380875623982603
2018-06-27,1101.0,6.479236618234989
2018-06-28,1101.0,6.566564676788701
2018-06-29,1101.0,6.5667221641089535
2018-07-02,1101.0,6.642035542543748
2018-07-03,1101.0,6.496321924292968
2018-07-04,1101.0,6.604662978111563
2018-07-05,1101.0,6.5933087725935
2018-07-06,1101.0,6.65773624852737
2018-07-09,1101.0,6.474426109767817
2018-07-10,1101.0,6.39185796034623
2018-07-11,1101.0,6.553875144039402
2018-07-12,1101.0,6.463639734119556
2018-07-13,1101.0,6.340624614798855
2018-07-16,1101.0,6.483511512178671
2018-07-17,1101.0,6.531825342309994
2018-07-18,1101.0,6.51210384951739
2018-07-19,1101.0,6.430934343912559
2018-07-20,1101.0,6.4926623109555655
2018-07-23,1101.0,6.433983745428949
2018-07-24,1101.0,6.025326453343319
2018-07-25,1101.0,6.07434513648798
2018-07-26,1101.0,5.938304054819253
2018-07-27,1101.0,5.9642944063386665
2018-07-30,1101.0,5.9000498142098206
2018-07-31,1101.0,6.0962876882802135
2018-08-01,1101.0,5.839074565683551
2018-08-02,1101.0,5.899285294696711
2018-08-03,1101.0,5.915558211059201
2018-08-06,1101.0,5.927195474906279
2018-08-07,1101.0,5.950872694223581
2018-08-08,1101.0,5.879532088512874
2018-08-09,1101.0,5.88868991700933
2018-08-10,1101.0,5.741539839068971
2018-08-13,1101.0,5.64864585842675
2018-08-14,1101.0,5.5172614358853815
2018-08-15,1101.0,5.660529190877952
2018-08-16,1101.0,5.727538507139868
2018-08-17,1101.0,5.737693073200638
2018-08-20,1101.0,5.765514682194448
2018-08-21,1101.0,5.662278924579344
2018-08-22,1101.0,5.674392191871241
2018-08-23,1101.0,5.659843105993441
2018-08-24,1101.0,5.70301461046093
2018-08-27,1101.0,5.641543819439384
2018-08-28,1101.0,5.646134179008806
2018-08-29,1101.0,5.638077954718594
2018-08-30,1101.0,5.83182324416705
2018-08-31,1101.0,5.78747566616766
2018-09-03,1101.0,5.932701603484814
2018-09-04,1101.0,5.830233542389373
2018-09-05,1101.0,5.912176434012591
2018-09-06,1101.0,5.882561686255137
2018-09-07,1101.0,5.958789560876026
2018-09-10,1101.0,6.489975043355805
2018-09-11,1101.0,6.486856222460152
2018-09-12,1101.0,6.399358431194004
2018-09-13,1101.0,6.314317722545086
2018-09-14,1101.0,6.231631810888475
2018-09-17,1101.0,6.29048611063114
2018-09-18,1101.0,6.233864703772047
2018-09-19,1101.0,6.168374053228953
2018-09-20,1101.0,6.180705612708816
2018-09-21,1101.0,6.138497231654782
2018-09-25,1101.0,6.175464285770843
2018-09-26,1101.0,6.225411851511062
2018-09-27,1101.0,6.177669734460181
2018-09-28,1101.0,6.053484377708646
2018-10-01,1101.0,6.065361733270049
2018-10-02,1101.0,6.184651343565951
2018-10-03,1101.0,6.20439924555096
2018-10-04,1101.0,6.272330370359784
2018-10-05,1101.0,6.292531525368693
2018-10-08,1101.0,6.2896930378240725
2018-10-09,1101.0,6.246213822250141
2018-10-11,1101.0,6.657168322313032
2018-10-12,1101.0,6.42453362473588
2018-10-15,1101.0,6.513232364629443
2018-10-16,1101.0,6.567903635001226
2018-10-17,1101.0,6.564571961751925
2018-10-18,1101.0,6.614336764502355
2018-10-19,1101.0,6.751635238995418
2018-10-22,1101.0,6.70433315965585
2018-10-23,1101.0,6.995878011316367
2018-10-24,1101.0,7.382744680510622
2018-10-25,1101.0,7.4199624244778715
2018-10-26,1101.0,7.536752623340491
2018-10-29,1101.0,7.452411420799631
2018-10-30,1101.0,7.415525896440458
2018-10-31,1101.0,7.293009031312323
2018-11-01,1101.0,7.102994482829763
2018-11-02,1101.0,6.953627678717983
2018-11-05,1101.0,7.175471357388341
2018-11-06,1101.0,7.230464086133457
2018-11-07,1101.0,7.153377861553713
2018-11-08,1101.0,7.15867490505037
2018-11-09,1101.0,7.2868529271864375
2018-11-12,1101.0,7.149699143549074
2018-11-13,1101.0,6.999075952873656
2018-11-14,1101.0,7.00209014757199
2018-11-15,1101.0,7.033351233288354
2018-11-16,1101.0,6.970851778263404
2018-11-19,1101.0,6.952238012537802
2018-11-20,1101.0,6.91840121296664
2018-11-21,1101.0,7.097074984630907
2018-11-22,1101.0,7.268251236637861
2018-11-23,1101.0,7.3019961904728685
2018-11-26,1101.0,7.16810779224441
2018-11-27,1101.0,7.562713003672027
2018-11-28,1101.0,7.440344736992279
2018-11-29,1101.0,7.440188042592392
2018-11-30,1101.0,7.342320290258018
2018-12-03,1101.0,7.067042426447077
2018-12-04,1101.0,7.226764536097201
2018-12-05,1101.0,7.266873670840544
2018-12-06,1101.0,7.310845715251673
2018-12-07,1101.0,7.2263141041818
2018-12-10,1101.0,7.290113136145026
2018-12-11,1101.0,7.279790852888882
2018-12-12,1101.0,7.24593918394484
2018-12-13,1101.0,7.133504015766529
2018-12-14,1101.0,7.084919805342726
2018-12-17,1101.0,7.033828652606313
2018-12-18,1101.0,7.103926696890037
2018-12-19,1101.0,7.033542979836424
2018-12-20,1101.0,7.152338482296326
2018-12-21,1101.0,7.152194203476068
2018-12-24,1101.0,7.0744512118219545
2018-12-25,1101.0,7.06472780402098
2018-12-26,1101.0,7.151763679113895
2018-12-27,1101.0,7.151620936553472
2018-12-28,1101.0,7.112470509273809
2019-01-02,1101.0,7.131779608136562
2019-01-03,1101.0,7.203874136935832
2019-01-04,1101.0,7.141262260445843
2019-01-07,1101.0,7.031998839829708
2019-01-08,1101.0,7.121479308205523
2019-01-09,1101.0,6.965976613501091
2019-01-10,1101.0,6.925753748027103
2019-01-11,1101.0,6.956412968225068
2019-01-14,1101.0,7.111213007716573
2019-01-15,1101.0,7.091734028985937
2019-01-16,1101.0,7.110937597858736
2019-01-17,1101.0,7.14000956452908
2019-01-18,1101.0,7.030768533307585
2019-01-21,1101.0,6.983553484093049
2019-01-22,1101.0,6.983419824141634
2019-01-23,1101.0,6.94607539461317
2019-01-24,1101.0,6.95520851449186
2019-01-25,1101.0,6.915104723391729
2019-01-28,1101.0,6.842375586749415
2019-01-29,1101.0,6.821358511591661
2019-01-30,1101.0,6.776897880691286
2019-02-11,1101.0,6.721438037388868
2019-02-12,1101.0,6.712657973059046
2019-02-13,1101.0,6.721186333633205
2019-02-14,1101.0,6.750068568617905
2019-02-15,1101.0,6.758693992949617
2019-02-18,1101.0,6.8593542430091246
2019-02-19,1101.0,6.740964738677539
2019-02-20,1101.0,6.686083563844157
2019-02-21,1101.0,6.438230324210416
2019-02-22,1101.0,6.540432536980691
2019-02-25,1101.0,6.58160255397697
2019-02-26,1101.0,6.623296006642718
2019-02-27,1101.0,6.589682597315077
2019-03-04,1101.0,6.6230548329964005
2019-03-05,1101.0,6.659603424507926
2019-03-06,1101.0,6.614410296445319
2019-03-07,1101.0,6.659362758995982
2019-03-08,1101.0,6.659242883303939
2019-03-11,1101.0,6.684746273497791
2019-03-12,1101.0,6.588850183972457
2019-03-13,1101.0,6.572115235763012
2019-03-14,1101.0,6.555464783640329
2019-03-15,1101.0,6.547112886606439
2019-03-18,1101.0,6.692734732850652
2019-03-19,1101.0,6.6414408642826
2019-03-20,1101.0,6.649798360844714
2019-03-21,1101.0,6.511203993673334
2019-03-22,1101.0,6.538321338068594
2019-03-25,1101.0,6.245646238635795
2019-03-26,1101.0,6.25303177367806
2019-03-27,1101.0,6.23795172124476
2019-03-28,1101.0,6.168916839186599
2019-03-29,1101.0,6.132508514259315
2019-04-01,1101.0,6.143165904991642
2019-04-02,1101.0,6.160928406159353
2019-04-03,1101.0,6.140226123146746
2019-04-08,1101.0,6.077625494611957
2019-04-09,1101.0,6.122958317558409
2019-04-10,1101.0,6.170922321012224
2019-04-11,1101.0,6.185696282462934
2019-04-12,1101.0,6.21948001445998
2019-04-15,1101.0,6.169962678373434
2019-04-16,1101.0,6.222241497758908
2019-04-17,1101.0,6.281161459586624
2019-04-18,1101.0,6.338614594239612
2019-04-19,1101.0,6.329981444913234
2019-04-22,1101.0,6.443615919937066
2019-04-23,1101.0,6.357004996883982
2019-04-24,1101.0,6.370550449163275
2019-04-25,1101.0,6.339629853913325
2019-04-26,1101.0,6.353074021939623
2019-04-29,1101.0,6.305370790595836
2019-04-30,1101.0,6.328399008063032
2019-05-02,1101.0,6.302834706486866
2019-05-03,1101.0,6.2135072939177585
2019-05-06,1101.0,6.3002749336198685
2019-05-07,1101.0,6.218199567016205
2019-05-08,1101.0,6.209993410709107
2019-05-09,1101.0,6.289198418713407
2019-05-10,1101.0,6.295085593544857
2019-05-13,1101.0,6.376235724876275
2019-05-14,1101.0,6.449278002369864
2019-05-15,1101.0,6.403165479304088
2019-05-16,1101.0,6.3501592572259815
2019-05-17,1101.0,6.2953790552879525
2019-05-20,1101.0,6.2651436971686705
2019-05-21,1101.0,6.17620925073925
2019-05-22,1101.0,6.181658822488112
2019-05-23,1101.0,6.2179088512699
2019-05-24,1101.0,6.202220630065795
2019-05-27,1101.0,6.2082790902240985
2019-05-28,1101.0,6.235695884449568
2019-05-29,1101.0,6.220283713885279
2019-05-30,1101.0,6.188566863898099
2019-05-31,1101.0,6.187473472231538
2019-06-03,1101.0,6.128696367481637
2019-06-04,1101.0,6.185232432525519
2019-06-05,1101.0,6.212014779710549
2019-06-06,1101.0,6.203792845739543
2019-06-10,1101.0,6.115586532071249
2019-06-11,1101.0,6.1077994694996445
2019-06-12,1101.0,6.15418404419248
2019-06-13,1101.0,6.153011201809309
2019-06-14,1101.0,6.1518214368282695
2019-06-17,1101.0,6.061540120249181
2019-06-18,1101.0,6.006280302723747
2019-06-19,1101.0,6.0053763492295005
2019-06-20,1101.0,6.002315223967512
2019-06-21,1101.0,6.048704442362583
2019-06-24,1101.0,6.000431222837816
2019-06-25,1101.0,6.012237775173942
2019-06-26,1101.0,6.030443390329982
2019-06-27,1101.0,5.989032261112573
2019-06-28,1101.0,5.988034658756309
2019-07-01,1101.0,5.987020809976404
2019-07-02,1101.0,5.973450387291949
2019-07-03,1101.0,5.99750961150489
2019-07-04,1101.0,6.055622420433809
2019-07-05,1101.0,6.033152245982616
2019-07-08,1101.0,6.0382829019451245
2019-07-09,1101.0,6.075268299031632
2019-07-10,1101.0,6.108231776758701
2019-07-11,1101.0,6.263437999816299
2019-07-12,1101.0,6.336999344630052
2019-07-15,1101.0,6.393158425104572
2019-07-16,1101.0,6.305454835674821
2019-07-17,1101.0,6.324015754623379
2019-07-18,1101.0,6.349500748049865
2019-07-19,1101.0,6.333620090245005
2019-07-22,1101.0,6.3292398938258865
2019-07-23,1101.0,6.320317921839415
2019-07-24,1101.0,6.368437038462026
2019-07-25,1101.0,6.449907499857649
2019-07-26,1101.0,6.412397345196746
2019-07-29,1101.0,6.3938335096969485
2019-07-30,1101.0,6.414578583313777
2019-07-31,1101.0,6.440023717471155
2019-08-01,1101.0,6.5463198378302705
2019-08-02,1101.0,6.633506106816146
2019-08-05,1101.0,6.6452592544942375
2019-08-06,1101.0,6.694307137845825
2019-08-07,1101.0,6.698575892178853
2019-08-08,1101.0,6.626225409799561
2019-08-12,1101.0,6.630471356936019
2019-08-13,1101.0,6.7716655256266725
2019-08-14,1101.0,6.591070453106636
2019-08-15,1101.0,6.649300178332994
2019-08-16,1101.0,6.661509520650906
2019-08-19,1101.0,6.639452026738358
2019-08-20,1101.0,6.6369715630962025
2019-08-21,1101.0,6.676047100546519
2019-08-22,1101.0,6.698155534196692
2019-08-23,1101.0,6.6416559526064685
2019-08-26,1101.0,6.735193977360033
2019-08-27,1101.0,6.731969774621829
2019-08-28,1101.0,6.708787665725712
2019-08-29,1101.0,6.6782721426055245
2019-08-30,1101.0,6.5512351620068285
2019-09-02,1101.0,6.574213063065302
2019-09-03,1101.0,6.5445286638059645
2019-09-04,1101.0,6.51264407295035
2019-09-05,1101.0,6.408925579136466
2019-09-06,1101.0,6.259390952485197
2019-09-09,1101.0,6.225203994278141
2019-09-10,1101.0,6.219443810834113
2019-09-11,1101.0,6.200652708668903
2019-09-12,1101.0,6.179759309387626
2019-09-16,1101.0,6.158940939482301
2019-09-17,1101.0,6.240319470836976
2019-09-18,1101.0,6.182013434879945
2019-09-19,1101.0,6.1697701011633095
2019-09-20,1101.0,6.095432634408438
2019-09-23,1101.0,6.153982929647711
2019-09-24,1101.0,6.133140406511275
2019-09-25,1101.0,6.151222831717373
2019-09-26,1101.0,6.09381555439315
2019-09-27,1101.0,6.120315926674618
2019-10-01,1101.0,6.108142006848177
2019-10-02,1101.0,6.156792480404804
2019-10-03,1101.0,6.184186900525428
2019-10-04,1101.0,6.1873920967218305
2019-10-07,1101.0,6.113522789949496
2019-10-08,1101.0,6.032624859456557
2019-10-09,1101.0,6.0568096108908005
2019-10-14,1101.0,5.977004146244972
2019-10-15,1101.0,5.958797497023965
2019-10-16,1101.0,5.94687658873024
2019-10-17,1101.0,5.918416791812418
2019-10-18,1101.0,5.785525168526918
2019-10-21,1101.0,5.696112518233537
2019-10-22,1101.0,5.700051367548292
2019-10-23,1101.0,5.750781380529038
2019-10-24,1101.0,5.7314015567429095
2019-10-25,1101.0,5.741422938120669
2019-10-28,1101.0,5.743640667070053
2019-10-29,1101.0,5.745884684349841
2019-10-30,1101.0,5.778041570691683
2019-10-31,1101.0,5.750452220779809
2019-11-01,1101.0,5.725004040073701
2019-11-04,1101.0,5.6588149471244
2019-11-05,1101.0,5.653180694393289
2019-11-06,1101.0,5.655291886121155
2019-11-07,1101.0,5.624581507156038
2019-11-08,1101.0,5.618958027030597
2019-11-11,1101.0,5.6853290684528925
2019-11-12,1101.0,5.63087064461944
2019-11-13,1101.0,5.571538862298399
2019-11-14,1101.0,5.534901550236718
2019-11-15,1101.0,5.446937072142152
2019-11-18,1101.0,5.3790783648414005
2019-11-19,1101.0,5.363710009114623
2019-11-20,1101.0,5.279981555949596
2019-11-21,1101.0,5.303118704051323
2019-11-22,1101.0,5.31777803512186
2019-11-25,1101.0,5.32196739528691
2019-11-26,1101.0,5.326216379948802
2019-11-27,1101.0,5.2914350478505865
2019-11-28,1101.0,5.2709407581751355
2019-11-29,1101.0,5.338920348352301
2019-12-02,1101.0,5.335741395571512
2019-12-03,1101.0,5.263075279681119
2019-12-04,1101.0,5.266910661693383
2019-12-05,1101.0,5.272538638838758
2019-12-06,1101.0,5.2499192205621386
2019-12-09,1101.0,5.204825873899548
2019-12-10,1101.0,5.189497803293201
2019-12-11,1101.0,5.175931728570834
2019-12-12,1101.0,5.148744602986013
2019-12-13,1101.0,5.109977146472427
2019-12-16,1101.0,5.071670145904223
2019-12-17,1101.0,5.046928685245324
2019-12-18,1101.0,5.032152023648356
2019-12-19,1101.0,5.023944958143903
2019-12-20,1101.0,5.022275415763904
2019-12-23,1101.0,4.978402401547848
2019-12-24,1101.0,4.9815305293415175
2019-12-25,1101.0,4.979825291119509
2019-12-26,1101.0,4.978120083750836
2019-12-27,1101.0,4.945845268016429
2019-12-30,1101.0,4.8934184314560865
2019-12-31,1101.0,4.879114284278755
2020-01-02,1101.0,4.826290121802204
2020-01-03,1101.0,4.8351955554454795
2020-01-06,1101.0,4.883145763436699
2020-01-07,1101.0,4.857877421968603
2020-01-08,1101.0,4.871715001196542
2020-01-09,1101.0,4.858950293500455
2020-01-10,1101.0,4.844656825826414
2020-01-13,1101.0,4.7555972889755616
2020-01-14,1101.0,4.714910816798666
2020-01-15,1101.0,4.707067010062831
2020-01-16,1101.0,4.678668345768192
2020-01-17,1101.0,4.654866237448563
2020-01-20,1101.0,4.642758503102756
2020-01-30,1101.0,4.97724347376869
2020-01-31,1101.0,4.945782221971509
2020-02-03,1101.0,4.997326856744821
2020-02-04,1101.0,4.888576040812637
2020-02-05,1101.0,4.886816553348107
2020-02-06,1101.0,4.8040364174919725
2020-02-07,1101.0,4.852766346009071
2020-02-10,1101.0,4.855776826444465
2020-02-11,1101.0,4.8253076853624925
2020-02-12,1101.0,4.793555220545312
2020-02-13,1101.0,4.746685446623668
2020-02-14,1101.0,4.734050978723272
2020-02-17,1101.0,4.747547666398491
2020-02-18,1101.0,4.734875919457269
2020-02-19,1101.0,4.687242422726039
2020-02-20,1101.0,4.706567162497303
2020-02-21,1101.0,4.687922864277802
2020-02-24,1101.0,4.707329410254847
2020-02-25,1101.0,4.733162071603006
2020-02-26,1101.0,4.779875087012582
2020-02-27,1101.0,4.7669631081519634
2020-03-02,1101.0,4.758802186421191
2020-03-03,1101.0,4.705475596122869
2020-03-04,1101.0,4.675937672305641
2020-03-05,1101.0,4.619657226656216
2020-03-06,1101.0,4.659875259391602
2020-03-09,1101.0,4.76220183105659
2020-03-10,1101.0,4.782754830162006
2020-03-11,1101.0,4.752135965942122
2020-03-12,1101.0,4.866021419717703
2020-03-13,1101.0,4.918364021407418
2020-03-16,1101.0,5.08658390971254
2020-03-17,1101.0,5.245824376758082
2020-03-18,1101.0,5.470678549618345
2020-03-19,1101.0,5.8497896809747125
2020-03-20,1101.0,5.311345869970919
2020-03-23,1101.0,5.427400283354785
2020-03-24,1101.0,5.112862018792878
2020-03-25,1101.0,5.030359729024773
2020-03-26,1101.0,5.048852174161901
2020-03-27,1101.0,4.994767995961117
2020-03-30,1101.0,4.959299586311982
2020-03-31,1101.0,4.958877436942621
2020-04-01,1101.0,5.066888767433034
2020-04-06,1101.0,5.105376408933397
2020-04-07,1101.0,5.032132760400753
2020-04-08,1101.0,4.945201198318793
2020-04-09,1101.0,5.041996840563386
2020-04-10,1101.0,5.0287128655430156
2020-04-13,1101.0,5.094762103717216
2020-04-14,1101.0,5.033169906300417
2020-04-15,1101.0,5.03714914580164
2020-04-16,1101.0,5.052877246905432
2020-04-17,1101.0,5.058424382097584
2020-04-20,1101.0,5.038837280065813
2020-04-21,1101.0,5.127037210653282
2020-04-22,1101.0,5.17371202153691
2020-04-23,1101.0,5.129010098580136
2020-04-24,1101.0,5.170111145703915
2020-04-27,1101.0,5.192412685011008
2020-04-28,1101.0,5.1836315900159615
2020-04-29,1101.0,5.168140328711391
2020-04-30,1101.0,5.112824630048066
2020-05-04,1101.0,5.255249783928295
2020-05-05,1101.0,5.198151679464031
2020-05-06,1101.0,5.250785950332326
2020-05-07,1101.0,5.26060126200974
2020-05-08,1101.0,5.244650965520173
2020-05-11,1101.0,5.247554190325529
2020-05-12,1101.0,5.294876984191305
2020-05-13,1101.0,5.321755772063426
2020-05-14,1101.0,5.382038979128995
2020-05-15,1101.0,5.415796812679825
2020-05-18,1101.0,5.4068315035495065
2020-05-19,1101.0,5.320647814297588
2020-05-20,1101.0,5.329238612247967
2020-05-21,1101.0,5.313568093774523
2020-05-22,1101.0,5.353555902387996
2020-05-25,1101.0,5.349991770341147
2020-05-26,1101.0,5.302962626184204
2020-05-27,1101.0,5.334627932776362
2020-05-28,1101.0,5.410825903456723
2020-05-29,1101.0,5.396862513184217
2020-06-01,1101.0,5.3411146544664945
2020-06-02,1101.0,5.329447367953836
2020-06-03,1101.0,5.299139278806703
2020-06-04,1101.0,5.340608660487862
2020-06-05,1101.0,5.3238948520845994
2020-06-08,1101.0,5.298916113883086
2020-06-09,1101.0,5.317968086352986
2020-06-10,1101.0,5.318404725972405
2020-06-11,1101.0,5.416760879730378
2020-06-12,1101.0,5.478772188213157
2020-06-15,1101.0,5.5437464430581045
2020-06-16,1101.0,5.511099473843627
2020-06-17,1101.0,5.523682480029744
2020-06-18,1101.0,5.556209772839238
2020-06-19,1101.0,5.5871326795985485
2020-06-22,1101.0,5.554162987154682
2020-06-23,1101.0,5.594068241517238
2020-06-24,1101.0,5.586553406481392
2020-06-29,1101.0,5.624819651169037
2020-06-30,1101.0,5.624530991274069
2020-07-01,1101.0,5.591393106225914
2020-07-02,1101.0,5.539174752535569
2020-07-03,1101.0,5.50735323529312
2020-07-06,1101.0,5.463957976975262
2020-07-07,1101.0,5.464020413784431
2020-07-08,1101.0,5.396392183638035
2020-07-09,1101.0,5.391595798998021
2020-07-10,1101.0,5.4454879451665805
2020-07-13,1101.0,5.427044787295592
2020-07-14,1101.0,5.42717205508328
2020-07-15,1101.0,5.402331450637341
2020-07-16,1101.0,5.548518692022493
2020-07-17,1101.0,5.522397360177976
2020-07-20,1101.0,5.49833390872706
2020-07-21,1101.0,5.456089537012629
2020-07-22,1101.0,5.472904561879481
2020-07-23,1101.0,5.4729133166789
2020-07-24,1101.0,5.557955335357022
2020-07-27,1101.0,5.6205146685318175
2020-07-28,1101.0,5.644919344789681
2020-07-29,1101.0,5.588462124749923
2020-07-30,1101.0,5.562359151145522
2020-07-31,1101.0,5.617469244336963
2020-08-03,1101.0,5.636369760507653
2020-08-04,1101.0,5.590871535653551
2020-08-05,1101.0,5.476164488072767
2020-08-06,1101.0,5.4063072576266435
2020-08-07,1101.0,5.4240821880632595
2020-08-10,1101.0,5.494159856701191
2020-08-11,1101.0,5.517222127885748
2020-08-12,1101.0,5.649347759858631
2020-08-13,1101.0,5.633389220707721
2020-08-14,1101.0,5.431423885968697
2020-08-17,1101.0,5.384694951268315
2020-08-18,1101.0,5.319134233795432
2020-08-19,1101.0,5.291326981954132
2020-08-20,1101.0,5.410345693135234
2020-08-21,1101.0,5.332444139302317
2020-08-24,1101.0,5.371442343878875
2020-08-25,1101.0,5.379876910787035
2020-08-26,1101.0,5.3991293029573795
