Datetime,006208.TW,0050.TW,0056.TW,00919.TW,00878.TW,00631L.TW,00830.TW,0052.TW,00881.TW,00891.TW,00892.TW,00929.TW,00757.TW
2023-08-21 02:00:00+00:00,71.44999694824219,123.69999694824219,34.939998626708984,20.059999465942383,21.1200008392334,128.85000610351562,32.310001373291016,114.3499984741211,16.81999969482422,12.90999984741211,11.640000343322754,16.389999389648438,56.650001525878906
2023-08-21 03:00:00+00:00,71.25,123.25,34.90999984741211,20.030000686645508,21.110000610351562,128.3000030517578,32.31999969482422,113.9000015258789,16.780000686645508,12.869999885559082,11.600000381469727,16.360000610351562,56.70000076293945
2023-08-21 04:00:00+00:00,71.25,123.19999694824219,34.84000015258789,20.049999237060547,21.079999923706055,128.0,32.310001373291016,113.94999694824219,16.760000228881836,12.869999885559082,11.600000381469727,16.360000610351562,56.650001525878906
2023-08-21 05:00:00+00:00,71.25,123.0,34.86000061035156,20.06999969482422,21.06999969482422,128.0,32.310001373291016,113.9000015258789,16.75,12.869999885559082,11.59000015258789,16.3700008392334,56.650001525878906
2023-08-22 01:00:00+00:00,71.5999984741211,123.9000015258789,35.15999984741211,20.15999984741211,21.200000762939453,129.39999389648438,33.130001068115234,115.30000305175781,16.90999984741211,12.979999542236328,11.640000343322754,16.3799991607666,58.04999923706055
2023-08-22 02:00:00+00:00,71.5,123.75,35.13999938964844,20.149999618530273,21.18000030517578,129.10000610351562,33.150001525878906,115.0,16.8799991607666,12.960000038146973,11.600000381469727,16.389999389648438,58.150001525878906
2023-08-22 03:00:00+00:00,71.5999984741211,124.0,35.220001220703125,20.200000762939453,21.209999084472656,129.5,33.13999938964844,115.19999694824219,16.950000762939453,12.960000038146973,11.609999656677246,16.399999618530273,58.099998474121094
2023-08-22 04:00:00+00:00,71.5999984741211,123.94999694824219,35.11000061035156,20.15999984741211,21.149999618530273,129.25,33.11000061035156,115.0999984741211,16.90999984741211,12.960000038146973,11.619999885559082,16.399999618530273,58.099998474121094
2023-08-22 05:00:00+00:00,71.5999984741211,124.0,35.11000061035156,20.1299991607666,21.1200008392334,129.14999389648438,33.150001525878906,115.0999984741211,16.889999389648438,12.949999809265137,11.619999885559082,16.3799991607666,58.099998474121094
2023-08-23 01:00:00+00:00,72.05000305175781,124.5999984741211,35.130001068115234,20.15999984741211,21.1299991607666,130.25,33.040000915527344,115.94999694824219,16.93000030517578,12.949999809265137,11.59000015258789,16.459999084472656,58.29999923706055
2023-08-23 02:00:00+00:00,72.30000305175781,125.0,35.310001373291016,20.209999084472656,21.239999771118164,131.25,33.06999969482422,116.5,17.0,13.050000190734863,11.710000038146973,16.510000228881836,58.29999923706055
2023-08-23 03:00:00+00:00,72.19999694824219,124.94999694824219,35.349998474121094,20.219999313354492,21.25,130.9499969482422,33.060001373291016,116.30000305175781,16.989999771118164,13.020000457763672,11.6899995803833,16.510000228881836,58.29999923706055
2023-08-23 04:00:00+00:00,72.19999694824219,124.94999694824219,35.380001068115234,20.260000228881836,21.25,131.1999969482422,33.099998474121094,116.55000305175781,17.0,13.050000190734863,11.710000038146973,16.530000686645508,58.29999923706055
2023-08-23 05:00:00+00:00,72.19999694824219,124.94999694824219,35.439998626708984,20.290000915527344,21.290000915527344,131.4499969482422,33.119998931884766,116.5999984741211,17.020000457763672,13.050000190734863,11.710000038146973,16.549999237060547,58.29999923706055
2023-08-24 01:00:00+00:00,73.30000305175781,126.75,36.130001068115234,20.690000534057617,21.610000610351562,134.5500030517578,34.20000076293945,119.05000305175781,17.399999618530273,13.3100004196167,11.9399995803833,16.729999542236328,60.54999923706055
