Date,ticker,PM5D
2017-04-17,1101.0,0.013485477178423317
2017-04-18,1101.0,0.011960478419136788
2017-04-19,1101.0,0.01041666666666663
2017-04-20,1101.0,0.007832898172323686
2017-04-21,1101.0,0.024710830704521496
2017-04-24,1101.0,0.006834910620399527
2017-04-25,1101.0,0.0247368421052631
2017-04-26,1101.0,0.022105263157894826
2017-04-27,1101.0,0.03157894736842113
2017-04-28,1101.0,0.014016172506738629
2017-05-02,1101.0,0.029115934356802577
2017-05-03,1101.0,0.010253642741500339
2017-05-04,1101.0,0.011302475780408898
2017-05-05,1101.0,0.017391304347826105
2017-05-08,1101.0,0.01530891197375602
2017-05-09,1101.0,0.015267175572519146
2017-05-10,1101.0,0.012540894220283557
2017-05-11,1101.0,0.019597169297768068
2017-05-12,1101.0,0.01880530973451327
2017-05-15,1101.0,-0.0011104941699055842
2017-05-16,1101.0,-0.012735326688815085
2017-05-17,1101.0,-0.0016565433462176222
2017-05-18,1101.0,-0.005552470849527921
2017-05-19,1101.0,-0.013528748590755469
2017-05-22,1101.0,0.0
2017-05-23,1101.0,0.022416621104428658
2017-05-24,1101.0,0.008820286659316435
2017-05-25,1101.0,-0.0016565433462176222
2017-05-26,1101.0,-0.004449388209121151
2017-05-31,1101.0,0.005546311702717771
2017-06-01,1101.0,-0.0011185682326621685
2017-06-02,1101.0,-0.002780867630700818
2017-06-05,1101.0,0.007166482910694542
2017-06-06,1101.0,0.007198228128460632
2017-06-07,1101.0,0.00167317345231462
2017-06-08,1101.0,0.0
2017-06-09,1101.0,0.0
2017-06-12,1101.0,0.013325930038867406
2017-06-13,1101.0,0.006134969325153342
2017-06-14,1101.0,0.0027932960893853162
2017-06-15,1101.0,0.010055865921787694
2017-06-16,1101.0,0.02163061564059903
2017-06-19,1101.0,0.005627462014631281
2017-06-20,1101.0,-0.007295173961840573
2017-06-21,1101.0,-0.016246498599439725
2017-06-22,1101.0,-0.02652370203160285
2017-06-23,1101.0,-0.031179138321995505
2017-06-26,1101.0,-0.032258064516128844
2017-06-27,1101.0,-0.008913649025069647
2017-06-28,1101.0,-0.008269018743109072
2017-06-29,1101.0,-0.005497526113248921
2017-06-30,1101.0,-0.008246289169873479
2017-07-03,1101.0,-0.012609649122807043
2017-07-04,1101.0,-0.019878520154610682
2017-07-05,1101.0,-0.014215418261345083
2017-07-06,1101.0,-0.009841443411700368
2017-07-07,1101.0,0.0
2017-07-10,1101.0,0.012452625879805113
2017-07-11,1101.0,0.008121277747698896
2017-07-12,1101.0,0.018328840970350396
2017-07-13,1101.0,0.009745533297238752
2017-07-14,1101.0,-0.00872410032715377
2017-07-17,1101.0,-0.02302631578947378
2017-07-18,1101.0,-0.021288209606986932
2017-07-19,1101.0,-0.034596375617792365
2017-07-20,1101.0,-0.031711317659923556
2017-07-21,1101.0,-0.016756756756756686
2017-07-24,1101.0,-0.00535905680600222
2017-07-25,1101.0,-0.002672367717798007
2017-07-26,1101.0,0.00583864118895963
2017-07-27,1101.0,-0.012718600953894987
2017-07-28,1101.0,-0.01594896331738441
2017-07-31,1101.0,-0.013326226012793176
2017-08-01,1101.0,-0.013326226012793176
2017-08-02,1101.0,-0.01761879337960482
2017-08-03,1101.0,0.008372579801151237
2017-08-04,1101.0,0.010989010989011033
2017-08-07,1101.0,0.0
2017-08-08,1101.0,-0.002630194634402796
2017-08-09,1101.0,0.009968520461699777
2017-08-10,1101.0,0.014248021108179397
2017-08-11,1101.0,0.020105820105820054
2017-08-14,1101.0,0.013150973172014729
2017-08-15,1101.0,0.024134312696746974
2017-08-16,1101.0,0.01165871754107061
2017-08-17,1101.0,0.004282655246252586
2017-08-18,1101.0,-0.004319654427645888
2017-08-21,1101.0,0.012793176972281555
2017-08-22,1101.0,0.0
2017-08-23,1101.0,-0.003217158176943822
2017-08-24,1101.0,-0.012903225806451528
2017-08-25,1101.0,-0.01720430107526883
2017-08-28,1101.0,-0.020518358531317442
2017-08-29,1101.0,-0.012903225806451528
2017-08-30,1101.0,-0.008551576696953509
2017-08-31,1101.0,-0.004246284501061669
2017-09-01,1101.0,0.005285412262156523
2017-09-04,1101.0,0.010052910052909933
2017-09-05,1101.0,0.01273885350318463
2017-09-06,1101.0,0.018547959724430386
2017-09-07,1101.0,0.030126849894291766
2017-09-08,1101.0,0.01753453772582369
2017-09-11,1101.0,0.014430785676109009
2017-09-12,1101.0,0.011827956989247441
2017-09-13,1101.0,0.010259179265658816
2017-09-14,1101.0,0.002724795640327014
2017-09-15,1101.0,0.007571660356949542
2017-09-18,1101.0,-0.010303687635574713
2017-09-19,1101.0,-0.0032644178454843457
2017-09-20,1101.0,-0.004364429896344891
2017-09-21,1101.0,-0.0027322404371585085
2017-09-22,1101.0,-0.0032697547683923005
2017-09-25,1101.0,0.0075147611379495745
2017-09-26,1101.0,-0.0010845986984815387
2017-09-27,1101.0,-0.00162954915806633
2017-09-28,1101.0,0.0
2017-09-29,1101.0,0.003259098316132467
2017-10-02,1101.0,0.011898323418063758
2017-10-03,1101.0,0.008667388949079096
2017-10-05,1101.0,0.00488069414316702
2017-10-06,1101.0,0.0010899182561309605
2017-10-11,1101.0,-0.005994550408719315
2017-10-12,1101.0,-0.007662835249042177
2017-10-13,1101.0,-0.00163934426229495
2017-10-16,1101.0,-0.0016348773841960535
2017-10-17,1101.0,-0.004364429896344891
2017-10-18,1101.0,0.005958829902491843
2017-10-19,1101.0,0.004345464421510149
2017-10-20,1101.0,-0.004364429896344891
2017-10-23,1101.0,0.0016322089227419796
2017-10-24,1101.0,0.010320478001086436
2017-10-25,1101.0,0.008719346049046329
2017-10-26,1101.0,0.00927441352973258
2017-10-27,1101.0,0.013579576317218903
2017-10-30,1101.0,0.010354223433242576
2017-10-31,1101.0,0.0016465422612512396
2017-11-01,1101.0,-0.003298515667949352
2017-11-02,1101.0,-0.004955947136563869
2017-11-03,1101.0,-0.007709251101321617
2017-11-06,1101.0,-0.007709251101321617
2017-11-07,1101.0,0.002748763056624558
2017-11-08,1101.0,0.0032876712328766423
2017-11-09,1101.0,0.0032876712328766423
2017-11-10,1101.0,0.0043715846994536525
2017-11-13,1101.0,0.001639344262295144
2017-11-14,1101.0,-0.007166482910694542
2017-11-15,1101.0,-0.03573391973611867
2017-11-16,1101.0,-0.02418911489829564
2017-11-17,1101.0,-0.032930845225027525
2017-11-20,1101.0,-0.016420361247947494
2017-11-21,1101.0,-0.020799124247400054
2017-11-22,1101.0,0.0
2017-11-23,1101.0,-0.005367686527106894
2017-11-24,1101.0,0.0031880977683314943
2017-11-27,1101.0,-0.005923532579429156
2017-11-28,1101.0,0.02144772117962459
2017-11-29,1101.0,0.02282377919320593
2017-11-30,1101.0,0.02722904431393495
2017-12-01,1101.0,0.024520255863539488
2017-12-04,1101.0,0.012847965738757947
2017-12-05,1101.0,-0.010410958904109658
2017-12-06,1101.0,0.003259098316132467
2017-12-07,1101.0,-0.010428100987925428
2017-12-08,1101.0,-0.0027322404371585085
2017-12-11,1101.0,-0.004338394793926155
2017-12-12,1101.0,0.0016268980477224043
2017-12-13,1101.0,-0.009264305177111616
2017-12-14,1101.0,-0.005975013579576287
2017-12-15,1101.0,-0.005994550408719315
2017-12-18,1101.0,0.0
2017-12-19,1101.0,-0.01629549158066272
2017-12-20,1101.0,-0.012958963282937472
2017-12-21,1101.0,-0.012958963282937472
2017-12-22,1101.0,-0.03412784398699886
2017-12-25,1101.0,-0.059935205183585284
2017-12-26,1101.0,-0.05665419561731687
2017-12-27,1101.0,-0.047974413646055356
2017-12-28,1101.0,-0.047974413646055356
2017-12-29,1101.0,-0.03666841278156099
2018-01-02,1101.0,-0.011207335710647092
2018-01-03,1101.0,-0.025796661608497803
2018-01-04,1101.0,-0.02746693794506608
2018-01-05,1101.0,-0.030010172939979648
2018-01-08,1101.0,-0.0480040424456796
2018-01-09,1101.0,-0.04785894206549114
2018-01-10,1101.0,-0.02958579881656794
2018-01-11,1101.0,-0.007920792079207928
2018-01-12,1101.0,-0.008395061728395145
2018-01-15,1101.0,0.009161041465766526
2018-01-16,1101.0,0.005288461538461511
2018-01-17,1101.0,-0.001436781609195457
2018-01-18,1101.0,-0.00933202357563857
2018-01-19,1101.0,-0.00783545543584704
2018-01-22,1101.0,0.0
2018-01-23,1101.0,0.02126631222812959
2018-01-24,1101.0,0.031563845050215214
2018-01-25,1101.0,0.006326034063260292
2018-01-26,1101.0,-0.007774538386783292
2018-01-29,1101.0,-0.002919708029197018
2018-01-30,1101.0,-0.01629629629629621
2018-01-31,1101.0,-0.009382716049382778
2018-02-01,1101.0,-0.00783545543584704
2018-02-02,1101.0,0.007714561234329805
2018-02-05,1101.0,0.0038816108685103493
2018-02-06,1101.0,0.06316812439261406
2018-02-07,1101.0,0.032778864970645874
2018-02-08,1101.0,0.030126336248785107
2018-02-09,1101.0,0.060738581146744415
2018-02-12,1101.0,0.04919629810034104
2018-02-21,1101.0,-0.04771784232365135
2018-02-22,1101.0,-0.0025290844714213816
2018-02-23,1101.0,-0.0025050100200401156
2018-02-26,1101.0,-0.02690118986032091
2018-02-27,1101.0,-0.029200819672131163
2018-03-01,1101.0,0.005445544554455417
2018-03-02,1101.0,-0.01109989909182638
2018-03-05,1101.0,0.014992503748125972
2018-03-06,1101.0,0.0015113350125945156
2018-03-07,1101.0,0.01592832254853162
2018-03-08,1101.0,0.01592832254853162
2018-03-09,1101.0,0.006986027944111805
2018-03-12,1101.0,-0.024860476915271355
2018-03-13,1101.0,-0.027245206861755758
2018-03-14,1101.0,-0.02984319676277187
2018-03-15,1101.0,-0.0328780981284776
2018-03-16,1101.0,-0.026130653266331818
2018-03-19,1101.0,-0.00940594059405947
2018-03-20,1101.0,0.003929273084479288
2018-03-21,1101.0,0.003929273084479288
2018-03-22,1101.0,0.001469147894221407
2018-03-23,1101.0,0.016160626836434957
2018-03-26,1101.0,0.02550269740068659
2018-03-27,1101.0,0.00542406311637078
2018-03-28,1101.0,0.009368836291913277
2018-03-29,1101.0,0.026483570377636052
2018-03-30,1101.0,0.010950721752115424
2018-04-02,1101.0,-0.0015098137896324903
2018-04-03,1101.0,0.00545364402578101
2018-04-09,1101.0,-0.009457441513190706
2018-04-10,1101.0,-0.04483627204030211
2018-04-11,1101.0,-0.05083039758429783
2018-04-12,1101.0,-0.0396984924623117
2018-04-13,1101.0,-0.03389830508474575
2018-04-16,1101.0,-0.02416173570019716
2018-04-17,1101.0,0.005303760848601709
2018-04-18,1101.0,0.006704980842911905
2018-04-19,1101.0,-0.02368293861768963
2018-04-20,1101.0,-0.014464802314368405
2018-04-23,1101.0,-0.016851227732306278
2018-04-24,1101.0,-0.07513330101793508
2018-04-25,1101.0,-0.05255544840887174
2018-04-26,1101.0,-0.038243626062322886
2018-04-27,1101.0,-0.03992395437262357
2018-04-30,1101.0,-0.050189393939393874
2018-05-02,1101.0,0.0
2018-05-03,1101.0,0.02015574896930819
2018-05-04,1101.0,0.02319236016371069
2018-05-07,1101.0,-0.0027422303473492813
2018-05-08,1101.0,0.001352569882777328
2018-05-09,1101.0,0.005861136158701488
2018-05-10,1101.0,-0.0434782608695652
2018-05-11,1101.0,-0.04283054003724386
2018-05-14,1101.0,-0.06791248860528708
2018-05-15,1101.0,-0.06636568848758477
2018-05-16,1101.0,-0.1301587301587302
2018-05-17,1101.0,-0.11066308243727593
2018-05-18,1101.0,-0.10401785714285723
2018-05-21,1101.0,-0.06615450277422112
2018-05-22,1101.0,-0.04826418289585099
2018-05-23,1101.0,0.03892455858748003
2018-05-24,1101.0,0.019766034691407763
2018-05-25,1101.0,0.03598867771936921
2018-05-28,1101.0,0.04443554843875098
2018-05-29,1101.0,0.048061389337641404
2018-05-30,1101.0,0.007933194154488423
2018-05-31,1101.0,0.02551440329218111
2018-06-01,1101.0,0.0033557046979865056
2018-06-04,1101.0,-0.03854210305823201
2018-06-05,1101.0,-0.041154009333898976
2018-06-06,1101.0,-0.02398989898989885
2018-06-07,1101.0,-0.026182432432432474
2018-06-08,1101.0,-0.028619528619528607
2018-06-11,1101.0,0.022993142396127483
2018-06-12,1101.0,0.015484922575387083
2018-06-13,1101.0,-0.014385532264693853
2018-06-14,1101.0,-0.0032921810699587774
2018-06-15,1101.0,-0.005319148936170172
2018-06-19,1101.0,0.016928158546655664
2018-06-20,1101.0,-0.00579470198675499
2018-06-21,1101.0,0.01539708265802265
2018-06-22,1101.0,0.006562756357670228
2018-06-25,1101.0,0.01221001221001224
2018-06-26,1101.0,0.0033599328013439018
2018-06-27,1101.0,0.039094650205761285
2018-06-28,1101.0,0.05267489711934161
2018-06-29,1101.0,0.050371593724194835
2018-07-02,1101.0,0.06386485372888343
2018-07-03,1101.0,0.02191319005478296
2018-07-04,1101.0,0.02312633832976457
2018-07-05,1101.0,0.008253692441355398
2018-07-06,1101.0,0.017826086956521745
2018-07-09,1101.0,-0.021566901408450793
2018-07-10,1101.0,-0.012063765618267884
2018-07-11,1101.0,-0.003507233669443308
2018-07-12,1101.0,-0.015768725361366753
2018-07-13,1101.0,-0.0455953961930058
2018-07-16,1101.0,0.005601034037053104
2018-07-17,1101.0,0.02554278416347373
2018-07-18,1101.0,-0.002184359982525151
2018-07-19,1101.0,-0.0008624407072013615
2018-07-20,1101.0,0.027519051651143187
2018-07-23,1101.0,-0.0034662045060659384
2018-07-24,1101.0,-0.07951070336391439
2018-07-25,1101.0,-0.06756756756756745
2018-07-26,1101.0,-0.07841447651874194
2018-07-27,1101.0,-0.08402263822377012
2018-07-30,1101.0,-0.0859240069084628
2018-07-31,1101.0,0.01578308377175235
2018-08-01,1101.0,-0.035933033891384344
2018-08-02,1101.0,-0.0023971234518577193
2018-08-03,1101.0,-0.004016064257028169
2018-08-06,1101.0,0.008747514910536734
2018-08-07,1101.0,-0.020148026315789408
2018-08-08,1101.0,0.011036657469452153
2018-08-09,1101.0,0.002391390992427211
2018-08-10,1101.0,-0.025999999999999943
2018-08-13,1101.0,-0.04492579221821103
2018-08-14,1101.0,-0.07859733978234594
2018-08-15,1101.0,-0.04304503786369079
2018-08-16,1101.0,-0.036755892928485745
2018-08-17,1101.0,-0.013255360623781671
2018-08-20,1101.0,0.0038387715930902656
2018-08-21,1101.0,0.009342301943198803
2018-08-22,1101.0,-0.014138326327856226
2018-08-23,1101.0,-0.026204238921001915
2018-08-24,1101.0,-0.017699115044247822
2018-08-27,1101.0,-0.03121387283237003
2018-08-28,1101.0,-0.00943040362127499
2018-08-29,1101.0,-0.010550113036925438
2018-08-30,1101.0,0.025535110777318803
2018-08-31,1101.0,0.010586011342154918
2018-09-03,1101.0,0.04521674140508224
2018-09-04,1101.0,0.027653213751868532
2018-09-05,1101.0,0.04250559284116333
2018-09-06,1101.0,0.004624277456647437
2018-09-07,1101.0,0.02483760030569362
2018-09-10,1101.0,0.08219178082191786
2018-09-11,1101.0,0.09761721752498076
2018-09-12,1101.0,0.07242990654205606
2018-09-13,1101.0,0.06465350367789385
2018-09-14,1101.0,0.03996865203761754
2018-09-17,1101.0,-0.035820895522388055
2018-09-18,1101.0,-0.04471890971039185
2018-09-19,1101.0,-0.04156171284634754
2018-09-20,1101.0,-0.02566225165562918
2018-09-21,1101.0,-0.019183673469387708
2018-09-25,1101.0,-0.022643062988884344
2018-09-26,1101.0,-0.005299633102323644
2018-09-27,1101.0,-0.0024183796856107327
2018-09-28,1101.0,-0.02502017756255034
2018-10-01,1101.0,-0.016019223067681304
2018-10-02,1101.0,-0.0024154589371980163
2018-10-03,1101.0,-0.007299270072992689
2018-10-04,1101.0,0.01125854443104146
2018-10-05,1101.0,0.03425196850393691
2018-10-08,1101.0,0.03192747339377226
2018-10-09,1101.0,0.006024096385542112
2018-10-11,1101.0,0.06441223832528187
2018-10-12,1101.0,0.019926799511996683
2018-10-15,1101.0,0.030167142274765673
2018-10-16,1101.0,0.03868078175895763
2018-10-17,1101.0,0.044848484848484825
2018-10-18,1101.0,-0.010327022375215232
2018-10-19,1101.0,0.04481327800829883
2018-10-22,1101.0,0.024800336275746106
2018-10-23,1101.0,0.057602710715798366
2018-10-24,1101.0,0.10744500846023684
2018-10-25,1101.0,0.10519591141396928
2018-10-26,1101.0,0.1007819287576021
2018-10-29,1101.0,0.09698275862068965
2018-10-30,1101.0,0.053033707865168526
2018-10-31,1101.0,-0.016113744075829377
2018-11-01,1101.0,-0.048548310328415015
2018-11-02,1101.0,-0.08792270531400968
2018-11-05,1101.0,-0.042482100238663514
2018-11-06,1101.0,-0.029425723777883293
2018-11-07,1101.0,-0.023320895522388058
2018-11-08,1101.0,0.0040853381752156085
2018-11-09,1101.0,0.042184724689165155
2018-11-12,1101.0,-0.007326007326007333
2018-11-13,1101.0,-0.03688335638543094
2018-11-14,1101.0,-0.023701002734731063
2018-11-15,1101.0,-0.01823154056517769
2018-11-16,1101.0,-0.044042651831247066
2018-11-19,1101.0,-0.025454545454545396
2018-11-20,1101.0,-0.007114273010226774
2018-11-21,1101.0,0.01780943900267151
2018-11-22,1101.0,0.03581020590868401
2018-11-23,1101.0,0.04795737122557719
2018-11-26,1101.0,0.031914893617021226
2018-11-27,1101.0,0.08609271523178805
2018-11-28,1101.0,0.046237533998186746
2018-11-29,1101.0,0.023212627669452184
2018-11-30,1101.0,0.00559701492537318
2018-12-03,1101.0,-0.014194139194139135
2018-12-04,1101.0,-0.04637681159420294
2018-12-05,1101.0,-0.023764258555133082
2018-12-06,1101.0,-0.01758555133079853
2018-12-07,1101.0,-0.015947467166979354
2018-12-10,1101.0,0.03069977426636568
2018-12-11,1101.0,0.007386888273314873
2018-12-12,1101.0,-0.0027855153203343677
2018-12-13,1101.0,-0.024754787482484872
2018-12-14,1101.0,-0.01985226223453369
2018-12-17,1101.0,-0.03632976245924551
2018-12-18,1101.0,-0.024651162790697727
2018-12-19,1101.0,-0.030092592592592525
2018-12-20,1101.0,0.002734731084776767
2018-12-21,1101.0,0.009506564056134035
2018-12-24,1101.0,0.005842696629213439
2018-12-25,1101.0,-0.005447117566954037
2018-12-26,1101.0,0.016629213483146114
2018-12-27,1101.0,0.0
2018-12-28,1101.0,-0.0054844606946984
2019-01-02,1101.0,0.008137432188065086
2019-01-03,1101.0,0.019413092550790056
2019-01-04,1101.0,-0.0013711151736746406
2019-01-07,1101.0,-0.016910420475319973
2019-01-08,1101.0,0.0013636363636364154
2019-01-09,1101.0,-0.023701002734731063
2019-01-10,1101.0,-0.04005524861878458
2019-01-11,1101.0,-0.02647193062528518
2019-01-14,1101.0,0.011235955056179775
2019-01-15,1101.0,-0.0040964952207555696
2019-01-16,1101.0,0.020480854853072165
2019-01-17,1101.0,0.030101814962372717
2019-01-18,1101.0,0.010671409515340083
2019-01-21,1101.0,-0.01818181818181812
2019-01-22,1101.0,-0.015412511332728916
2019-01-23,1101.0,-0.02363636363636362
2019-01-24,1101.0,-0.02647193062528518
2019-01-25,1101.0,-0.016629213483146114
2019-01-28,1101.0,-0.020535714285714324
2019-01-29,1101.0,-0.023660714285714337
2019-01-30,1101.0,-0.024866785079928896
2019-02-11,1101.0,-0.03468208092485554
2019-02-12,1101.0,-0.030061892130857634
2019-02-13,1101.0,-0.017935258092738413
2019-02-14,1101.0,-0.01046663759267344
2019-02-15,1101.0,-0.002599653379549492
2019-02-18,1101.0,0.02019767941555646
2019-02-19,1101.0,0.0042918454935622925
2019-02-20,1101.0,-0.005156854318865535
2019-02-21,1101.0,-0.04833836858006031
2019-02-22,1101.0,-0.03327571305099393
2019-02-25,1101.0,-0.04210526315789477
2019-02-26,1101.0,-0.017672413793103456
2019-02-27,1101.0,-0.014536126549807604
2019-03-04,1101.0,0.02799505969534787
2019-03-05,1101.0,0.0179841070681723
2019-03-06,1101.0,0.005050505050505092
2019-03-07,1101.0,0.005506141465480686
2019-03-08,1101.0,0.01053518752633797
2019-03-11,1101.0,0.009318085556967339
2019-03-12,1101.0,-0.010647359454855196
2019-03-13,1101.0,-0.006345177664974559
2019-03-14,1101.0,-0.015758091993185733
2019-03-15,1101.0,-0.017035775127768254
2019-03-18,1101.0,0.0012825994014536613
2019-03-19,1101.0,0.00800674252001691
2019-03-20,1101.0,0.011769651113913308
2019-03-21,1101.0,-0.006708595387840677
2019-03-22,1101.0,-0.0012562814070352236
2019-03-25,1101.0,-0.07148972602739734
2019-03-26,1101.0,-0.062022090059473275
2019-03-27,1101.0,-0.06592939174819214
2019-03-28,1101.0,-0.05539358600583083
2019-03-29,1101.0,-0.06608113759933075
2019-04-01,1101.0,-0.02077506991610066
2019-04-02,1101.0,-0.023199999999999932
2019-04-03,1101.0,-0.028332003192338424
2019-04-08,1101.0,-0.031570639305445965
2019-04-09,1101.0,-0.021969399764613665
2019-04-10,1101.0,-0.01565557729941286
2019-04-11,1101.0,-0.016028146989835818
2019-04-12,1101.0,-0.006984866123399291
2019-04-15,1101.0,-0.004590665646518783
2019-04-16,1101.0,-0.0034548944337811846
2019-04-17,1101.0,0.0011560693641617565
2019-04-18,1101.0,0.01077337437475943
2019-04-19,1101.0,0.006936416184971088
2019-04-22,1101.0,0.0350342726580351
2019-04-23,1101.0,0.016449885233358826
2019-04-24,1101.0,0.009259259259259335
2019-04-25,1101.0,-0.004667444574095583
2019-04-26,1101.0,-0.0011641443538999278
2019-04-29,1101.0,-0.026835043409629035
2019-04-30,1101.0,-0.009334889148191304
2019-05-02,1101.0,-0.015576323987538885
2019-05-03,1101.0,-0.025164537359659397
2019-05-06,1101.0,-0.013178294573643405
2019-05-07,1101.0,-0.01883166794773259
2019-05-08,1101.0,-0.023892100192678265
2019-05-09,1101.0,-0.006901840490797672
2019-05-10,1101.0,0.008308157099697842
2019-05-13,1101.0,0.007268553940321395
2019-05-14,1101.0,0.031308940022633035
2019-05-15,1101.0,0.028980052691004878
2019-05-16,1101.0,0.011805026656511891
2019-05-17,1101.0,0.005712109672505793
2019-05-20,1101.0,-0.008477842003853658
2019-05-21,1101.0,-0.03115264797507791
2019-05-22,1101.0,-0.02286821705426356
2019-05-23,1101.0,-0.008477842003853658
2019-05-24,1101.0,-0.0022979701263884443
2019-05-27,1101.0,-0.0011463507833396095
2019-05-28,1101.0,0.012839879154078544
2019-05-29,1101.0,0.004926108374384198
2019-05-30,1101.0,-0.010699273977837126
2019-05-31,1101.0,-0.012991975544516615
2019-06-03,1101.0,-0.023664122137404618
2019-06-04,1101.0,-0.01874521805661815
2019-06-05,1101.0,-0.011805026656511756
2019-06-06,1101.0,-0.00793950850661629
2019-06-10,1101.0,-0.02225575254620897
2019-06-11,1101.0,-0.01379567486950041
2019-06-12,1101.0,-0.015396169733383407
2019-06-13,1101.0,-0.019947308995107306
2019-06-14,1101.0,-0.018754688672168042
2019-06-17,1101.0,-0.019188191881918802
2019-06-18,1101.0,-0.02721588819418898
