Date,ticker,Chg1YEPS
2019-07-22,1101.0,1.0678677375009045
2019-07-23,1101.0,1.0615850580514894
2019-07-24,1101.0,1.0553439229497592
2019-07-25,1101.0,1.0491439214843472
2019-07-26,1101.0,1.0429846483398788
2019-07-29,1101.0,1.036865703508647
2019-07-30,1101.0,1.0307866922040156
2019-07-31,1101.0,1.0247472247755074
2019-08-01,1101.0,1.0187469166255547
2019-08-02,1101.0,1.0127853881278541
2019-08-05,1101.0,1.0068622645473007
2019-08-06,1101.0,1.0009771759614712
2019-08-07,1101.0,0.9951297571836086
2019-08-08,1101.0,0.9893196476870794
2019-08-12,1101.0,0.983546491531282
2019-08-13,1101.0,0.9778099372889534
2019-08-14,1101.0,0.9721096379748574
2019-08-15,1101.0,0.9708279120728615
2019-08-16,1101.0,0.9695542357840127
2019-08-19,1101.0,0.9682885335148012
2019-08-20,1101.0,0.9670307306152905
2019-08-21,1101.0,0.9657807533644417
2019-08-22,1101.0,0.9645385289557066
2019-08-23,1101.0,0.9633039854828955
2019-08-26,1101.0,0.962077051926298
2019-08-27,1101.0,0.9608576581390688
2019-08-28,1101.0,0.943572422014703
2019-08-29,1101.0,0.9265777894529453
2019-08-30,1101.0,0.9098664929990233
2019-09-02,1101.0,0.8934315055221856
2019-09-03,1101.0,0.8772660303632053
2019-09-04,1101.0,0.8613634919626406
2019-09-05,1101.0,0.8457175269427115
2019-09-06,1101.0,0.8343358395989972
2019-09-09,1101.0,0.8230860275337945
2019-09-10,1101.0,0.8119658119658122
2019-09-11,1101.0,0.8009729663156598
2019-09-12,1101.0,0.7901053147195691
2019-09-16,1101.0,0.7793607305936072
2019-09-17,1101.0,0.7687371352463983
2019-09-18,1101.0,0.7582324965384383
2019-09-19,1101.0,0.7478448275862069
2019-09-20,1101.0,0.7375721855093169
2019-09-23,1101.0,0.7274126702190644
2019-09-24,1101.0,0.7173644232467765
2019-09-25,1101.0,0.7074256266104475
2019-09-26,1101.0,0.6975945017182132
2019-09-27,1101.0,0.6878693083072646
2019-10-01,1101.0,0.6782483434168829
2019-10-02,1101.0,0.6687299403943142
2019-10-03,1101.0,0.659312467932273
2019-10-04,1101.0,0.6499943291368947
2019-10-07,1101.0,0.6407739606250352
2019-10-08,1101.0,0.631649831649832
2019-10-09,1101.0,0.6226204432535029
2019-10-14,1101.0,0.6136843274464068
2019-10-15,1101.0,0.6048400464114038
2019-10-16,1101.0,0.5960861917326299
2019-10-17,1101.0,0.5874213836477985
2019-10-18,1101.0,0.5788442703232126
2019-10-21,1101.0,0.5703535271506684
2019-10-22,1101.0,0.5619478560655031
2019-10-23,1101.0,0.5536259848850299
2019-10-24,1101.0,0.5453866666666666
2019-10-25,1101.0,0.5372286790850717
2019-10-28,1101.0,0.5291508238276298
2019-10-29,1101.0,0.5211519260076725
2019-10-30,1101.0,0.513230833594812
2019-10-31,1101.0,0.5053864168618266
2019-11-01,1101.0,0.4976175678475243
2019-11-04,1101.0,0.4899231998350601
2019-11-05,1101.0,0.48230224684518336
2019-11-06,1101.0,0.47475366314392203
2019-11-07,1101.0,0.4672764227642277
2019-11-08,1101.0,0.4598695190411164
2019-11-11,1101.0,0.4525319641598712
2019-11-12,1101.0,0.4452627887168695
2019-11-13,1101.0,0.4380610412926391
2019-11-14,1101.0,0.430925788036734
2019-11-15,1101.0,0.4228184603221662
2019-11-18,1101.0,0.4147853032315183
2019-11-19,1101.0,0.40682530356443386
2019-11-20,1101.0,0.39893746649120243
2019-11-21,1101.0,0.3911208151382824
2019-11-22,1101.0,0.3833743901849975
2019-11-25,1101.0,0.37569724947105215
2019-11-26,1101.0,0.3680884676145339
2019-11-27,1101.0,0.36054713564007235
2019-11-28,1101.0,0.3530723606168447
2019-11-29,1101.0,0.3456632653061227
2019-12-02,1101.0,0.3417333961375412
2019-12-03,1101.0,0.3378264136764981
2019-12-04,1101.0,0.33394211857263245
2019-12-05,1101.0,0.3300803137840868
2019-12-06,1101.0,0.326240804544185
2019-12-09,1101.0,0.3224233983286909
2019-12-10,1101.0,0.31832276577035207
2019-12-11,1101.0,0.3142474854664573
2019-12-12,1101.0,0.3101973230302195
2019-12-13,1101.0,0.30617204695524597
2019-12-16,1101.0,0.3021714285714287
2019-12-17,1101.0,0.2981952420016406
2019-12-18,1101.0,0.2942432641192238
2019-12-19,1101.0,0.2903152745062513
2019-12-20,1101.0,0.28641105541254597
2019-12-23,1101.0,0.28253039171544364
2019-12-24,1101.0,0.27867307088028004
2019-12-25,1101.0,0.27483888292158953
2019-12-26,1101.0,0.2710276203649995
2019-12-27,1101.0,0.2672390782098054
2019-12-30,1101.0,0.26347305389221576
2019-12-31,1101.0,0.259729347249248
2020-01-02,1101.0,0.2560077604832662
2020-01-03,1101.0,0.25230809812714305
2020-01-06,1101.0,0.24863016701003826
2020-01-07,1101.0,0.24497377622377625
2020-01-08,1101.0,0.2413387370898155
2020-01-09,1101.0,0.23772486312679217
2020-01-10,1101.0,0.23413197001862987
2020-01-13,1101.0,0.23055987558320387
2020-01-14,1101.0,0.2270083997415465
2020-01-15,1101.0,0.22347736448758687
2020-01-16,1101.0,0.21996659385840917
2020-01-17,1101.0,0.21647591390502208
2020-01-20,1101.0,0.21300515266362918
2020-01-30,1101.0,0.20955414012738863
2020-01-31,1101.0,0.20612270821865597
2020-02-03,1101.0,0.2027106907616955
2020-02-04,1101.0,0.1993179234558544
2020-02-05,1101.0,0.1959442438491899
2020-02-06,1101.0,0.19258949131253938
2020-02-07,1101.0,0.18925350701402802
2020-02-10,1101.0,0.18593613389400046
2020-02-11,1101.0,0.18263721664037194
2020-02-12,1101.0,0.17935660166438974
2020-02-13,1101.0,0.1760941370767962
2020-02-14,1101.0,0.1728496726643882
2020-02-17,1101.0,0.16962305986696208
2020-02-18,1101.0,0.16641415175463722
2020-02-19,1101.0,0.16322280300555386
2020-02-20,1101.0,0.16004886988393408
2020-02-21,1101.0,0.15689221021850364
2020-02-24,1101.0,0.15375268338126272
2020-02-25,1101.0,0.1506301502666019
2020-02-26,1101.0,0.1475244732707571
2020-02-27,1101.0,0.1444355162715951
2020-03-02,1101.0,0.1413631446087269
2020-03-03,1101.0,0.13830722506393844
2020-03-04,1101.0,0.13526762584193525
2020-03-05,1101.0,0.13224421655139534
2020-03-06,1101.0,0.12923686818632318
2020-03-09,1101.0,0.12624545310770197
2020-03-10,1101.0,0.1232698450254346
2020-03-11,1101.0,0.12030991898057097
2020-03-12,1101.0,0.11736555132781566
2020-03-13,1101.0,0.11443661971830997
2020-03-16,1101.0,0.11152300308268617
2020-03-17,1101.0,0.10862458161438455
2020-03-18,1101.0,0.10574123675323144
2020-03-19,1101.0,0.10287285116927386
2020-03-20,1101.0,0.10001930874686246
2020-03-23,1101.0,0.0971804945689853
2020-03-24,1101.0,0.09435629490184004
2020-03-25,1101.0,0.09154659717964435
2020-03-26,1101.0,0.08875128998968018
2020-03-27,1101.0,0.08597026305756794
2020-03-30,1101.0,0.08320340723276395
2020-03-31,1101.0,0.08045061447428303
2020-04-01,1101.0,0.07767394347546432
2020-04-06,1101.0,0.0749113140614387
2020-04-07,1101.0,0.07216261998870702
2020-04-08,1101.0,0.0694277560829076
2020-04-09,1101.0,0.0667066182254015
2020-04-10,1101.0,0.06399910334005827
2020-04-13,1101.0,0.06130510938024092
2020-04-14,1101.0,0.05862453531598527
2020-04-15,1101.0,0.05595728112137047
2020-04-16,1101.0,0.054215084005624956
2020-04-17,1101.0,0.0524799645455554
2020-04-20,1101.0,0.05075187969924826
2020-04-21,1101.0,0.04903078677309002
2020-04-22,1101.0,0.047316643418251175
2020-04-23,1101.0,0.045609407627211954
2020-04-24,1101.0,0.04390903773033026
2020-04-27,1101.0,0.04221549239245446
2020-04-28,1101.0,0.04052873060956957
2020-04-29,1101.0,0.038848711705491354
2020-04-30,1101.0,0.03785294331131578
2020-05-04,1101.0,0.03685984560182653
2020-05-05,1101.0,0.03586940784711172
2020-05-06,1101.0,0.03488161937466125
2020-05-07,1101.0,0.03389646956898414
2020-05-08,1101.0,0.03291394787122822
2020-05-11,1101.0,0.03193404377880186
2020-05-12,1101.0,0.030956746845000386
2020-05-13,1101.0,0.029982046678635424
2020-05-14,1101.0,0.029009932943665415
2020-05-15,1101.0,0.028040395358831266
2020-05-18,1101.0,0.02478452129752137
2020-05-19,1101.0,0.02153725266090425
2020-05-20,1101.0,0.018298555377207253
2020-05-21,1101.0,0.015068395554288832
2020-05-22,1101.0,0.0118467394784588
2020-05-25,1101.0,0.008633553613302092
2020-05-26,1101.0,0.0054288045985169415
2020-05-27,1101.0,0.002232459248759729
2020-05-28,1101.0,0.0012399914972012426
2020-05-29,1101.0,0.00024794559365256863
2020-06-01,1101.0,-0.0007436787307884283
2020-06-02,1101.0,-0.001734881744795387
2020-06-03,1101.0,-0.0027256637168140948
2020-06-04,1101.0,-0.003716024915062328
2020-06-05,1101.0,-0.00470596560752969
2020-06-08,1101.0,-0.005695486061978256
2020-06-09,1101.0,-0.006754845098316682
2020-06-10,1101.0,-0.007813604864941238
2020-06-11,1101.0,-0.008871765870210428
2020-06-12,1101.0,-0.009929328621908337
2020-06-15,1101.0,-0.01098629362724323
2020-06-16,1101.0,-0.012042661392851987
2020-06-17,1101.0,-0.013098432424798885
2020-06-18,1101.0,-0.01415360722857543
2020-06-19,1101.0,-0.01520818630910375
2020-06-22,1101.0,-0.016262170170735
2020-06-23,1101.0,-0.01731555931725217
2020-06-24,1101.0,-0.018368354251868495
2020-06-29,1101.0,-0.019420555477230844
2020-06-30,1101.0,-0.020472163495419516
2020-07-01,1101.0,-0.021523178807947067
2020-07-02,1101.0,-0.022573601915762673
2020-07-03,1101.0,-0.023623433319250937
2020-07-06,1101.0,-0.0246726735182317
2020-07-07,1101.0,-0.025721323011963414
2020-07-08,1101.0,-0.026769382299141935
2020-07-09,1101.0,-0.02781685187790134
2020-07-10,1101.0,-0.02886373224581627
2020-07-13,1101.0,-0.02991002389990175
2020-07-14,1101.0,-0.030955727336612997
2020-07-15,1101.0,-0.032000843051847735
2020-07-16,1101.0,-0.03304537154094704
2020-07-17,1101.0,-0.034089313298693934
2020-07-20,1101.0,-0.035132668819317474
2020-07-21,1101.0,-0.03617543859649144
2020-07-22,1101.0,-0.03721762312333385
2020-07-23,1101.0,-0.03825922289241117
2020-07-24,1101.0,-0.03930023839573705
2020-07-27,1101.0,-0.04034067012477215
2020-07-28,1101.0,-0.04138051857042748
2020-07-29,1101.0,-0.042419784223062765
2020-07-30,1101.0,-0.04345846757248923
2020-07-31,1101.0,-0.044496569107968
2020-08-03,1101.0,-0.04553408931821341
2020-08-04,1101.0,-0.04657102869139279
2020-08-05,1101.0,-0.04760738771512527
2020-08-06,1101.0,-0.048643166876486114
2020-08-07,1101.0,-0.04967836666200544
2020-08-10,1101.0,-0.05071298755766808
2020-08-11,1101.0,-0.05174703004891685
2020-08-12,1101.0,-0.052780494620651354
2020-08-13,1101.0,-0.053813381757228745
2020-08-14,1101.0,-0.054845691942466065
2020-08-17,1101.0,-0.052945693145330416
2020-08-18,1101.0,-0.0510467550593163
2020-08-19,1101.0,-0.04914887679642799
2020-08-20,1101.0,-0.04725205746966127
2020-08-21,1101.0,-0.04535629619299955
2020-08-24,1101.0,-0.043461592081416325
2020-08-25,1101.0,-0.041567944250871104
2020-08-26,1101.0,-0.03967535181830844
2020-08-27,1101.0,-0.04214732453092405
2020-08-28,1101.0,-0.044606959656176365
2020-08-31,1101.0,-0.04705434932927697
2020-09-01,1101.0,-0.04948958477031303
2020-09-02,1101.0,-0.05191275629558288
2020-09-03,1101.0,-0.05432395332875767
2020-09-04,1101.0,-0.056723264411885695
2020-09-07,1101.0,-0.05911077721622711
2020-09-08,1101.0,-0.061486578552936405
2020-09-09,1101.0,-0.061234921283990905
2020-09-10,1101.0,-0.060983092446141404
2020-09-11,1101.0,-0.06073109186387525
2020-09-14,1101.0,-0.060478919361440724
2020-09-15,1101.0,-0.06022657476284731
2020-09-16,1101.0,-0.05997405789186235
2020-09-17,1101.0,-0.05972136857201396
2020-09-18,1101.0,-0.05946850662658822
2020-09-21,1101.0,-0.059215471878630625
2020-09-22,1101.0,-0.05896226415094359
2020-09-23,1101.0,-0.05870888326608754
2020-09-24,1101.0,-0.05845532904638128
2020-09-25,1101.0,-0.05820160131389855
2020-09-28,1101.0,-0.05794769989047119
2020-09-29,1101.0,-0.05769362459768529
2020-09-30,1101.0,-0.057439375256884445
2020-10-05,1101.0,-0.05718495168916585
2020-10-06,1101.0,-0.056930353715382555
2020-10-07,1101.0,-0.056675581156141006
2020-10-08,1101.0,-0.056420633831801306
2020-10-12,1101.0,-0.05616551156247876
2020-10-13,1101.0,-0.05591021416803961
2020-10-14,1101.0,-0.05565474146810422
2020-10-15,1101.0,-0.05539909328204403
2020-10-16,1101.0,-0.05514326942898375
2020-10-19,1101.0,-0.05488726972779754
2020-10-20,1101.0,-0.054631093997112155
2020-10-21,1101.0,-0.054374742055303536
2020-10-22,1101.0,-0.05411821372049805
2020-10-23,1101.0,-0.053861508810572806
2020-10-26,1101.0,-0.05360462714315222
2020-10-27,1101.0,-0.05334756853561099
2020-10-28,1101.0,-0.05309033280507121
2020-10-29,1101.0,-0.05283291976840378
2020-10-30,1101.0,-0.05257532924222556
2020-11-02,1101.0,-0.05231756104290233
2020-11-03,1101.0,-0.052059614986545336
2020-11-04,1101.0,-0.051801490889011564
2020-11-05,1101.0,-0.05154318856590507
2020-11-06,1101.0,-0.05128470783257364
2020-11-09,1101.0,-0.05102604850411104
2020-11-10,1101.0,-0.05076721039535507
2020-11-11,1101.0,-0.05050819332088783
2020-11-12,1101.0,-0.050248997095033804
2020-11-13,1101.0,-0.04998962153186186
2020-11-16,1101.0,-0.04973006644518293
2020-11-17,1101.0,-0.04978190126704976
2020-11-18,1101.0,-0.04983377199058056
2020-11-19,1101.0,-0.0498856786530866
2020-11-20,1101.0,-0.04993762129193244
2020-11-23,1101.0,-0.0499895999445329
2020-11-24,1101.0,-0.05004161464835624
2020-11-25,1101.0,-0.05009366544092177
2020-11-26,1101.0,-0.048723736759854246
2020-11-27,1101.0,-0.04735085523571132
2020-11-30,1101.0,-0.04597501131103602
2020-12-01,1101.0,-0.044596195387080886
2020-12-02,1101.0,-0.04321439782358515
2020-12-03,1101.0,-0.041829608938547744
2020-12-04,1101.0,-0.040441819008004455
2020-12-07,1101.0,-0.03905101826579876
2020-12-08,1101.0,-0.03765719690335217
2020-12-09,1101.0,-0.03626034506943501
2020-12-10,1101.0,-0.034860452869931766
2020-12-11,1101.0,-0.034509390907495316
2020-12-14,1101.0,-0.03415832894505867
2020-12-15,1101.0,-0.03380726698262222
2020-12-16,1101.0,-0.03345620502018616
2020-12-17,1101.0,-0.03310514305774991
2020-12-18,1101.0,-0.03275408109531346
2020-12-21,1101.0,-0.03240301913287682
2020-12-22,1101.0,-0.03205195717044037
2020-12-23,1101.0,-0.031700895208004315
2020-12-24,1101.0,-0.031349833245568066
2020-12-25,1101.0,-0.030998771283131613
2020-12-28,1101.0,-0.03064770932069497
2020-12-29,1101.0,-0.03029664735825852
2020-12-30,1101.0,-0.029945585395822465
2020-12-31,1101.0,-0.029594523433386213
2021-01-04,1101.0,-0.029243461470949764
2021-01-05,1101.0,-0.02889239950851312
2021-01-06,1101.0,-0.02854133754607667
2021-01-07,1101.0,-0.028190275583640616
2021-01-08,1101.0,-0.027839213621204364
2021-01-11,1101.0,-0.027488151658767914
2021-01-12,1101.0,-0.02713708969633127
2021-01-13,1101.0,-0.02678602773389482
2021-01-14,1101.0,-0.02643496577145837
2021-01-15,1101.0,-0.026083903809022514
2021-01-18,1101.0,-0.025732841846586064
2021-01-19,1101.0,-0.02538177988414942
2021-01-20,1101.0,-0.02503071792171297
2021-01-21,1101.0,-0.02467965595927652
2021-01-22,1101.0,-0.024328593996840665
2021-01-25,1101.0,-0.023977532034404215
2021-01-26,1101.0,-0.02362647007196757
2021-01-27,1101.0,-0.02327540810953112
2021-01-28,1101.0,-0.022924346147094668
2021-01-29,1101.0,-0.022573284184658815
2021-02-01,1101.0,-0.022222222222222365
2021-02-02,1101.0,-0.021871160259785718
2021-02-03,1101.0,-0.021520098297349268
2021-02-04,1101.0,-0.02116903633491282
2021-02-05,1101.0,-0.020817974372476965
2021-02-17,1101.0,-0.020466912410040516
2021-02-18,1101.0,-0.020115850447603868
2021-02-19,1101.0,-0.01976478848516742
2021-02-22,1101.0,-0.01941372652273097
2021-02-23,1101.0,-0.019062664560295112
2021-02-24,1101.0,-0.018711602597858663
2021-02-25,1101.0,-0.01836054063542202
2021-02-26,1101.0,-0.01800947867298557
2021-03-02,1101.0,-0.01765841671054912
2021-03-03,1101.0,-0.017307354748113263
2021-03-04,1101.0,-0.016956292785676813
2021-03-05,1101.0,-0.01660523082324017
2021-03-08,1101.0,-0.01625416886080372
2021-03-09,1101.0,-0.01590310689836727
2021-03-10,1101.0,-0.015552044935931415
2021-03-11,1101.0,-0.015200982973494963
2021-03-12,1101.0,-0.014849921011058318
2021-03-15,1101.0,-0.014498859048621868
2021-03-16,1101.0,-0.014147797086185418
2021-03-17,1101.0,-0.013796735123749564
2021-03-18,1101.0,-0.013445673161313114
2021-03-19,1101.0,-0.013094611198876468
2021-03-22,1101.0,-0.012743549236440018
2021-03-23,1101.0,-0.012392487274003567
2021-03-24,1101.0,-0.012041425311567714
2021-03-25,1101.0,-0.011690363349131264
2021-03-26,1101.0,-0.011339301386694617
2021-03-29,1101.0,-0.010988239424258167
2021-03-30,1101.0,-0.010637177461821717
2021-03-31,1101.0,-0.010286115499385864
2021-04-01,1101.0,-0.010391434088116679
2021-04-06,1101.0,-0.010496752676847297
2021-04-07,1101.0,-0.010602071265578113
2021-04-08,1101.0,-0.010707389854309126
2021-04-09,1101.0,-0.01081270844304034
2021-04-12,1101.0,-0.010918027031771155
2021-04-13,1101.0,-0.011023345620501971
2021-04-14,1101.0,-0.011128664209232787
2021-04-15,1101.0,-0.011164162336750282
2021-04-16,1101.0,-0.011199662956851248
2021-04-19,1101.0,-0.011235166069798429
2021-04-20,1101.0,-0.011270671675853808
2021-04-21,1101.0,-0.011306179775280598
2021-04-22,1101.0,-0.01134169036834145
2021-04-23,1101.0,-0.011377203455299058
2021-04-26,1101.0,-0.011412719036415551
2021-04-27,1101.0,-0.011448237111953894
2021-04-28,1101.0,-0.011900164987538327
2021-04-29,1101.0,-0.012351743982033961
2021-05-03,1101.0,-0.012802974499281047
2021-05-04,1101.0,-0.013253856942496598
2021-05-05,1101.0,-0.013704391714275788
2021-05-06,1101.0,-0.014154579216593162
2021-05-07,1101.0,-0.014604419850803626
2021-05-10,1101.0,-0.015053914017644629
2021-05-11,1101.0,-0.015503062117235369
2021-05-12,1101.0,-0.015951864549079976
2021-05-13,1101.0,-0.016400321712067692
2021-05-14,1101.0,-0.01684843400447425
2021-05-17,1101.0,-0.01729620182396306
2021-05-18,1101.0,-0.01983932937478172
2021-05-19,1101.0,-0.0223805034740406
2021-05-20,1101.0,-0.02491972637163195
2021-05-21,1101.0,-0.027457000313993667
2021-05-24,1101.0,-0.02999232754411631
2021-05-25,1101.0,-0.03252571030155108
2021-05-26,1101.0,-0.035057150822414083
2021-05-27,1101.0,-0.03758665133939445
2021-05-28,1101.0,-0.035736720876666274
2021-05-31,1101.0,-0.03387993426803258
2021-06-01,1101.0,-0.03201625332772889
2021-06-02,1101.0,-0.030145639585892375
2021-06-03,1101.0,-0.028268054285915074
2021-06-04,1101.0,-0.02638345838176742
2021-06-07,1101.0,-0.024491812535290786
2021-06-08,1101.0,-0.022593077113460334
2021-06-09,1101.0,-0.021761438024132315
2021-06-10,1101.0,-0.020928503133963557
2021-06-11,1101.0,-0.020094269412056418
2021-06-15,1101.0,-0.019258733818052872
2021-06-16,1101.0,-0.018421893302097946
2021-06-17,1101.0,-0.017583744804802633
2021-06-18,1101.0,-0.01674428525720759
2021-06-21,1101.0,-0.015903511580744906
2021-06-22,1101.0,-0.015061420687199437
2021-06-23,1101.0,-0.014218009478673018
2021-06-24,1101.0,-0.013373274847544869
2021-06-25,1101.0,-0.012527213676433616
2021-06-28,1101.0,-0.011679822838161168
2021-06-29,1101.0,-0.010831099195710561
2021-06-30,1101.0,-0.00998103960218926
2021-07-01,1101.0,-0.009129640900791276
2021-07-02,1101.0,-0.008276899924755261
2021-07-05,1101.0,-0.00742281349732848
2021-07-06,1101.0,-0.006567378431724329
2021-07-07,1101.0,-0.0057105915310851265
2021-07-08,1101.0,-0.004852449588440672
2021-07-09,1101.0,-0.003992949386668431
