Date,ticker,log_MCap
2017-02-09,1101.0,24.96970135962946
2017-02-10,1101.0,25.02070391408183
2017-02-13,1101.0,25.015163733706217
2017-02-14,1101.0,25.01010043174967
2017-02-15,1101.0,25.01667773853743
2017-02-16,1101.0,25.006031250142946
2017-02-17,1101.0,25.001945442620364
2017-02-20,1101.0,24.977598215618055
2017-02-21,1101.0,24.99010489244615
2017-02-22,1101.0,25.02070391408183
2017-02-23,1101.0,25.015163733706217
2017-02-24,1101.0,25.006031250142946
2017-03-01,1101.0,25.007559134321
2017-03-02,1101.0,25.019195997234156
2017-03-03,1101.0,25.015163733706217
2017-03-06,1101.0,25.01010043174967
2017-03-07,1101.0,25.02070391408183
2017-03-08,1101.0,25.019195997234156
2017-03-09,1101.0,25.001945442620364
2017-03-10,1101.0,24.988550085188127
2017-03-13,1101.0,25.004501027962178
2017-03-14,1101.0,25.01010043174967
2017-03-15,1101.0,25.02070391408183
2017-03-16,1101.0,25.015163733706217
2017-03-17,1101.0,25.02070391408183
2017-03-20,1101.0,25.019195997234156
2017-03-21,1101.0,25.02571394460137
2017-03-22,1101.0,25.012635287352857
2017-03-23,1101.0,25.015163733706217
2017-03-24,1101.0,25.015163733706217
2017-03-27,1101.0,25.008576428406695
2017-03-28,1101.0,24.99269087785416
2017-03-29,1101.0,25.007559134321
2017-03-30,1101.0,24.984392075039466
2017-03-31,1101.0,24.96970135962946
2017-04-05,1101.0,24.99010489244615
2017-04-06,1101.0,24.99681459503802
2017-04-07,1101.0,24.99269087785416
2017-04-10,1101.0,24.988550085188127
2017-04-11,1101.0,24.985953355606416
2017-04-12,1101.0,24.984392075039466
2017-04-13,1101.0,24.981784511632384
2017-04-14,1101.0,24.974972853122974
2017-04-17,1101.0,24.974972853122974
2017-04-18,1101.0,24.973920775172168
2017-04-19,1101.0,24.973920775172168
2017-04-20,1101.0,24.973920775172168
2017-04-21,1101.0,24.94995158505917
2017-04-24,1101.0,24.968114477519148
2017-04-25,1101.0,24.948872836302996
2017-04-26,1101.0,24.951567529391422
2017-04-27,1101.0,24.941832460620667
2017-04-28,1101.0,24.935836258408504
2017-05-02,1101.0,24.938566262834048
2017-05-03,1101.0,24.938566262834048
2017-05-04,1101.0,24.94020069523276
2017-05-05,1101.0,24.92428815096976
2017-05-08,1101.0,24.920408955193594
2017-05-09,1101.0,24.923181343994568
2017-05-10,1101.0,24.92594606790105
2017-05-11,1101.0,24.920408955193594
2017-05-12,1101.0,24.905303772887162
2017-05-15,1101.0,24.921518833220954
2017-05-16,1101.0,24.935836258408504
2017-05-17,1101.0,24.92760124069272
2017-05-18,1101.0,24.92594606790105
2017-05-19,1101.0,24.918741825049203
2017-05-22,1101.0,24.921518833220954
2017-05-23,1101.0,24.913164565751096
2017-05-24,1101.0,24.918741825049203
2017-05-25,1101.0,24.92760124069272
2017-05-26,1101.0,24.923181343994568
2017-05-31,1101.0,24.91595708362277
2017-06-01,1101.0,24.914282508852438
2017-06-02,1101.0,24.921518833220954
2017-06-05,1101.0,24.920408955193594
2017-06-06,1101.0,24.91595708362277
2017-06-07,1101.0,24.914282508852438
2017-06-08,1101.0,24.914282508852438
2017-06-09,1101.0,24.921518833220954
2017-06-12,1101.0,24.90699343817229
2017-06-13,1101.0,24.909803218048392
2017-06-14,1101.0,24.911485304231377
2017-06-15,1101.0,24.904175741182662
2017-06-16,1101.0,24.899650846584372
2017-06-19,1101.0,24.901350082337334
2017-06-20,1101.0,24.917071910940017
2017-06-21,1101.0,24.92760124069272
2017-06-22,1101.0,24.930353788535758
2017-06-23,1101.0,24.930353788535758
2017-06-26,1101.0,24.933098780651914
2017-06-27,1101.0,24.92594606790105
2017-06-28,1101.0,24.935836258408504
2017-06-29,1101.0,24.935836258408504
2017-06-30,1101.0,24.938566262834048
2017-07-03,1101.0,24.94562959021688
2017-07-04,1101.0,24.94562959021688
2017-07-05,1101.0,24.94995158505917
2017-07-06,1101.0,24.94562959021688
2017-07-07,1101.0,24.938566262834048
2017-07-10,1101.0,24.933098780651914
2017-07-11,1101.0,24.93747515525171
2017-07-12,1101.0,24.931452689745246
2017-07-13,1101.0,24.935836258408504
2017-07-14,1101.0,24.947252528090008
2017-07-17,1101.0,24.955863991424927
2017-07-18,1101.0,24.958539936291725
2017-07-19,1101.0,24.965464065153945
2017-07-20,1101.0,24.967055155386188
2017-07-21,1101.0,24.96387043931867
2017-07-24,1101.0,24.961208739583807
2017-07-25,1101.0,24.961208739583807
2017-07-26,1101.0,24.959608312461725
2017-07-27,1101.0,24.97969355425791
2017-07-28,1101.0,24.97969355425791
2017-07-31,1101.0,24.974446952506067
2017-08-01,1101.0,24.974446952506067
2017-08-02,1101.0,24.977073694231784
2017-08-03,1101.0,24.971285727534163
2017-08-04,1101.0,24.968643718071323
2017-08-07,1101.0,24.974446952506067
2017-08-08,1101.0,24.977073694231784
2017-08-09,1101.0,24.967055155386188
2017-08-10,1101.0,24.956935228806426
2017-08-11,1101.0,24.94833302522376
2017-08-14,1101.0,24.961208739583807
2017-08-15,1101.0,24.952643376724883
2017-08-16,1101.0,24.955327942095554
2017-08-17,1101.0,24.952643376724883
2017-08-18,1101.0,24.952643376724883
2017-08-21,1101.0,24.94833302522376
2017-08-22,1101.0,24.952643376724883
2017-08-23,1101.0,24.958539936291725
2017-08-24,1101.0,24.965464065153945
2017-08-25,1101.0,24.96970135962946
2017-08-28,1101.0,24.968643718071323
2017-08-29,1101.0,24.965464065153945
2017-08-30,1101.0,24.967055155386188
2017-08-31,1101.0,24.96970135962946
2017-09-01,1101.0,24.96440193016296
2017-09-04,1101.0,24.958539936291725
2017-09-05,1101.0,24.952643376724883
2017-09-06,1101.0,24.94833302522376
2017-09-07,1101.0,24.939111370506307
2017-09-08,1101.0,24.946711841404763
2017-09-11,1101.0,24.944004014134176
2017-09-12,1101.0,24.94074491293327
2017-09-13,1101.0,24.938020857857342
2017-09-14,1101.0,24.936382855853104
2017-09-15,1101.0,24.939111370506307
2017-09-18,1101.0,24.954254980619226
2017-09-19,1101.0,24.944004014134176
2017-09-20,1101.0,24.942375791250715
2017-09-21,1101.0,24.939111370506307
2017-09-22,1101.0,24.942375791250715
2017-09-25,1101.0,24.946711841404763
2017-09-26,1101.0,24.945088025080434
2017-09-27,1101.0,24.944004014134176
2017-09-28,1101.0,24.939111370506307
2017-09-29,1101.0,24.939111370506307
2017-10-02,1101.0,24.934742166395644
2017-10-03,1101.0,24.936382855853104
2017-10-05,1101.0,24.939111370506307
2017-10-06,1101.0,24.938020857857342
2017-10-11,1101.0,24.945088025080434
2017-10-12,1101.0,24.942375791250715
2017-10-13,1101.0,24.938020857857342
2017-10-16,1101.0,24.94074491293327
2017-10-17,1101.0,24.942375791250715
2017-10-18,1101.0,24.939111370506307
2017-10-19,1101.0,24.938020857857342
2017-10-20,1101.0,24.942375791250715
2017-10-23,1101.0,24.939111370506307
2017-10-24,1101.0,24.93200168783754
2017-10-25,1101.0,24.930353788535758
2017-10-26,1101.0,24.928703169178874
2017-10-27,1101.0,24.928703169178874
2017-10-30,1101.0,24.928703169178874
2017-10-31,1101.0,24.930353788535758
2017-11-01,1101.0,24.933646876034228
2017-11-02,1101.0,24.933646876034228
2017-11-03,1101.0,24.936382855853104
2017-11-06,1101.0,24.936382855853104
2017-11-07,1101.0,24.92760124069272
2017-11-08,1101.0,24.930353788535758
2017-11-09,1101.0,24.930353788535758
2017-11-10,1101.0,24.93200168783754
2017-11-13,1101.0,24.934742166395644
2017-11-14,1101.0,24.934742166395644
2017-11-15,1101.0,24.965464065153945
2017-11-16,1101.0,24.954254980619226
2017-11-17,1101.0,24.96440193016296
2017-11-20,1101.0,24.951029171370344
2017-11-21,1101.0,24.955327942095554
2017-11-22,1101.0,24.965464065153945
2017-11-23,1101.0,24.959608312461725
2017-11-24,1101.0,24.961208739583807
2017-11-27,1101.0,24.956935228806426
2017-11-28,1101.0,24.933646876034228
2017-11-29,1101.0,24.942375791250715
2017-11-30,1101.0,24.93200168783754
2017-12-01,1101.0,24.936382855853104
2017-12-04,1101.0,24.944004014134176
2017-12-05,1101.0,24.944004014134176
2017-12-06,1101.0,24.939111370506307
2017-12-07,1101.0,24.942375791250715
2017-12-08,1101.0,24.939111370506307
2017-12-11,1101.0,24.94833302522376
2017-12-12,1101.0,24.942375791250715
2017-12-13,1101.0,24.94833302522376
2017-12-14,1101.0,24.94833302522376
2017-12-15,1101.0,24.945088025080434
2017-12-18,1101.0,24.94833302522376
2017-12-19,1101.0,24.958539936291725
2017-12-20,1101.0,24.961208739583807
2017-12-21,1101.0,24.961208739583807
2017-12-22,1101.0,24.978646433743386
2017-12-25,1101.0,25.006540804294097
2017-12-26,1101.0,25.013647433188254
2017-12-27,1101.0,25.008067910724748
2017-12-28,1101.0,25.008067910724748
2017-12-29,1101.0,25.0146585556202
2018-01-02,1101.0,25.017685803138928
2018-01-03,1101.0,25.03911697472871
2018-01-04,1101.0,25.03516440041289
2018-01-05,1101.0,25.037636589558275
2018-01-08,1101.0,25.06154599880711
2018-01-09,1101.0,25.064434782713
2018-01-10,1101.0,25.068273559020167
2018-01-11,1101.0,25.04305398768805
2018-01-12,1101.0,25.045996608742247
2018-01-15,1101.0,25.05234273694797
2018-01-16,1101.0,25.05913228776318
2018-01-17,1101.0,25.06970930944627
2018-01-18,1101.0,25.05234273694797
2018-01-19,1101.0,25.053801526411632
2018-01-22,1101.0,25.05234273694797
2018-01-23,1101.0,25.037636589558275
2018-01-24,1101.0,25.037636589558275
2018-01-25,1101.0,25.045996608742247
2018-01-26,1101.0,25.06154599880711
2018-01-29,1101.0,25.055258190908095
2018-01-30,1101.0,25.053801526411632
2018-01-31,1101.0,25.04697556134123
2018-02-01,1101.0,25.053801526411632
2018-02-02,1101.0,25.053801526411632
2018-02-05,1101.0,25.05136902703657
2018-02-06,1101.0,24.988550085188127
2018-02-07,1101.0,25.013647433188254
2018-02-08,1101.0,25.023212066889045
2018-02-09,1101.0,24.99114008922597
2018-02-12,1101.0,25.000921376990675
2018-02-21,1101.0,25.03516440041289
2018-02-22,1101.0,25.01617332490757
2018-02-23,1101.0,25.02571394460137
2018-02-26,1101.0,25.017685803138928
2018-02-27,1101.0,25.02970397483257
2018-03-01,1101.0,25.02970397483257
2018-03-02,1101.0,25.027212072222394
2018-03-05,1101.0,25.010607917170358
2018-03-06,1101.0,25.01617332490757
2018-03-07,1101.0,25.013647433188254
2018-03-08,1101.0,25.013647433188254
2018-03-09,1101.0,25.020201527736177
2018-03-12,1101.0,25.03516440041289
2018-03-13,1101.0,25.04305398768805
2018-03-14,1101.0,25.04305398768805
2018-03-15,1101.0,25.045996608742247
2018-03-16,1101.0,25.045996608742247
2018-03-19,1101.0,25.044526380592092
2018-03-20,1101.0,25.03911697472871
2018-03-21,1101.0,25.03911697472871
2018-03-22,1101.0,25.044526380592092
2018-03-23,1101.0,25.02970397483257
2018-03-26,1101.0,25.018692852569455
2018-03-27,1101.0,25.033678147971848
2018-03-28,1101.0,25.02970397483257
2018-03-29,1101.0,25.017685803138928
2018-03-30,1101.0,25.018692852569455
2018-04-02,1101.0,25.16008280230498
2018-04-03,1101.0,25.16809085310832
2018-04-09,1101.0,25.178998249297514
2018-04-10,1101.0,25.201427273375913
2018-04-11,1101.0,25.20815483358897
2018-04-12,1101.0,25.199013562331984
2018-04-13,1101.0,25.201427273375913
2018-04-16,1101.0,25.202872708462554
2018-04-17,1101.0,25.196109397657693
2018-04-18,1101.0,25.201427273375913
2018-04-19,1101.0,25.222420410747795
2018-04-20,1101.0,25.21578845844404
2018-04-23,1101.0,25.219583529412592
2018-04-24,1101.0,25.268554052496754
2018-04-25,1101.0,25.252648241136384
2018-04-26,1101.0,25.259950875141204
2018-04-27,1101.0,25.254936048128314
2018-04-30,1101.0,25.268554052496754
2018-05-02,1101.0,25.268554052496754
2018-05-03,1101.0,25.232286593668846
2018-05-04,1101.0,25.236485340215197
2018-05-07,1101.0,25.257674525421617
2018-05-08,1101.0,25.26720056706568
2018-05-09,1101.0,25.262675672467388
2018-05-10,1101.0,25.27484620808764
2018-05-11,1101.0,25.278424029435527
2018-05-14,1101.0,25.323380323094238
2018-05-15,1101.0,25.331456881343748
2018-05-16,1101.0,25.385033764493784
2018-05-17,1101.0,25.37980341662163
2018-05-18,1101.0,25.377380152107857
2018-05-21,1101.0,25.387438575271965
2018-05-22,1101.0,25.378592518390928
2018-05-23,1101.0,25.345331394431458
2018-05-24,1101.0,25.359839420921034
2018-05-25,1101.0,25.340727912771683
2018-05-28,1101.0,25.341985510925273
2018-05-29,1101.0,25.329337787522572
2018-05-30,1101.0,25.337366565068976
2018-05-31,1101.0,25.333993880590338
2018-06-01,1101.0,25.337366565068976
2018-06-04,1101.0,25.37980341662163
2018-06-05,1101.0,25.369667509857297
2018-06-06,1101.0,25.361073227369964
2018-06-07,1101.0,25.359839420921034
2018-06-08,1101.0,25.365584204877926
2018-06-11,1101.0,25.35654180869948
2018-06-12,1101.0,25.354061443641147
2018-06-13,1101.0,25.37535626961172
2018-06-14,1101.0,25.363126194627657
2018-06-15,1101.0,25.37088925710762
2018-06-19,1101.0,25.339468731073303
2018-06-20,1101.0,25.359839420921034
2018-06-21,1101.0,25.359839420921034
2018-06-22,1101.0,25.35654180869948
2018-06-25,1101.0,25.358604090313044
2018-06-26,1101.0,25.336103141022207
2018-06-27,1101.0,25.31996005468944
2018-06-28,1101.0,25.30572647386827
2018-06-29,1101.0,25.304857286503683
2018-07-02,1101.0,25.292608664427483
2018-07-03,1101.0,25.31394629086088
2018-07-04,1101.0,25.29656210687083
2018-07-05,1101.0,25.29743853111624
2018-07-06,1101.0,25.286870401054443
2018-07-09,1101.0,25.31394629086088
2018-07-10,1101.0,25.325937869245355
2018-07-11,1101.0,25.300063204539008
2018-07-12,1101.0,25.313084221841972
2018-07-13,1101.0,25.331456881343748
2018-07-16,1101.0,25.30832951221443
2018-07-17,1101.0,25.300063204539008
2018-07-18,1101.0,25.302245182275758
2018-07-19,1101.0,25.31394629086088
2018-07-20,1101.0,25.30355208727554
2018-07-23,1101.0,25.31178972327933
2018-07-24,1101.0,25.37657109057505
2018-07-25,1101.0,25.367627941538608
2018-07-26,1101.0,25.389438176018217
2018-07-27,1101.0,25.384230874045194
2018-07-30,1101.0,25.39422096712028
2018-07-31,1101.0,25.360662127672498
2018-08-01,1101.0,25.402930444185724
2018-08-02,1101.0,25.391832430952864
2018-08-03,1101.0,25.388238895442733
2018-08-06,1101.0,25.38543496811
2018-08-07,1101.0,25.380609868278242
2018-08-08,1101.0,25.391832430952864
2018-08-09,1101.0,25.389438176018217
2018-08-10,1101.0,25.41390664219131
2018-08-13,1101.0,25.42938083877391
2018-08-14,1101.0,25.456271305834562
2018-08-15,1101.0,25.43397678711659
2018-08-16,1101.0,25.42553468018643
2018-08-17,1101.0,25.42707491922793
2018-08-20,1101.0,25.42553468018643
2018-08-21,1101.0,25.44688509087547
2018-08-22,1101.0,25.448016099478593
2018-08-23,1101.0,25.451401470400373
2018-08-24,1101.0,25.444619228878842
2018-08-27,1101.0,25.456271305834562
2018-08-28,1101.0,25.456271305834562
2018-08-29,1101.0,25.458510948428067
2018-08-30,1101.0,25.42553468018643
2018-08-31,1101.0,25.43397678711659
2018-09-03,1101.0,25.410000387224247
2018-09-04,1101.0,25.428228543658893
2018-09-05,1101.0,25.415075549396292
2018-09-06,1101.0,25.420899677682282
2018-09-07,1101.0,25.40882552905112
2018-09-10,1101.0,25.324233565466823
2018-09-11,1101.0,25.32551206553443
2018-09-12,1101.0,25.339888634501687
2018-09-13,1101.0,25.354061443641147
2018-09-14,1101.0,25.368036188125213
2018-09-17,1101.0,25.359427813588614
2018-09-18,1101.0,25.36925992884493
2018-09-19,1101.0,25.380609868278242
2018-09-20,1101.0,25.37939994677553
2018-09-21,1101.0,25.387038174866216
2018-09-25,1101.0,25.38181832763981
2018-09-26,1101.0,25.37454556831073
2018-09-27,1101.0,25.383025328389845
2018-09-28,1101.0,25.404112244599023
2018-10-01,1101.0,25.402930444185724
2018-10-02,1101.0,25.384230874045194
2018-10-03,1101.0,25.38181832763981
2018-10-04,1101.0,25.371702926802634
2018-10-05,1101.0,25.36925992884493
2018-10-08,1101.0,25.370482173853475
2018-10-09,1101.0,25.378188559589233
2018-10-11,1101.0,25.315238002558242
2018-10-12,1101.0,25.351574911071143
2018-10-15,1101.0,25.338628394889398
2018-10-16,1101.0,25.331033421671954
2018-10-17,1101.0,25.33230326311243
2018-10-18,1101.0,25.32551206553443
2018-10-19,1101.0,25.30572647386827
2018-10-22,1101.0,25.313515349246796
2018-10-23,1101.0,25.27170507918678
2018-10-24,1101.0,25.218636111056554
2018-10-25,1101.0,25.21436158543144
2018-10-26,1101.0,25.199496770845858
2018-10-29,1101.0,25.21150171694268
2018-10-30,1101.0,25.217213298390632
2018-10-31,1101.0,25.234621406777134
2018-11-01,1101.0,25.261768231388785
2018-11-02,1101.0,25.283766873846023
2018-11-05,1101.0,25.253106221451237
2018-11-06,1101.0,25.246214395413315
2018-11-07,1101.0,25.257674525421617
2018-11-08,1101.0,25.257674525421617
2018-11-09,1101.0,25.2406665309756
2018-11-12,1101.0,25.26040552393285
2018-11-13,1101.0,25.282433836545756
2018-11-14,1101.0,25.465821451061455
2018-11-15,1101.0,25.460464295392214
2018-11-16,1101.0,25.468489305022647
2018-11-19,1101.0,25.470263928381016
2018-11-20,1101.0,25.4742453536802
2018-11-21,1101.0,25.447851515576513
2018-11-22,1101.0,25.4239971734794
2018-11-23,1101.0,25.419343837953758
2018-11-26,1101.0,25.43782865262786
2018-11-27,1101.0,25.384219202022482
2018-11-28,1101.0,25.400510889620666
2018-11-29,1101.0,25.400510889620666
2018-11-30,1101.0,25.4137311010488
2018-12-03,1101.0,25.451922998242303
2018-12-04,1101.0,25.429552743324003
2018-12-05,1101.0,25.4239971734794
2018-12-06,1101.0,25.41794360435275
2018-12-07,1101.0,25.429552743324003
2018-12-10,1101.0,25.420742113641847
2018-12-11,1101.0,25.422138436884776
2018-12-12,1101.0,25.426778816441278
2018-12-13,1101.0,25.44239695659824
2018-12-14,1101.0,25.449210519183183
2018-12-17,1101.0,25.456427510363408
2018-12-18,1101.0,25.44649066256541
2018-12-19,1101.0,25.456427510363408
2018-12-20,1101.0,25.43965847930494
2018-12-21,1101.0,25.43965847930494
2018-12-24,1101.0,25.450567678405292
2018-12-25,1101.0,25.451922998242303
2018-12-26,1101.0,25.43965847930494
2018-12-27,1101.0,25.43965847930494
2018-12-28,1101.0,25.445127955109474
2019-01-02,1101.0,25.44239695659824
2019-01-03,1101.0,25.432318996816893
2019-01-04,1101.0,25.441028655358533
2019-01-07,1101.0,25.456427510363408
2019-01-08,1101.0,25.443763388147676
2019-01-09,1101.0,25.465821451061455
2019-01-10,1101.0,25.47159283223107
2019-01-11,1101.0,25.46715626772238
2019-01-14,1101.0,25.445127955109474
2019-01-15,1101.0,25.447851515576513
2019-01-16,1101.0,25.445127955109474
2019-01-17,1101.0,25.441028655358533
2019-01-18,1101.0,25.456427510363408
2019-01-21,1101.0,25.46314646061215
2019-01-22,1101.0,25.46314646061215
2019-01-23,1101.0,25.468489305022647
2019-01-24,1101.0,25.46715626772238
2019-01-25,1101.0,25.472919972439133
2019-01-28,1101.0,25.483474160117822
2019-01-29,1101.0,25.48653159862097
2019-01-30,1101.0,25.493051943391055
2019-02-11,1101.0,25.50125047906536
2019-02-12,1101.0,25.50253886232281
2019-02-13,1101.0,25.50125047906536
2019-02-14,1101.0,25.496943840195442
2019-02-15,1101.0,25.49564822351669
2019-02-18,1101.0,25.48084603771155
2019-02-19,1101.0,25.498237780423423
2019-02-20,1101.0,25.506394082347246
2019-02-21,1101.0,25.544150244765238
2019-02-22,1101.0,25.52838228322139
2019-02-25,1101.0,25.522088996245603
2019-02-26,1101.0,25.515755852848578
2019-02-27,1101.0,25.52082557219883
2019-03-04,1101.0,25.515755852848578
2019-03-05,1101.0,25.510234496711053
2019-03-06,1101.0,25.517025694289053
2019-03-07,1101.0,25.510234496711053
2019-03-08,1101.0,25.510234496711053
2019-03-11,1101.0,25.506394082347246
2019-03-12,1101.0,25.52082557219883
2019-03-13,1101.0,25.523350826066025
2019-03-14,1101.0,25.525869719085506
2019-03-15,1101.0,25.52712679027556
2019-03-18,1101.0,25.505110659711185
2019-03-19,1101.0,25.512786603583287
2019-03-20,1101.0,25.511511364303136
2019-03-21,1101.0,25.532555911984318
2019-03-22,1101.0,25.52838228322139
2019-03-25,1101.0,25.57416060719484
2019-03-26,1101.0,25.572961326619357
2019-03-27,1101.0,25.57535845121908
2019-03-28,1101.0,25.58646967664415
2019-03-29,1101.0,25.59237172013918
2019-04-01,1101.0,25.59472281840087
2019-04-02,1101.0,25.595896297901852
2019-04-03,1101.0,25.60329652641543
2019-04-08,1101.0,25.617552209947235
2019-04-09,1101.0,25.614103269950533
2019-04-10,1101.0,25.610257111363055
2019-04-11,1101.0,25.611797350404558
2019-04-12,1101.0,25.610257111363055
2019-04-15,1101.0,25.622132370625806
2019-04-16,1101.0,25.617552209947235
2019-04-17,1101.0,25.609100373235233
2019-04-18,1101.0,25.600965523028954
2019-04-19,1101.0,25.60329652641543
2019-04-22,1101.0,25.58646967664415
2019-04-23,1101.0,25.600965523028954
2019-04-24,1101.0,25.59979798057292
2019-04-25,1101.0,25.605622108858906
2019-04-26,1101.0,25.60445999367873
2019-04-29,1101.0,25.612950974835517
2019-04-30,1101.0,25.610257111363055
2019-05-02,1101.0,25.61525423880961
2019-05-03,1101.0,25.630475232819965
2019-05-06,1101.0,25.617552209947235
2019-05-07,1101.0,25.631607522052093
2019-05-08,1101.0,25.63386826152288
2019-05-09,1101.0,25.622132370625806
2019-05-10,1101.0,25.622132370625806
2019-05-13,1101.0,25.610257111363055
2019-05-14,1101.0,25.59979798057292
2019-05-15,1101.0,25.642866730133324
2019-05-16,1101.0,25.648663847817648
2019-05-17,1101.0,25.654810620916788
2019-05-20,1101.0,25.657105954747806
2019-05-21,1101.0,25.66888196927456
2019-05-22,1101.0,25.665477388720983
2019-05-23,1101.0,25.657105954747806
2019-05-24,1101.0,25.657105954747806
2019-05-27,1101.0,25.6582516489728
2019-05-28,1101.0,25.655958946401828
2019-05-29,1101.0,25.6605391070804
2019-05-30,1101.0,25.66774839651006
2019-05-31,1101.0,25.670014258506686
2019-06-03,1101.0,25.681640116059285
2019-06-04,1101.0,25.67453063803159
2019-06-05,1101.0,25.67227499797747
2019-06-06,1101.0,25.675656552956312
2019-06-10,1101.0,25.692025966091407
2019-06-11,1101.0,25.69534149685013
2019-06-12,1101.0,25.689809489380515
2019-06-13,1101.0,25.692025966091407
2019-06-14,1101.0,25.694237540896246
2019-06-17,1101.0,25.711032386186897
2019-06-18,1101.0,25.722193618162837
2019-06-19,1101.0,25.724339541733112
2019-06-20,1101.0,25.726837312880065
2019-06-21,1101.0,25.72111892703307
2019-06-24,1101.0,25.731104744676284
2019-06-25,1101.0,25.731104744676284
2019-06-26,1101.0,25.73003959279145
2019-06-27,1101.0,25.73888138337291
2019-06-28,1101.0,25.740991830867458
2019-07-01,1101.0,25.743097833751847
2019-07-02,1101.0,25.747296580298194
2019-07-03,1101.0,25.74519941070747
2019-07-04,1101.0,25.73747193986968
2019-07-05,1101.0,25.743097833751847
2019-07-08,1101.0,25.74414917430777
2019-07-09,1101.0,25.73993716386866
2019-07-10,1101.0,25.736413552048177
2019-07-11,1101.0,25.71320236895522
2019-07-12,1101.0,25.703400148520444
2019-07-15,1101.0,25.69644423542907
2019-07-16,1101.0,25.712117966174095
2019-07-17,1101.0,25.711032386186897
2019-07-18,1101.0,25.70885768435121
2019-07-19,1101.0,25.71320236895522
2019-07-22,1101.0,25.715728078398193
2019-07-23,1101.0,25.718966073671968
2019-07-24,1101.0,25.71320236895522
2019-07-25,1101.0,25.702305058066052
2019-07-26,1101.0,25.709945626434944
2019-07-29,1101.0,25.714646412527454
2019-07-30,1101.0,25.71320236895522
2019-07-31,1101.0,25.711032386186897
2019-08-01,1101.0,25.69644423542907
2019-08-02,1101.0,25.684990202944565
2019-08-05,1101.0,25.684990202944565
2019-08-06,1101.0,25.67940047346578
2019-08-07,1101.0,25.68052092176227
2019-08-08,1101.0,25.69313236487659
2019-08-12,1101.0,25.694237540896246
2019-08-13,1101.0,25.67490608387794
2019-08-14,1101.0,25.664263485026144
2019-08-15,1101.0,25.656198925189415
2019-08-16,1101.0,25.65509415615788
2019-08-19,1101.0,25.659139022860412
2019-08-20,1101.0,25.66023933472642
