Date,ticker,EBITDAEV
2018-01-18,1101.0,10.469698327890166
2018-01-19,1101.0,10.469283051882307
2018-01-22,1101.0,10.485382116121418
2018-01-23,1101.0,10.502055344581507
2018-01-24,1101.0,10.518926861507545
2018-01-25,1101.0,10.53554116881922
2018-01-26,1101.0,10.551827399344166
2018-01-29,1101.0,10.568109980840223
2018-01-30,1101.0,10.584365607495316
2018-01-31,1101.0,10.60040746441684
2018-02-01,1101.0,10.616452812595517
2018-02-02,1101.0,10.632821545109406
2018-02-05,1101.0,10.6490853579586
2018-02-06,1101.0,10.666284466760544
2018-02-07,1101.0,10.683380864909951
2018-02-08,1101.0,10.700162139234916
2018-02-09,1101.0,10.717295066284976
2018-02-12,1101.0,10.710194507239114
2018-02-21,1101.0,10.703016096289552
2018-02-22,1101.0,10.697747730442405
2018-02-23,1101.0,10.6922435713264
2018-02-26,1101.0,10.686786169739383
2018-02-27,1101.0,10.681242255257382
2018-03-01,1101.0,10.675533643864242
2018-03-02,1101.0,10.669801481039247
2018-03-05,1101.0,10.66395975399119
2018-03-06,1101.0,10.658219740391825
2018-03-07,1101.0,10.652987645184465
2018-03-08,1101.0,10.647669090022921
2018-03-09,1101.0,10.642108038654461
2018-03-12,1101.0,10.66106463396343
2018-03-13,1101.0,10.68007608826207
2018-03-14,1101.0,10.699024953366454
2018-03-15,1101.0,10.717847990603506
2018-03-16,1101.0,10.736835984631389
2018-03-19,1101.0,10.755824101027274
2018-03-20,1101.0,10.774630528756946
2018-03-21,1101.0,10.77761781707304
2018-03-22,1101.0,10.780763083390857
2018-03-23,1101.0,10.784232595111392
2018-03-26,1101.0,10.788042506134987
2018-03-27,1101.0,10.791528132749173
2018-03-28,1101.0,10.795164333630973
2018-03-29,1101.0,10.798967119720691
2018-03-30,1101.0,10.802857422553753
2018-04-02,1101.0,10.808605744986789
2018-04-03,1101.0,10.814250237642977
2018-04-09,1101.0,10.819696128119055
2018-04-10,1101.0,10.831001747637588
2018-04-11,1101.0,10.841935621595345
2018-04-12,1101.0,10.853277305118189
2018-04-13,1101.0,10.864217326514112
2018-04-16,1101.0,10.874771841196779
2018-04-17,1101.0,10.885768650851091
2018-04-18,1101.0,10.896770813140309
2018-04-19,1101.0,10.907305773083142
2018-04-20,1101.0,10.921481890687431
2018-04-23,1101.0,10.935546126372481
2018-04-24,1101.0,10.948607057326324
2018-04-25,1101.0,10.961951425324928
2018-04-26,1101.0,10.975042583785939
2018-04-27,1101.0,10.98823539378852
2018-04-30,1101.0,11.001132789204327
2018-05-02,1101.0,11.014029223010011
2018-05-03,1101.0,11.027661009430766
2018-05-04,1101.0,11.040844467589832
2018-05-07,1101.0,11.053874047703454
2018-05-08,1101.0,11.066413794361194
2018-05-09,1101.0,11.079086135859058
2018-05-10,1101.0,11.093947632701022
2018-05-11,1101.0,11.108641499707486
2018-05-14,1101.0,11.122405182928237
2018-05-15,1101.0,11.136100027844956
2018-05-16,1101.0,11.148590171503118
2018-05-17,1101.0,11.160957640456093
2018-05-18,1101.0,11.17331651424076
2018-05-21,1101.0,11.185472742521073
2018-05-22,1101.0,11.197296434344075
2018-05-23,1101.0,11.209796094010628
2018-05-24,1101.0,11.221736458618231
2018-05-25,1101.0,11.23316923903776
2018-05-28,1101.0,11.244779879437706
2018-05-29,1101.0,11.25654368428505
2018-05-30,1101.0,11.268095218220463
2018-05-31,1101.0,11.279607795576934
2018-06-01,1101.0,11.291078037967264
2018-06-04,1101.0,11.301437844740033
2018-06-05,1101.0,11.31210902945807
2018-06-06,1101.0,11.323103696180809
2018-06-07,1101.0,11.334052479036146
2018-06-08,1101.0,11.344752011460072
2018-06-11,1101.0,11.351731812027104
2018-06-12,1101.0,11.358871145511909
2018-06-13,1101.0,11.365493073702766
2018-06-14,1101.0,11.372329194851583
2018-06-15,1101.0,11.378953932849816
2018-06-19,1101.0,11.386297955044688
2018-06-20,1101.0,11.393277285672369
2018-06-21,1101.0,11.403146892496167
2018-06-22,1101.0,11.413126546390616
2018-06-25,1101.0,11.423075633990514
2018-06-26,1101.0,11.433425060561838
2018-06-27,1101.0,11.444064068393248
2018-06-28,1101.0,11.455036878634406
2018-06-29,1101.0,11.466255459924822
2018-07-02,1101.0,11.477894535321497
2018-07-03,1101.0,11.489099809489886
2018-07-04,1101.0,11.500682834029998
2018-07-05,1101.0,11.512282812026791
2018-07-06,1101.0,11.523999290627717
2018-07-09,1101.0,11.535264512804833
2018-07-10,1101.0,11.547520852752061
2018-07-11,1101.0,11.560390068995286
2018-07-12,1101.0,11.57307287238992
2018-07-13,1101.0,11.585334251129975
2018-07-16,1101.0,11.598177346949626
2018-07-17,1101.0,11.611130792189677
2018-07-18,1101.0,11.623920588774022
2018-07-19,1101.0,11.635490160881064
2018-07-20,1101.0,11.647353463131747
2018-07-23,1101.0,11.65893393560833
2018-07-24,1101.0,11.669071573482134
2018-07-25,1101.0,11.679592100191613
2018-07-26,1101.0,11.689715720654439
2018-07-27,1101.0,11.699999999944446
2018-07-30,1101.0,11.71014337358131
2018-07-31,1101.0,11.721111647548112
2018-08-01,1101.0,11.731000200660462
2018-08-02,1101.0,11.741110997034404
2018-08-03,1101.0,11.751301626910687
2018-08-06,1101.0,11.761527310769923
2018-08-07,1101.0,11.772184512704248
2018-08-08,1101.0,11.782561279626403
2018-08-09,1101.0,11.792904226630911
2018-08-10,1101.0,11.801129458812284
2018-08-13,1101.0,11.808999623709152
2018-08-14,1101.0,11.815318261124707
2018-08-15,1101.0,11.82216341552681
2018-08-16,1101.0,11.829309638232377
2018-08-17,1101.0,11.83645206232973
2018-08-20,1101.0,11.843464987264186
2018-08-21,1101.0,11.855054735416081
2018-08-22,1101.0,11.86646586672999
2018-08-23,1101.0,11.878827284758756
2018-08-24,1101.0,11.891216253308045
2018-08-27,1101.0,11.90333179835182
2018-08-28,1101.0,11.915392091064485
2018-08-29,1101.0,11.927380888883468
2018-08-30,1101.0,11.940142022343956
2018-08-31,1101.0,11.952743655982085
2018-09-03,1101.0,11.966036057794344
2018-09-04,1101.0,11.978966549797542
2018-09-05,1101.0,11.992288230910022
2018-09-06,1101.0,12.005434187271579
2018-09-07,1101.0,12.018822824490064
2018-09-10,1101.0,12.032949141875639
2018-09-11,1101.0,12.04708215362203
2018-09-12,1101.0,12.060786988854346
2018-09-13,1101.0,12.074053961665633
2018-09-14,1101.0,12.086882051128079
2018-09-17,1101.0,12.09984045517971
2018-09-18,1101.0,12.112406303647136
2018-09-19,1101.0,12.124806291005633
2018-09-20,1101.0,12.131760326262613
2018-09-21,1101.0,12.138469102215677
2018-09-25,1101.0,12.145258417896994
2018-09-26,1101.0,12.152195157026652
2018-09-27,1101.0,12.158961554847915
2018-09-28,1101.0,12.165438462787009
2018-10-01,1101.0,12.171775943549592
2018-10-02,1101.0,12.178548598325039
2018-10-03,1101.0,12.185323839412613
2018-10-04,1101.0,12.1923938584609
2018-10-05,1101.0,12.199587465138652
2018-10-08,1101.0,12.206720381040215
2018-10-09,1101.0,12.213642267425085
2018-10-11,1101.0,12.228337132082316
2018-10-12,1101.0,12.242168736590052
2018-10-15,1101.0,12.2562309222628
2018-10-16,1101.0,12.270490053591894
2018-10-17,1101.0,12.284754503830268
2018-10-18,1101.0,12.299153272964151
2018-10-19,1101.0,12.312593842385885
2018-10-22,1101.0,12.325804804230552
2018-10-23,1101.0,12.339890839949566
2018-10-24,1101.0,12.355168304107329
2018-10-25,1101.0,12.370559972437428
2018-10-26,1101.0,12.386208692001487
2018-10-29,1101.0,12.401586996953677
2018-10-30,1101.0,12.41691244628753
2018-10-31,1101.0,12.431810038751454
2018-11-01,1101.0,12.445994899416858
2018-11-02,1101.0,12.459653798505004
2018-11-05,1101.0,12.473968341407518
2018-11-06,1101.0,12.488430404250854
2018-11-07,1101.0,12.502635148818
2018-11-08,1101.0,12.516861838491765
2018-11-09,1101.0,12.531512678210733
2018-11-12,1101.0,12.545871202833128
2018-11-13,1101.0,12.559770981901474
2018-11-14,1101.0,12.57322487828868
2018-11-15,1101.0,12.58667796334825
2018-11-16,1101.0,12.599948450956797
2018-11-19,1101.0,12.613163416449746
2018-11-20,1101.0,12.618614374014447
2018-11-21,1101.0,12.624831579502345
2018-11-22,1101.0,12.631727811254688
2018-11-23,1101.0,12.639251552783067
2018-11-26,1101.0,12.646095323148254
2018-11-27,1101.0,12.654508911650735
2018-11-28,1101.0,12.662281032011004
2018-11-29,1101.0,12.670123342829505
2018-11-30,1101.0,12.67778882283005
2018-12-03,1101.0,12.684331535598828
2018-12-04,1101.0,12.691503305830127
2018-12-05,1101.0,12.698750171649026
2018-12-06,1101.0,12.705772209188266
2018-12-07,1101.0,12.71262652227039
2018-12-10,1101.0,12.717723194471247
2018-12-11,1101.0,12.722852891647058
2018-12-12,1101.0,12.727982719799325
2018-12-13,1101.0,12.732690782391362
2018-12-14,1101.0,12.737131339987075
2018-12-17,1101.0,12.741425997023805
2018-12-18,1101.0,12.74593747439615
2018-12-19,1101.0,12.745529079629232
2018-12-20,1101.0,12.745480052638001
2018-12-21,1101.0,12.745529348422592
2018-12-24,1101.0,12.745281937284096
2018-12-25,1101.0,12.74494393374299
2018-12-26,1101.0,12.74499328600961
2018-12-27,1101.0,12.745212310933217
2018-12-28,1101.0,12.74532767231174
2019-01-02,1101.0,12.745517115426273
2019-01-03,1101.0,12.74627286437055
2019-01-04,1101.0,12.747275901501759
2019-01-07,1101.0,12.747983810989549
2019-01-08,1101.0,12.748939211313932
2019-01-09,1101.0,12.749289260577562
2019-01-10,1101.0,12.739990109191837
2019-01-11,1101.0,12.730870175496314
2019-01-14,1101.0,12.722739001363443
2019-01-15,1101.0,12.714463413796494
2019-01-16,1101.0,12.706306976130547
2019-01-17,1101.0,12.698697399863075
2019-01-18,1101.0,12.69072329084729
2019-01-21,1101.0,12.68918434796194
2019-01-22,1101.0,12.687183801936403
2019-01-23,1101.0,12.685089441219842
2019-01-24,1101.0,12.683147623455897
2019-01-25,1101.0,12.681170713741146
2019-01-28,1101.0,12.679094705669016
2019-01-29,1101.0,12.676613895402363
2019-01-30,1101.0,12.67397626594099
2019-02-11,1101.0,12.650511451757662
2019-02-12,1101.0,12.626751894035186
2019-02-13,1101.0,12.603036904420515
2019-02-14,1101.0,12.579600895731955
2019-02-15,1101.0,12.55648888304521
2019-02-18,1101.0,12.533680499065445
2019-02-19,1101.0,12.510366418620531
2019-02-20,1101.0,12.486707190945546
2019-02-21,1101.0,12.462093647526848
2019-02-22,1101.0,12.437948583086039
2019-02-25,1101.0,12.413949901781821
2019-02-26,1101.0,12.389058889000804
2019-02-27,1101.0,12.364460646919852
2019-03-04,1101.0,12.340180876232296
2019-03-05,1101.0,12.315524985243444
2019-03-06,1101.0,12.31372797955689
2019-03-07,1101.0,12.31270562121515
2019-03-08,1101.0,12.311357525718378
2019-03-11,1101.0,12.337830099030748
2019-03-12,1101.0,12.363749360090505
2019-03-13,1101.0,12.389791831062878
2019-03-14,1101.0,12.415750750179727
2019-03-15,1101.0,12.441618365740565
2019-03-18,1101.0,12.467811640249005
2019-03-19,1101.0,12.493872971077288
2019-03-20,1101.0,12.519915404675073
2019-03-21,1101.0,12.545342599341112
2019-03-22,1101.0,12.570990714718212
2019-03-25,1101.0,12.572097769908721
2019-03-26,1101.0,12.57338016494113
2019-03-27,1101.0,12.574589208828137
2019-03-28,1101.0,12.57551151411865
2019-03-29,1101.0,12.576251969363527
2019-04-01,1101.0,12.572410069154937
2019-04-02,1101.0,12.56844176001715
2019-04-03,1101.0,12.564250523210312
2019-04-08,1101.0,12.559716224645582
2019-04-09,1101.0,12.555036646586656
2019-04-10,1101.0,12.5489700601263
2019-04-11,1101.0,12.543125100297889
2019-04-12,1101.0,12.537267959602008
2019-04-15,1101.0,12.530842114353797
2019-04-16,1101.0,12.524587421129207
2019-04-17,1101.0,12.51636331235146
2019-04-18,1101.0,12.508563328336004
2019-04-19,1101.0,12.500923999326771
2019-04-22,1101.0,12.488298008480905
2019-04-23,1101.0,12.475393292094662
2019-04-24,1101.0,12.462359945734125
2019-04-25,1101.0,12.449221798078803
2019-04-26,1101.0,12.436171769972075
2019-04-29,1101.0,12.422749858462607
2019-04-30,1101.0,12.409541813246067
2019-05-02,1101.0,12.396633412948807
2019-05-03,1101.0,12.383144841929164
2019-05-06,1101.0,12.370154904493768
2019-05-07,1101.0,12.357782557529607
2019-05-08,1101.0,12.345023559108323
2019-05-09,1101.0,12.33280009004024
2019-05-10,1101.0,12.321915901988042
2019-05-13,1101.0,12.31169591239793
2019-05-14,1101.0,12.30180325590012
2019-05-15,1101.0,12.289895210630732
2019-05-16,1101.0,12.277916027822078
2019-05-17,1101.0,12.266206916507612
2019-05-20,1101.0,12.254647505599946
2019-05-21,1101.0,12.242645898931777
2019-05-22,1101.0,12.228653769376509
2019-05-23,1101.0,12.215022639465138
2019-05-24,1101.0,12.202387616024538
2019-05-27,1101.0,12.189801028250466
2019-05-28,1101.0,12.178527795303534
2019-05-29,1101.0,12.167007025450781
2019-05-30,1101.0,12.155223582375138
2019-05-31,1101.0,12.14362112069838
2019-06-03,1101.0,12.131467566973209
2019-06-04,1101.0,12.118798519150205
2019-06-05,1101.0,12.106545519122482
2019-06-06,1101.0,12.09377937673715
2019-06-10,1101.0,12.075826726784078
2019-06-11,1101.0,12.057523193574173
2019-06-12,1101.0,12.039600344959249
2019-06-13,1101.0,12.021565446417787
2019-06-14,1101.0,12.003566367401941
2019-06-17,1101.0,11.986015304988651
2019-06-18,1101.0,11.967910601316367
2019-06-19,1101.0,11.949577771307224
2019-06-20,1101.0,11.931170984871127
2019-06-21,1101.0,11.913106076553298
2019-06-24,1101.0,11.898090156309918
2019-06-25,1101.0,11.883047713899495
2019-06-26,1101.0,11.868535730756218
2019-06-27,1101.0,11.85349833202487
2019-06-28,1101.0,11.83859207597599
2019-07-01,1101.0,11.822965345780522
2019-07-02,1101.0,11.807673077066244
2019-07-03,1101.0,11.792476858156185
2019-07-04,1101.0,11.777482907455237
2019-07-05,1101.0,11.762383762605843
2019-07-08,1101.0,11.746801632752112
2019-07-09,1101.0,11.731046986645794
2019-07-10,1101.0,11.717922371264416
2019-07-11,1101.0,11.70552164282547
2019-07-12,1101.0,11.693195090868109
2019-07-15,1101.0,11.681529519711555
2019-07-16,1101.0,11.669064793667248
2019-07-17,1101.0,11.656674288256665
2019-07-18,1101.0,11.64416380833569
2019-07-19,1101.0,11.63208619582514
2019-07-22,1101.0,11.619063681718371
2019-07-23,1101.0,11.60544822763729
2019-07-24,1101.0,11.592291176788612
2019-07-25,1101.0,11.579852762107555
2019-07-26,1101.0,11.566745463191596
2019-07-29,1101.0,11.553359884225756
2019-07-30,1101.0,11.540085595706865
2019-07-31,1101.0,11.527131487245942
2019-08-01,1101.0,11.514423134135006
2019-08-02,1101.0,11.502229571432272
2019-08-05,1101.0,11.491374810742656
2019-08-06,1101.0,11.480508588260372
2019-08-07,1101.0,11.47008442167587
2019-08-08,1101.0,11.459205403723312
2019-08-12,1101.0,11.447381396131775
2019-08-13,1101.0,11.435422918804159
2019-08-14,1101.0,11.422006459592522
2019-08-15,1101.0,11.408600509391189
2019-08-16,1101.0,11.395172785788969
2019-08-19,1101.0,11.381599412230834
2019-08-20,1101.0,11.367919958066981
2019-08-21,1101.0,11.354638529584244
2019-08-22,1101.0,11.341400246262985
2019-08-23,1101.0,11.329780936495213
2019-08-26,1101.0,11.318870903369135
2019-08-27,1101.0,11.30924574542689
2019-08-28,1101.0,11.299106661575335
2019-08-29,1101.0,11.288731334144252
2019-08-30,1101.0,11.277939036367155
2019-09-02,1101.0,11.267278731578111
2019-09-03,1101.0,11.257024755727691
2019-09-04,1101.0,11.24673145416315
2019-09-05,1101.0,11.236143366216021
2019-09-06,1101.0,11.224825928514088
2019-09-09,1101.0,11.213681581160037
2019-09-10,1101.0,11.202117260780462
2019-09-11,1101.0,11.190590964109461
2019-09-12,1101.0,11.178339787718183
2019-09-16,1101.0,11.166248785895208
2019-09-17,1101.0,11.154095594160172
2019-09-18,1101.0,11.142138344295141
2019-09-19,1101.0,11.129928168304447
2019-09-20,1101.0,11.117579802494566
2019-09-23,1101.0,11.105322820087581
2019-09-24,1101.0,11.092553665625337
2019-09-25,1101.0,11.079968815179777
2019-09-26,1101.0,11.06747891533213
2019-09-27,1101.0,11.055455632585444
2019-10-01,1101.0,11.04372473452344
2019-10-02,1101.0,11.032116065349177
2019-10-03,1101.0,11.020889014716781
2019-10-04,1101.0,11.009968779979431
2019-10-07,1101.0,10.998779283567108
2019-10-08,1101.0,10.98745692268828
2019-10-09,1101.0,10.976213403942054
2019-10-14,1101.0,10.96916430894769
2019-10-15,1101.0,10.962264166044282
2019-10-16,1101.0,10.95578973119185
2019-10-17,1101.0,10.949228598412112
2019-10-18,1101.0,10.941753585504292
2019-10-21,1101.0,10.933873648840567
2019-10-22,1101.0,10.925890736862245
2019-10-23,1101.0,10.918175263321158
2019-10-24,1101.0,10.910461299309267
2019-10-25,1101.0,10.903011002919998
2019-10-28,1101.0,10.88896536442099
2019-10-29,1101.0,10.87567370627974
2019-10-30,1101.0,10.862374248454769
2019-10-31,1101.0,10.848890982418164
2019-11-01,1101.0,10.835394287870665
2019-11-04,1101.0,10.821548189748809
2019-11-05,1101.0,10.807410484938265
2019-11-06,1101.0,10.793503504242485
2019-11-07,1101.0,10.778819446731077
2019-11-08,1101.0,10.763331484085183
2019-11-11,1101.0,10.750107753490353
2019-11-12,1101.0,10.73648571619928
2019-11-13,1101.0,10.722859519286992
2019-11-14,1101.0,10.707336369032415
2019-11-15,1101.0,10.691759276826865
2019-11-18,1101.0,10.676386941306745
2019-11-19,1101.0,10.661419452281237
2019-11-20,1101.0,10.645623264677923
2019-11-21,1101.0,10.629970602797853
2019-11-22,1101.0,10.614705957174694
2019-11-25,1101.0,10.599587496753724
2019-11-26,1101.0,10.58434501349716
2019-11-27,1101.0,10.569229013024005
2019-11-28,1101.0,10.554481421867603
2019-11-29,1101.0,10.540485173085534
2019-12-02,1101.0,10.526448775350044
2019-12-03,1101.0,10.51227142077991
2019-12-04,1101.0,10.49822998888471
2019-12-05,1101.0,10.484375685033514
2019-12-06,1101.0,10.469978105260509
2019-12-09,1101.0,10.454982786098785
2019-12-10,1101.0,10.44260875353101
2019-12-11,1101.0,10.430581953250812
2019-12-12,1101.0,10.417522159865733
2019-12-13,1101.0,10.404625268666559
2019-12-16,1101.0,10.391603538515774
2019-12-17,1101.0,10.378765427767593
2019-12-18,1101.0,10.366624525469009
2019-12-19,1101.0,10.354107504651246
2019-12-20,1101.0,10.341561718217612
2019-12-23,1101.0,10.32874780662693
2019-12-24,1101.0,10.31624068216448
2019-12-25,1101.0,10.305152353883047
2019-12-26,1101.0,10.294155958687108
2019-12-27,1101.0,10.283141157285026
2019-12-30,1101.0,10.27219105671107
2019-12-31,1101.0,10.26136000087754
2020-01-02,1101.0,10.250436766541666
2020-01-03,1101.0,10.23946126815039
2020-01-06,1101.0,10.229009321378063
2020-01-07,1101.0,10.218190601550031
2020-01-08,1101.0,10.207523777780189
2020-01-09,1101.0,10.197054733307855
2020-01-10,1101.0,10.167697095100202
2020-01-13,1101.0,10.137750777784689
2020-01-14,1101.0,10.107703654728223
2020-01-15,1101.0,10.077839752025037
2020-01-16,1101.0,10.047896966052132
2020-01-17,1101.0,10.017776568842075
2020-01-20,1101.0,9.987869627498169
2020-01-30,1101.0,9.960158972496764
2020-01-31,1101.0,9.93218471644729
2020-02-03,1101.0,9.904959679362152
2020-02-04,1101.0,9.885130240104479
2020-02-05,1101.0,9.865307052219297
2020-02-06,1101.0,9.844773965893497
2020-02-07,1101.0,9.82463573688356
2020-02-10,1101.0,9.794990096055368
2020-02-11,1101.0,9.765240423114866
2020-02-12,1101.0,9.735704558507699
2020-02-13,1101.0,9.706157726547536
2020-02-14,1101.0,9.676664531690813
2020-02-17,1101.0,9.647449398595612
2020-02-18,1101.0,9.618263765618595
2020-02-19,1101.0,9.589044484792842
2020-02-20,1101.0,9.560218854402343
2020-02-21,1101.0,9.531462832996553
2020-02-24,1101.0,9.503029013684158
2020-02-25,1101.0,9.491230190337376
2020-02-26,1101.0,9.479752714516197
2020-02-27,1101.0,9.468257338858194
2020-03-02,1101.0,9.45671697902757
2020-03-03,1101.0,9.444959320134268
2020-03-04,1101.0,9.432878866779065
2020-03-05,1101.0,9.420869664945098
2020-03-06,1101.0,9.409270040858477
2020-03-09,1101.0,9.398879611399247
2020-03-10,1101.0,9.405073457833092
2020-03-11,1101.0,9.411040643652246
2020-03-12,1101.0,9.417458575205659
2020-03-13,1101.0,9.424222071372126
2020-03-16,1101.0,9.431646962477569
2020-03-17,1101.0,9.439642217522643
2020-03-18,1101.0,9.448611676225799
2020-03-19,1101.0,9.458754423723358
2020-03-20,1101.0,9.46706509068105
2020-03-23,1101.0,9.4543161218543
2020-03-24,1101.0,9.440661530997936
2020-03-25,1101.0,9.426771451496084
2020-03-26,1101.0,9.41306231425299
2020-03-27,1101.0,9.399211009341492
2020-03-30,1101.0,9.38490804528939
2020-03-31,1101.0,9.37160342722396
2020-04-01,1101.0,9.358569776242058
2020-04-06,1101.0,9.345883868964581
2020-04-07,1101.0,9.332665520375622
2020-04-08,1101.0,9.319690092605125
2020-04-09,1101.0,9.306952527396682
2020-04-10,1101.0,9.29676527219489
2020-04-13,1101.0,9.286891226947382
2020-04-14,1101.0,9.276694556638327
2020-04-15,1101.0,9.269025741081062
2020-04-16,1101.0,9.261356829014865
2020-04-17,1101.0,9.25375346733748
2020-04-20,1101.0,9.246228745600655
2020-04-21,1101.0,9.238935940186142
2020-04-22,1101.0,9.232707980547996
2020-04-23,1101.0,9.226229405925002
2020-04-24,1101.0,9.219810866066908
2020-04-27,1101.0,9.213610080161478
2020-04-28,1101.0,9.207203509203467
2020-04-29,1101.0,9.200495095344529
2020-04-30,1101.0,9.19331890919303
2020-05-04,1101.0,9.186706087059656
2020-05-05,1101.0,9.179477955863055
2020-05-06,1101.0,9.172638443690358
2020-05-07,1101.0,9.165736415006497
2020-05-08,1101.0,9.15878525794057
2020-05-11,1101.0,9.151992151263427
2020-05-12,1101.0,9.145462681267684
2020-05-13,1101.0,9.13891552850217
2020-05-14,1101.0,9.13262061377564
2020-05-15,1101.0,9.125040548911556
2020-05-18,1101.0,9.117222999560022
2020-05-19,1101.0,9.10932841269178
2020-05-20,1101.0,9.101535237466523
2020-05-21,1101.0,9.093497977524805
2020-05-22,1101.0,9.084543130131838
2020-05-25,1101.0,9.075396469486298
2020-05-26,1101.0,9.065908846594727
2020-05-27,1101.0,9.05724371553438
2020-05-28,1101.0,9.048946957646898
2020-05-29,1101.0,9.040665115077935
2020-06-01,1101.0,9.032161520890549
2020-06-02,1101.0,9.023782612901659
2020-06-03,1101.0,9.015179079505302
2020-06-04,1101.0,9.006557231400645
2020-06-05,1101.0,8.997829102082259
2020-06-08,1101.0,8.988980743805538
2020-06-09,1101.0,8.980132740776389
2020-06-10,1101.0,8.970174318688409
2020-06-11,1101.0,8.960704436072215
2020-06-12,1101.0,8.95148125624663
2020-06-15,1101.0,8.942678022481623
2020-06-16,1101.0,8.933586121976742
2020-06-17,1101.0,8.924465806549552
2020-06-18,1101.0,8.915492819615785
2020-06-19,1101.0,8.910573415843269
2020-06-22,1101.0,8.905548412007759
2020-06-23,1101.0,8.900532408933536
2020-06-24,1101.0,8.89548707223827
2020-06-29,1101.0,8.890583193367087
2020-06-30,1101.0,8.885942010695777
2020-07-01,1101.0,8.881340806925348
2020-07-02,1101.0,8.87653938140177
2020-07-03,1101.0,8.871619783216717
2020-07-06,1101.0,8.866383258560662
2020-07-07,1101.0,8.861290226844579
2020-07-08,1101.0,8.85588511622651
2020-07-09,1101.0,8.850399657866587
2020-07-10,1101.0,8.846019524445913
2020-07-13,1101.0,8.841562660144403
2020-07-14,1101.0,8.837103482046869
2020-07-15,1101.0,8.832580243601436
2020-07-16,1101.0,8.828554896656083
2020-07-17,1101.0,8.824242841746699
2020-07-20,1101.0,8.819899412830244
2020-07-21,1101.0,8.815366346126888
2020-07-22,1101.0,8.81078111304119
2020-07-23,1101.0,8.803910418654494
2020-07-24,1101.0,8.796914365602168
2020-07-27,1101.0,8.789946219141788
2020-07-28,1101.0,8.782911148684184
2020-07-29,1101.0,8.775903943206679
2020-07-30,1101.0,8.76874082876114
2020-07-31,1101.0,8.761714690330077
2020-08-03,1101.0,8.754801657889193
2020-08-04,1101.0,8.747724685028968
2020-08-05,1101.0,8.740220256491261
2020-08-06,1101.0,8.732295184567512
2020-08-07,1101.0,8.72421725917929
2020-08-10,1101.0,8.715503023797709
2020-08-11,1101.0,8.706930572181765
2020-08-12,1101.0,8.698809833250007
2020-08-13,1101.0,8.690557788489535
2020-08-14,1101.0,8.680172462984729
2020-08-17,1101.0,8.669357619652624
2020-08-18,1101.0,8.658227189605913
2020-08-19,1101.0,8.64684449482707
2020-08-20,1101.0,8.635944026838779
2020-08-21,1101.0,8.62489197859707
2020-08-24,1101.0,8.61488061959499
2020-08-25,1101.0,8.604540227261731
2020-08-26,1101.0,8.595615800504467
2020-08-27,1101.0,8.586703841447587
2020-08-28,1101.0,8.57796854369204
2020-08-31,1101.0,8.569613134660624
