Date,ticker,EP
2018-01-17,1101.0,5.829268292682927
2018-01-18,1101.0,5.926520681265207
2018-01-19,1101.0,5.913022351797863
2018-01-22,1101.0,5.916788321167883
2018-01-23,1101.0,5.999506172839506
2018-01-24,1101.0,5.994567901234568
2018-01-25,1101.0,5.939764936336924
2018-01-26,1101.0,5.843297974927676
2018-01-29,1101.0,5.875303250849103
2018-01-30,1101.0,5.8790087463556855
2018-01-31,1101.0,5.914383561643835
2018-02-01,1101.0,5.869290573372207
2018-02-02,1101.0,5.864431486880467
2018-02-05,1101.0,5.873843156356552
2018-02-06,1101.0,6.249481327800829
2018-02-07,1101.0,6.089529590288316
2018-02-08,1101.0,6.0265531062124245
2018-02-09,1101.0,6.217796171753751
2018-02-12,1101.0,6.152151639344263
2018-02-21,1101.0,5.94009900990099
2018-02-22,1101.0,6.048940464177599
2018-02-23,1101.0,5.986506746626686
2018-02-26,1101.0,6.029722921914357
2018-02-27,1101.0,5.952712792434047
2018-03-01,1101.0,5.947735191637631
2018-03-02,1101.0,5.9575848303393215
2018-03-05,1101.0,6.052257737189244
2018-03-06,1101.0,6.0136226034308775
2018-03-07,1101.0,6.02377339403136
2018-03-08,1101.0,6.018715225088518
2018-03-09,1101.0,5.9743718592964825
2018-03-12,1101.0,5.880693069306931
2018-03-13,1101.0,5.8295677799607075
2018-03-14,1101.0,5.8246561886051085
2018-03-15,1101.0,5.802644466209598
2018-03-16,1101.0,5.797747306562194
2018-03-19,1101.0,5.801373222167729
2018-03-20,1101.0,5.827909270216962
2018-03-21,1101.0,5.822978303747535
2018-03-22,1101.0,5.786660127513487
2018-03-23,1101.0,5.868093578894973
2018-03-26,1101.0,5.928032209360845
2018-03-27,1101.0,5.834903321764997
2018-03-28,1101.0,5.8531607765057245
2018-03-29,1101.0,5.91889168765743
2018-03-30,1101.0,5.907901358832411
2018-04-02,1101.0,5.903015075376885
2018-04-03,1101.0,5.859920239282154
2018-04-09,1101.0,5.800295857988165
2018-04-10,1101.0,5.675506268081004
2018-04-11,1101.0,5.641283524904215
2018-04-12,1101.0,5.696955050749154
2018-04-13,1101.0,5.687078109932498
2018-04-16,1101.0,5.689455946076071
2018-04-17,1101.0,5.73873000484731
2018-04-18,1101.0,5.718900675024108
2018-04-19,1101.0,5.610481586402266
2018-04-20,1101.0,5.658269961977187
2018-04-23,1101.0,5.647253787878788
2018-04-24,1101.0,5.3872858431018935
2018-04-25,1101.0,5.4837379752633995
2018-04-26,1101.0,5.453842655752615
2018-04-27,1101.0,5.491316270566728
2018-04-30,1101.0,5.426961226330027
2018-05-02,1101.0,5.43688007213706
2018-05-03,1101.0,5.64796633941094
2018-05-04,1101.0,5.634543761638733
2018-05-07,1101.0,5.526435733819508
2018-05-08,1101.0,5.483972911963883
2018-05-09,1101.0,5.518820861678005
2018-05-10,1101.0,5.461917562724014
2018-05-11,1101.0,5.452232142857143
2018-05-14,1101.0,5.221937686726419
2018-05-15,1101.0,5.188399661303979
2018-05-16,1101.0,4.925762439807383
2018-05-17,1101.0,4.9596611536910045
2018-05-18,1101.0,4.979781641730692
2018-05-21,1101.0,4.937950360288231
2018-05-22,1101.0,4.989903069466882
2018-05-23,1101.0,5.167014613778706
2018-05-24,1101.0,5.100823045267489
2018-05-25,1101.0,5.218540268456375
2018-05-28,1101.0,5.231252618349392
2018-05-29,1101.0,5.3173525668222315
2018-05-30,1101.0,5.294191919191919
2018-05-31,1101.0,5.331503378378378
2018-06-01,1101.0,5.332912457912458
2018-06-04,1101.0,5.129891085114966
2018-06-05,1101.0,5.200896495517522
2018-06-06,1101.0,5.264693793670366
2018-06-07,1101.0,5.2901234567901225
2018-06-08,1101.0,5.278641571194762
2018-06-11,1101.0,5.345582163501239
2018-06-12,1101.0,5.377897350993377
2018-06-13,1101.0,5.283225283630471
2018-06-14,1101.0,5.367104183757178
2018-06-15,1101.0,5.344322344322344
2018-06-19,1101.0,5.534229315413692
2018-06-20,1101.0,5.4415637860082295
2018-06-21,1101.0,5.4604938271604935
2018-06-22,1101.0,5.497522708505368
2018-06-25,1101.0,5.505150391429748
2018-06-26,1101.0,5.649810366624526
2018-06-27,1101.0,5.761456102783725
2018-06-28,1101.0,5.864031277150303
2018-06-29,1101.0,5.88913043478261
2018-07-02,1101.0,5.981954225352113
2018-07-03,1101.0,5.875484704868591
2018-07-04,1101.0,5.99868478737396
2018-07-05,1101.0,6.013578624616732
2018-07-06,1101.0,6.097830898627711
2018-07-09,1101.0,5.954760878931495
2018-07-10,1101.0,5.903363133248191
2018-07-11,1101.0,6.078200087374399
2018-07-12,1101.0,6.019404915912031
2018-07-13,1101.0,5.929297205757831
2018-07-16,1101.0,6.087954939341421
2018-07-17,1101.0,6.158584534731323
2018-07-18,1101.0,6.165213600697472
2018-07-19,1101.0,6.113313227057303
2018-07-20,1101.0,6.1972137570744446
2018-07-23,1101.0,6.166234887737478
2018-07-24,1101.0,5.798057466612708
2018-07-25,1101.0,5.868926092282564
2018-07-26,1101.0,5.760687175389532
2018-07-27,1101.0,5.809236947791165
2018-07-30,1101.0,5.769781312127236
2018-07-31,1101.0,5.985608552631579
2018-08-01,1101.0,5.756011036657469
2018-08-02,1101.0,5.838581108011159
2018-08-03,1101.0,5.877999999999999
2018-08-06,1101.0,5.912956277577216
2018-08-07,1101.0,5.960096735187425
2018-08-08,1101.0,5.911917098445596
2018-08-09,1101.0,5.944466640031961
2018-08-10,1101.0,5.818713450292398
2018-08-13,1101.0,5.747024952015355
2018-08-14,1101.0,5.642376681614349
2018-08-15,1101.0,5.818494459304548
2018-08-16,1101.0,5.917148362235068
2018-08-17,1101.0,5.957291265871489
2018-08-20,1101.0,6.015799614643546
2018-08-21,1101.0,5.937004903809882
2018-08-22,1101.0,5.97852298417483
2018-08-23,1101.0,5.9932407059707105
2018-08-24,1101.0,6.069187145557656
2018-08-27,1101.0,6.033632286995514
2018-08-28,1101.0,6.068385650224214
2018-08-29,1101.0,6.089485458612975
2018-08-30,1101.0,6.329479768786127
2018-08-31,1101.0,6.311807413068398
2018-09-03,1101.0,6.501369863013699
2018-09-04,1101.0,6.41967717140661
2018-09-05,1101.0,6.54088785046729
2018-09-06,1101.0,6.53890824622532
2018-09-07,1101.0,6.654780564263322
2018-09-10,1101.0,7.281876332622601
2018-09-11,1101.0,7.312180579216354
2018-09-12,1101.0,7.246851385390428
2018-09-13,1101.0,7.183360927152317
2018-09-14,1101.0,7.1216326530612255
2018-09-17,1101.0,7.221490325236723
2018-09-18,1101.0,7.1887484712596805
2018-09-19,1101.0,7.145102781136639
2018-09-20,1101.0,7.191283292978207
2018-09-21,1101.0,7.173808570284342
2018-09-25,1101.0,7.248792270531401
2018-09-26,1101.0,7.339416058394161
2018-09-27,1101.0,7.314837153196621
2018-09-28,1101.0,7.198818897637796
2018-10-01,1101.0,7.24398896334253
2018-10-02,1101.0,7.418072289156626
2018-10-03,1101.0,7.473429951690821
2018-10-04,1101.0,7.58723058153721
2018-10-05,1101.0,7.643701589889931
2018-10-08,1101.0,7.6722312703583055
2018-10-09,1101.0,7.650909090909091
2018-10-11,1101.0,8.18803786574871
2018-10-12,1101.0,7.934439834024896
2018-10-15,1101.0,8.076923076923077
2018-10-16,1101.0,8.177890724269377
2018-10-17,1101.0,8.206852791878172
2018-10-18,1101.0,8.302385008517888
2018-10-19,1101.0,8.50868809730669
2018-10-22,1101.0,8.482758620689655
2018-10-23,1101.0,8.886741573033708
2018-10-24,1101.0,9.41516587677725
2018-10-25,1101.0,9.499762018086624
2018-10-26,1101.0,9.68695652173913
2018-10-29,1101.0,9.615751789976134
2018-10-30,1101.0,9.605125771238727
2018-10-31,1101.0,9.482742537313433
2018-11-01,1101.0,9.270994098955969
2018-11-02,1101.0,9.11056838365897
2018-11-05,1101.0,9.436813186813188
2018-11-06,1101.0,9.544951590594744
2018-11-07,1101.0,9.478577939835915
2018-11-08,1101.0,9.520966271649954
2018-11-09,1101.0,9.727399165507649
2018-11-12,1101.0,9.579545454545455
2018-11-13,1101.0,9.412183192530014
2018-11-14,1101.0,9.452359750667854
2018-11-15,1101.0,9.53088630259624
2018-11-16,1101.0,9.482238010657195
2018-11-19,1101.0,9.49290780141844
2018-11-20,1101.0,9.482560706401765
2018-11-21,1101.0,9.764279238440617
2018-11-22,1101.0,10.031104921077066
2018-11-23,1101.0,10.109141791044776
2018-11-26,1101.0,9.95467032967033
2018-11-27,1101.0,10.535265700483091
2018-11-28,1101.0,10.396863117870723
2018-11-29,1101.0,10.4287072243346
2018-11-30,1101.0,10.323170731707316
2018-12-03,1101.0,9.966591422121896
2018-12-04,1101.0,10.22299168975069
2018-12-05,1101.0,10.31104921077066
2018-12-06,1101.0,10.404950957496496
2018-12-07,1101.0,10.31578947368421
2018-12-10,1101.0,10.43828598043782
2018-12-11,1101.0,10.454883720930232
2018-12-12,1101.0,10.437499999999998
2018-12-13,1101.0,10.306289881494987
2018-12-14,1101.0,10.266636487098236
2018-12-17,1101.0,10.222921348314607
2018-12-18,1101.0,10.355424421243757
2018-12-19,1101.0,10.28314606741573
2018-12-20,1101.0,10.48765996343693
2018-12-21,1101.0,10.518281535648995
2018-12-24,1101.0,10.434448462929476
2018-12-25,1101.0,10.45056433408578
2018-12-26,1101.0,10.610146252285192
2018-12-27,1101.0,10.640767824497258
2018-12-28,1101.0,10.613181818181818
2019-01-02,1101.0,10.672743846855058
2019-01-03,1101.0,10.811694290976058
2019-01-04,1101.0,10.74851665905979
2019-01-07,1101.0,10.61438202247191
2019-01-08,1101.0,10.780154756486118
2019-01-09,1101.0,10.57479964381122
2019-01-10,1101.0,10.543603364320495
2019-01-11,1101.0,10.620275678079146
2019-01-14,1101.0,10.887272727272727
2019-01-15,1101.0,10.888032638259293
2019-01-16,1101.0,10.948181818181817
2019-01-17,1101.0,11.023733455043358
2019-01-18,1101.0,10.885393258426966
2019-01-21,1101.0,10.842410714285716
2019-01-22,1101.0,10.87232142857143
2019-01-23,1101.0,10.844138543516875
2019-01-24,1101.0,10.888394842152069
2019-01-25,1101.0,10.855437665782494
2019-01-28,1101.0,10.770778652668417
2019-01-29,1101.0,10.767117313563018
2019-01-30,1101.0,10.726169844020799
2019-02-11,1101.0,10.667382896433175
2019-02-12,1101.0,10.682403433476395
2019-02-13,1101.0,10.724967769660507
2019-02-14,1101.0,10.800172637030643
2019-02-15,1101.0,10.843128781331028
2019-02-18,1101.0,11.034210526315789
2019-02-19,1101.0,10.872844827586206
2019-02-20,1101.0,10.813168020521589
2019-02-21,1101.0,10.440098806093044
2019-02-22,1101.0,10.634044332915098
2019-02-25,1101.0,10.729377104377102
2019-02-26,1101.0,10.82592121982211
2019-02-27,1101.0,10.799410029498524
2019-03-04,1101.0,10.88267683185091
2019-03-05,1101.0,10.971465076660989
2019-03-06,1101.0,10.92554991539763
2019-03-07,1101.0,11.028534923339011
2019-03-08,1101.0,11.057069846678024
2019-03-11,1101.0,11.128259940145362
2019-03-12,1101.0,10.997050147492624
2019-03-13,1101.0,10.997477931904161
2019-03-14,1101.0,10.997903563941298
2019-03-15,1101.0,11.012144053601341
2019-03-18,1101.0,11.285958904109588
2019-03-19,1101.0,11.228122344944776
2019-03-20,1101.0,11.270948532539343
2019-03-21,1101.0,11.06413994169096
2019-03-22,1101.0,11.138435800920117
2019-03-25,1101.0,10.66679984019177
2019-03-26,1101.0,10.706399999999999
2019-03-27,1101.0,10.707501995211492
2019-03-28,1101.0,10.615627466456196
2019-03-29,1101.0,10.579442918791685
2019-04-01,1101.0,10.576125244618396
2019-04-02,1101.0,10.5852228303362
2019-04-03,1101.0,10.528521536670548
2019-04-08,1101.0,10.400535577658761
2019-04-09,1101.0,10.457581573896354
2019-04-10,1101.0,10.519075144508669
2019-04-11,1101.0,10.524047710657948
2019-04-12,1101.0,10.561464354527939
2019-04-15,1101.0,10.457730388423457
2019-04-16,1101.0,10.526778882938025
2019-04-17,1101.0,10.630401234567902
2019-04-18,1101.0,10.731621936989498
2019-04-19,1101.0,10.720993403181994
2019-04-22,1101.0,10.917521704814522
2019-04-23,1101.0,10.774795799299882
2019-04-24,1101.0,10.801791277258566
2019-04-25,1101.0,10.753387533875339
2019-04-26,1101.0,10.780232558139534
2019-04-29,1101.0,10.703305149884704
2019-04-30,1101.0,10.746435452793834
2019-05-02,1101.0,10.707055214723924
2019-05-03,1101.0,10.55929003021148
2019-05-06,1101.0,10.71078806426932
2019-05-07,1101.0,10.575254620897773
2019-05-08,1101.0,10.565299209634928
2019-05-09,1101.0,10.704112718964202
2019-05-10,1101.0,10.718202589489717
2019-05-13,1101.0,10.860500963391136
2019-05-14,1101.0,10.989096573208723
2019-05-15,1101.0,10.94031007751938
2019-05-16,1101.0,10.879383429672448
2019-05-17,1101.0,10.815013404825738
2019-05-20,1101.0,10.792510508215512
2019-05-21,1101.0,10.668429003021147
2019-05-22,1101.0,10.707086017430845
2019-05-23,1101.0,10.799388612915552
2019-05-24,1101.0,10.80168131448223
2019-05-27,1101.0,10.79236641221374
2019-05-28,1101.0,10.82019892884468
2019-05-29,1101.0,10.773800456968772
2019-05-30,1101.0,10.699432892249527
2019-05-31,1101.0,10.678234628442096
2019-06-03,1101.0,10.557792692020879
2019-06-04,1101.0,10.636124671423207
2019-06-05,1101.0,10.66315393300715
2019-06-06,1101.0,10.630157539384845
2019-06-10,1101.0,10.460516605166049
2019-06-11,1101.0,10.428834130194923
2019-06-12,1101.0,10.4896449704142
2019-06-13,1101.0,10.469372693726935
2019-06-14,1101.0,10.44918998527246
2019-06-17,1101.0,10.278059377262853
2019-06-18,1101.0,10.166845685642677
2019-06-19,1101.0,10.14790996784566
2019-06-20,1101.0,10.12544547398432
2019-06-21,1101.0,10.186379928315413
2019-06-24,1101.0,10.088005677785665
2019-06-25,1101.0,10.09084457061746
2019-06-26,1101.0,10.104440497335702
2019-06-27,1101.0,10.01830985915493
2019-06-28,1101.0,10.0
2019-07-01,1101.0,9.981767180925667
2019-07-02,1101.0,9.942737430167599
2019-07-03,1101.0,9.966410076976906
2019-07-04,1101.0,10.046544428772918
2019-07-05,1101.0,9.992987377279103
2019-07-08,1101.0,9.985288966725044
2019-07-09,1101.0,10.03024973619416
2019-07-10,1101.0,10.068478644546419
2019-07-11,1101.0,10.307803468208093
2019-07-12,1101.0,10.41225829989055
2019-07-15,1101.0,10.487876561351946
2019-07-16,1101.0,10.327667269439422
2019-07-17,1101.0,10.341781317885589
2019-07-18,1101.0,10.367198838896952
2019-07-19,1101.0,10.32514450867052
2019-07-22,1101.0,10.301981981981982
2019-07-23,1101.0,10.27155172413793
2019-07-24,1101.0,10.333815028901736
2019-07-25,1101.0,10.449963476990504
2019-07-26,1101.0,10.37332366799565
2019-07-29,1101.0,10.327561327561328
2019-07-30,1101.0,10.345375722543354
2019-07-31,1101.0,10.370745836350471
2019-08-01,1101.0,10.526083761939752
2019-08-02,1101.0,10.650315867707173
2019-08-05,1101.0,10.653288740245262
2019-08-06,1101.0,10.715994020926757
2019-08-07,1101.0,10.706980216498692
2019-08-08,1101.0,10.575746406192406
2019-08-12,1101.0,10.56701030927835
2019-08-13,1101.0,10.776276276276276
2019-08-14,1101.0,10.507484483388096
2019-08-15,1101.0,10.619065145380933
2019-08-16,1101.0,10.657332350773766
2019-08-19,1101.0,10.640733944954128
2019-08-20,1101.0,10.655425219941348
2019-08-21,1101.0,10.736919675755342
2019-08-22,1101.0,10.791281861839675
2019-08-23,1101.0,10.718887262079061
2019-08-26,1101.0,10.888724035608309
2019-08-27,1101.0,10.90118870728083
2019-08-28,1101.0,10.881305637982196
2019-08-29,1101.0,10.849426563078064
2019-08-30,1101.0,10.660363636363636
2019-09-02,1101.0,10.715173674588664
2019-09-03,1101.0,10.684172137126184
2019-09-04,1101.0,10.649454545454546
2019-09-05,1101.0,10.496952312656866
2019-09-06,1101.0,10.268771929824561
2019-09-09,1101.0,10.22937062937063
2019-09-10,1101.0,10.236611830591528
2019-09-11,1101.0,10.222377622377623
2019-09-12,1101.0,10.204608938547485
2019-09-16,1101.0,10.186889818688982
2019-09-17,1101.0,10.338407079646018
2019-09-18,1101.0,10.258608573436401
2019-09-19,1101.0,10.255094869992972
2019-09-20,1101.0,10.148173913043477
2019-09-23,1101.0,10.262491203377904
2019-09-24,1101.0,10.244553759662685
2019-09-25,1101.0,10.291666666666668
2019-09-26,1101.0,10.212407991587803
2019-09-27,1101.0,10.273721340388006
2019-10-01,1101.0,10.270194003527335
2019-10-02,1101.0,10.369077306733168
2019-10-03,1101.0,10.432413051272857
2019-10-04,1101.0,10.455068296189792
2019-10-07,1101.0,10.347330960854094
2019-10-08,1101.0,10.227304714989442
2019-10-09,1101.0,10.285309734513275
2019-10-14,1101.0,10.16660833041652
2019-10-15,1101.0,10.152447552447553
2019-10-16,1101.0,10.148951048951048
2019-10-17,1101.0,10.117154811715482
2019-10-18,1101.0,9.90642076502732
2019-10-21,1101.0,9.769541778975741
2019-10-22,1101.0,9.792567567567568
2019-10-23,1101.0,9.896174863387978
2019-10-24,1101.0,9.879263301500682
2019-10-25,1101.0,9.91304347826087
2019-10-28,1101.0,9.933424845573095
2019-10-29,1101.0,9.953904368765048
2019-10-30,1101.0,10.0263431542461
2019-10-31,1101.0,9.995160732803317
2019-11-01,1101.0,9.967586206896552
2019-11-04,1101.0,9.868852459016395
2019-11-05,1101.0,9.875555555555556
2019-11-06,1101.0,9.895819054146676
2019-11-07,1101.0,9.858606557377048
2019-11-08,1101.0,9.865299145299145
2019-11-11,1101.0,9.998613518197573
2019-11-12,1101.0,9.91950464396285
2019-11-13,1101.0,9.831514324693044
2019-11-14,1101.0,9.784233775059462
2019-11-15,1101.0,9.645875251509054
2019-11-18,1101.0,9.542676851544337
2019-11-19,1101.0,9.532381268681501
2019-11-20,1101.0,9.400327868852461
2019-11-21,1101.0,9.458388375165127
2019-11-22,1101.0,9.501494520092992
2019-11-25,1101.0,9.526
2019-11-26,1101.0,9.550685848109735
2019-11-27,1101.0,9.505333333333335
2019-11-28,1101.0,9.485514485514486
2019-11-29,1101.0,9.62331081081081
2019-12-02,1101.0,9.633074061548866
2019-12-03,1101.0,9.517206815903775
2019-12-04,1101.0,9.539517749497657
2019-12-05,1101.0,9.565144392209538
2019-12-06,1101.0,9.539517749497657
2019-12-09,1101.0,9.472896574659128
2019-12-10,1101.0,9.460312188641646
2019-12-11,1101.0,9.45089581950896
2019-12-12,1101.0,9.416528925619836
2019-12-13,1101.0,9.360828130134736
2019-12-16,1101.0,9.305782424044429
2019-12-17,1101.0,9.275480299576683
2019-12-18,1101.0,9.263414634146342
2019-12-19,1101.0,9.263414634146342
2019-12-20,1101.0,9.275480299576685
2019-12-23,1101.0,9.209505334626575
2019-12-24,1101.0,9.230395333765392
2019-12-25,1101.0,9.242375081116158
2019-12-26,1101.0,9.25438596491228
2019-12-27,1101.0,9.209505334626577
2019-12-30,1101.0,9.12688240948414
2019-12-31,1101.0,9.1152
2020-01-02,1101.0,9.031388712745718
2020-01-03,1101.0,9.062997136493797
2020-01-06,1101.0,9.16800772449308
2020-01-07,1101.0,9.13566388710712
2020-01-08,1101.0,9.17686855670103
2020-01-09,1101.0,9.168007724493078
2020-01-10,1101.0,9.15621986499518
2020-01-13,1101.0,9.002844500632111
2020-01-14,1101.0,8.940677966101694
2020-01-15,1101.0,8.940677966101694
2020-01-16,1101.0,8.901562499999999
2020-01-17,1101.0,8.87106820305201
2020-01-20,1101.0,8.8627878033603
2020-01-30,1101.0,9.517206815903775
2020-01-31,1101.0,9.472896574659128
2020-02-03,1101.0,9.58768091551666
2020-02-04,1101.0,9.394788918205805
2020-02-05,1101.0,9.407199471598416
2020-02-06,1101.0,9.26341463414634
2020-02-07,1101.0,9.373149062191509
2020-02-10,1101.0,9.394788918205803
2020-02-11,1101.0,9.351608667104399
2020-02-12,1101.0,9.30578242404443
2020-02-13,1101.0,9.230395333765392
2020-02-14,1101.0,9.221430883781158
2020-02-17,1101.0,9.26341463414634
2020-02-18,1101.0,9.25438596491228
2020-02-19,1101.0,9.176868556701033
2020-02-20,1101.0,9.230395333765392
2020-02-21,1101.0,9.209505334626575
2020-02-24,1101.0,9.26341463414634
2020-02-25,1101.0,9.330167048804455
2020-02-26,1101.0,9.438369781312128
2020-02-27,1101.0,9.42899702085402
2020-03-02,1101.0,9.42899702085402
2020-03-03,1101.0,9.33934426229508
2020-03-04,1101.0,9.296671018276763
2020-03-05,1101.0,9.200581395348838
2020-03-06,1101.0,9.296671018276761
2020-03-09,1101.0,9.517206815903775
2020-03-10,1101.0,9.574789915966386
2020-03-11,1101.0,9.5299431247909
2020-03-12,1101.0,9.775223061084422
2020-03-13,1101.0,9.897498262682417
2020-03-16,1101.0,10.25377969762419
2020-03-17,1101.0,10.593157307549273
2020-03-18,1101.0,11.066433566433568
2020-03-19,1101.0,11.853932584269664
2020-03-20,1101.0,10.781604844814533
2020-03-23,1101.0,11.036419992251064
2020-03-24,1101.0,10.414990859232173
2020-03-25,1101.0,10.264864864864865
2020-03-26,1101.0,10.320652173913043
2020-03-27,1101.0,10.228007181328545
2020-03-30,1101.0,10.173214285714284
2020-03-31,1101.0,10.08283185840708
2020-04-01,1101.0,10.212621011115095
2020-04-06,1101.0,10.201289398280801
2020-04-07,1101.0,9.96884844242212
2020-04-08,1101.0,9.713506139154159
2020-04-09,1101.0,9.820344827586206
2020-04-10,1101.0,9.712824010914053
2020-04-13,1101.0,9.75908156271419
2020-04-14,1101.0,9.562122229684352
2020-04-15,1101.0,9.53061224489796
2020-04-16,1101.0,9.52155028399599
2020-04-17,1101.0,9.493506493506494
2020-04-20,1101.0,9.418758256274769
2020-04-21,1101.0,9.545332887253261
2020-04-22,1101.0,9.593949579831934
2020-04-23,1101.0,9.473457199734572
2020-04-24,1101.0,9.51182151182151
2020-04-27,1101.0,9.515484515484514
2020-04-28,1101.0,9.462429659053294
2020-04-29,1101.0,9.397633913900755
2020-04-30,1101.0,9.261249595338297
2020-05-04,1101.0,9.482770046388337
2020-05-05,1101.0,9.343994778067886
2020-05-06,1101.0,9.402823374917924
2020-05-07,1101.0,9.384867343596461
2020-05-08,1101.0,9.32130081300813
2020-05-11,1101.0,9.291639662994166
2020-05-12,1101.0,9.34060566590687
2020-05-13,1101.0,9.353324641460235
2020-05-14,1101.0,9.424491135915956
2020-05-15,1101.0,9.472396694214876
2020-05-18,1101.0,9.44550858652576
2020-05-19,1101.0,9.283902439024391
2020-05-20,1101.0,9.28780964797914
2020-05-21,1101.0,9.249430894308942
2020-05-22,1101.0,9.307868852459016
2020-05-25,1101.0,9.29049180327869
2020-05-26,1101.0,9.197723577235772
2020-05-27,1101.0,9.223563968668408
2020-05-28,1101.0,9.325957727873183
2020-05-29,1101.0,9.272757147551756
2020-06-01,1101.0,9.148280337443218
2020-06-02,1101.0,9.099806201550388
2020-06-03,1101.0,9.019865427747517
2020-06-04,1101.0,9.062177835051546
2020-06-05,1101.0,9.005767382249278
2020-06-08,1101.0,8.935730194082087
2020-06-09,1101.0,8.94010831474992
2020-06-10,1101.0,8.913223140495868
2020-06-11,1101.0,9.050064599483202
2020-06-12,1101.0,9.125488917861798
2020-06-15,1101.0,9.20533070088845
2020-06-16,1101.0,9.123041775456919
2020-06-17,1101.0,9.115861618798956
2020-06-18,1101.0,9.141500163773337
2020-06-19,1101.0,9.164311534669734
2020-06-22,1101.0,9.082464146023467
2020-06-23,1101.0,9.119882083196856
2020-06-24,1101.0,9.079960835509139
2020-06-29,1101.0,9.114426229508195
2020-06-30,1101.0,9.086359175662414
2020-07-01,1101.0,9.005515898767035
2020-07-02,1101.0,8.894483643361129
2020-07-03,1101.0,8.81673560292714
2020-07-06,1101.0,8.720944881889764
2020-07-07,1101.0,8.694846008799496
2020-07-08,1101.0,8.561474140600804
2020-07-09,1101.0,8.528249459709787
2020-07-10,1101.0,8.587741132545114
2020-07-13,1101.0,8.533106435643564
2020-07-14,1101.0,8.50787280024699
2020-07-15,1101.0,8.443728917509965
2020-07-16,1101.0,8.64644877435575
2020-07-17,1101.0,8.580212234706618
2020-07-20,1101.0,8.517519379844959
2020-07-21,1101.0,8.427080135093643
2020-07-22,1101.0,8.428088506453596
2020-07-23,1101.0,8.403250536645201
2020-07-24,1101.0,8.508701056556868
2020-07-27,1101.0,8.57917842583882
2020-07-28,1101.0,8.591137649277185
2020-07-29,1101.0,8.480285625582116
2020-07-30,1101.0,8.415972864631515
2020-07-31,1101.0,8.474518334369174
2020-08-03,1101.0,8.478220286247664
2020-08-04,1101.0,8.38527871881737
2020-08-05,1101.0,8.189343768813968
2020-08-06,1101.0,8.061387900355871
2020-08-07,1101.0,8.064429928741093
2020-08-10,1101.0,8.144957983193278
2020-08-11,1101.0,8.15548872180451
2020-08-12,1101.0,8.326674861708666
2020-08-13,1101.0,8.27920489296636
2020-08-14,1101.0,7.978535724786827
2020-08-17,1101.0,7.90610465116279
2020-08-18,1101.0,7.806128293241696
2020-08-19,1101.0,7.7616477272727264
2020-08-20,1101.0,7.9325028968713776
2020-08-21,1101.0,7.814635535307517
2020-08-24,1101.0,7.868135011441647
2020-08-25,1101.0,7.876857142857143
2020-08-26,1101.0,7.876285714285714
2020-08-27,1101.0,7.920977011494253
2020-08-28,1101.0,7.98464658169177
2020-08-31,1101.0,8.094273127753304
