Date,ticker,NetProfitMargin
2018-05-08,1101.0,0.3758568482873939
2018-05-09,1101.0,0.37579192800530115
2018-05-10,1101.0,0.37572716364757935
2018-05-11,1101.0,0.3755748401190618
2018-05-14,1101.0,0.37542295242284973
2018-05-15,1101.0,0.3752714986910922
2018-05-16,1101.0,0.37512924688693666
2018-05-17,1101.0,0.3749874003582116
2018-05-18,1101.0,0.3748459573754359
2018-05-21,1101.0,0.37470491621895513
2018-05-22,1101.0,0.3745642751788717
2018-05-23,1101.0,0.37444320157073363
2018-05-24,1101.0,0.37432245811684123
2018-05-25,1101.0,0.3742020434685925
2018-05-28,1101.0,0.3750028302899299
2018-05-29,1101.0,0.3758014423502839
2018-05-30,1101.0,0.3765978884969002
2018-05-31,1101.0,0.3773921775291
2018-06-01,1101.0,0.3781843181986047
2018-06-04,1101.0,0.37897431920985686
2018-06-05,1101.0,0.3797621892203391
2018-06-06,1101.0,0.3805479368408905
2018-06-07,1101.0,0.38133157063602025
2018-06-08,1101.0,0.38211309912421876
2018-06-11,1101.0,0.38289253077826635
2018-06-12,1101.0,0.38380155195401366
2018-06-13,1101.0,0.3847087624341133
2018-06-14,1101.0,0.3856141676233181
2018-06-15,1101.0,0.3865177729048924
2018-06-19,1101.0,0.38741958364071805
2018-06-20,1101.0,0.3883196051714009
2018-06-21,1101.0,0.3892178428163763
2018-06-22,1101.0,0.39000786294424017
2018-06-25,1101.0,0.39079589060845404
2018-06-26,1101.0,0.39158193333713925
2018-06-27,1101.0,0.39236599862054017
2018-06-28,1101.0,0.393148093911262
2018-06-29,1101.0,0.39392822662450727
2018-07-02,1101.0,0.39470640413830976
2018-07-03,1101.0,0.39548263379376747
2018-07-04,1101.0,0.3962569228952732
2018-07-05,1101.0,0.3970292787107437
2018-07-06,1101.0,0.39779970847184726
2018-07-09,1101.0,0.3985682193742292
2018-07-10,1101.0,0.39933481857773606
2018-07-11,1101.0,0.4000556250815162
2018-07-12,1101.0,0.40077448547246386
2018-07-13,1101.0,0.4014914076214486
2018-07-16,1101.0,0.402206399356953
2018-07-17,1101.0,0.402919468465358
2018-07-18,1101.0,0.403630622691225
2018-07-19,1101.0,0.40433986973757674
2018-07-20,1101.0,0.4050774465871085
2018-07-23,1101.0,0.40581316034718695
2018-07-24,1101.0,0.40654701806804133
2018-07-25,1101.0,0.4072790267643735
2018-07-26,1101.0,0.40800919341558123
2018-07-27,1101.0,0.4087375249659802
2018-07-30,1101.0,0.4094640283250242
2018-07-31,1101.0,0.41018871036752347
2018-08-01,1101.0,0.4109115779338616
2018-08-02,1101.0,0.4116326378302109
2018-08-03,1101.0,0.4123518968287458
2018-08-06,1101.0,0.41306936166785485
2018-08-07,1101.0,0.4137850390523514
2018-08-08,1101.0,0.41449893565368245
2018-08-09,1101.0,0.4152110581101355
2018-08-10,1101.0,0.4159214130270448
2018-08-13,1101.0,0.4166831273027667
2018-08-14,1101.0,0.4174431491704927
2018-08-15,1101.0,0.42036246533016786
2018-08-16,1101.0,0.42327530961303544
2018-08-17,1101.0,0.4261817035166709
2018-08-20,1101.0,0.42908166844354384
2018-08-21,1101.0,0.4319752257015435
2018-08-22,1101.0,0.4346682575054032
2018-08-23,1101.0,0.43735295646298966
2018-08-24,1101.0,0.4390403926193319
2018-08-27,1101.0,0.4407226235746341
2018-08-28,1101.0,0.4423996733763782
2018-08-29,1101.0,0.44407156592414504
2018-08-30,1101.0,0.4457383249707494
2018-08-31,1101.0,0.44739997412336474
2018-09-03,1101.0,0.44905653684463814
2018-09-04,1101.0,0.4507080364537941
2018-09-05,1101.0,0.4523544961277293
2018-09-06,1101.0,0.45399593890209644
2018-09-07,1101.0,0.4556323876723786
2018-09-10,1101.0,0.457263865194954
2018-09-11,1101.0,0.4589406346134708
2018-09-12,1101.0,0.4606126912520194
2018-09-13,1101.0,0.4622800549515447
2018-09-14,1101.0,0.46394274544177294
2018-09-17,1101.0,0.46560078234199004
2018-09-18,1101.0,0.46725418516181333
2018-09-19,1101.0,0.46890297330195657
2018-09-20,1101.0,0.47054716605498903
2018-09-21,1101.0,0.4723978692061009
2018-09-25,1101.0,0.4742450770643924
2018-09-26,1101.0,0.4760887995224922
2018-09-27,1101.0,0.47792904643573236
2018-09-28,1101.0,0.479765827622324
2018-10-01,1101.0,0.4815991528635318
2018-10-02,1101.0,0.48342903190384773
2018-10-03,1101.0,0.4852554744511637
2018-10-04,1101.0,0.4870784901769431
2018-10-05,1101.0,0.48889808871639173
2018-10-08,1101.0,0.4907142796686273
2018-10-09,1101.0,0.49252707259684847
2018-10-11,1101.0,0.4943364770285025
2018-10-12,1101.0,0.49588464533452353
2018-10-15,1101.0,0.4974283212756375
2018-10-16,1101.0,0.4989675243769546
2018-10-17,1101.0,0.5005022740505995
2018-10-18,1101.0,0.5020325895965282
2018-10-19,1101.0,0.5035584902033358
2018-10-22,1101.0,0.5051424764549022
2018-10-23,1101.0,0.5067222963303455
2018-10-24,1101.0,0.5082979662463712
2018-10-25,1101.0,0.5098695025335495
2018-10-26,1101.0,0.511436921436879
2018-10-29,1101.0,0.5130002391163468
2018-10-30,1101.0,0.514559471647484
2018-10-31,1101.0,0.5161146350219161
2018-11-01,1101.0,0.5176657451479106
2018-11-02,1101.0,0.5192128178509186
2018-11-05,1101.0,0.5207558688741134
2018-11-06,1101.0,0.5222949138789247
2018-11-07,1101.0,0.5238299684455681
2018-11-08,1101.0,0.5253610480735708
2018-11-09,1101.0,0.5268881681822938
2018-11-12,1101.0,0.528411344111449
2018-11-13,1101.0,0.5299243276407616
2018-11-14,1101.0,0.5314333779416859
2018-11-15,1101.0,0.5323700665026697
2018-11-16,1101.0,0.5333043263146664
2018-11-19,1101.0,0.5342361668117355
2018-11-20,1101.0,0.5351655973791403
2018-11-21,1101.0,0.5364186339571408
2018-11-22,1101.0,0.537669957299451
2018-11-23,1101.0,0.5391501090765982
2018-11-26,1101.0,0.5406282398541612
2018-11-27,1101.0,0.542104353768526
2018-11-28,1101.0,0.5435784549447984
2018-11-29,1101.0,0.5450505474968425
2018-11-30,1101.0,0.5465206355273187
2018-12-03,1101.0,0.5479887231277218
2018-12-04,1101.0,0.5494548143784197
2018-12-05,1101.0,0.5509189133486899
2018-12-06,1101.0,0.5523810240967586
2018-12-07,1101.0,0.5538411506698367
2018-12-10,1101.0,0.5552992971041587
2018-12-11,1101.0,0.5568351789894924
2018-12-12,1101.0,0.5583694197810157
2018-12-13,1101.0,0.5599020221075937
2018-12-14,1101.0,0.5614329885924795
2018-12-17,1101.0,0.5629623218533294
2018-12-18,1101.0,0.5644900245022175
2018-12-19,1101.0,0.5660160991456511
2018-12-20,1101.0,0.5677542006081141
2018-12-21,1101.0,0.5694917588530507
2018-12-24,1101.0,0.5712287741350829
2018-12-25,1101.0,0.5729652467086734
2018-12-26,1101.0,0.5747011768281264
2018-12-27,1101.0,0.5764365647475864
2018-12-28,1101.0,0.5781714107210401
2019-01-02,1101.0,0.5799057150023148
2019-01-03,1101.0,0.58163947784508
2019-01-04,1101.0,0.5833726995028461
2019-01-07,1101.0,0.585105380228966
2019-01-08,1101.0,0.5868375202766339
2019-01-09,1101.0,0.5885691198988865
2019-01-10,1101.0,0.5903001793486021
2019-01-11,1101.0,0.5924770277207686
2019-01-14,1101.0,0.5946564804051706
2019-01-15,1101.0,0.5968385420781801
2019-01-16,1101.0,0.5990232174273717
2019-01-17,1101.0,0.6012105111515567
2019-01-18,1101.0,0.6034004279608156
2019-01-21,1101.0,0.6055929725765336
2019-01-22,1101.0,0.6074745171983125
2019-01-23,1101.0,0.6093563779695589
2019-01-24,1101.0,0.6112385549699618
2019-01-25,1101.0,0.6131210482792369
2019-01-28,1101.0,0.6150038579771266
2019-01-29,1101.0,0.6168869841434005
2019-01-30,1101.0,0.6187704268578545
2019-02-11,1101.0,0.6206541862003119
2019-02-12,1101.0,0.6235504396430003
2019-02-13,1101.0,0.6264566157463901
2019-02-14,1101.0,0.6293727655910322
2019-02-15,1101.0,0.6322989406086874
2019-02-18,1101.0,0.6352351925853513
2019-02-19,1101.0,0.6381815736643089
2019-02-20,1101.0,0.6411381363492207
2019-02-21,1101.0,0.6441049335072419
2019-02-22,1101.0,0.6470820183721735
2019-02-25,1101.0,0.6500694445476464
2019-02-26,1101.0,0.6530672660103382
2019-02-27,1101.0,0.6560755371132246
2019-03-04,1101.0,0.659094312588864
2019-03-05,1101.0,0.6621236475527167
2019-03-06,1101.0,0.6651635975064996
2019-03-07,1101.0,0.6669729717505112
2019-03-08,1101.0,0.668781963496882
2019-03-11,1101.0,0.670590572866888
2019-03-12,1101.0,0.6708973398990468
2019-03-13,1101.0,0.6712026755712754
2019-03-14,1101.0,0.6715065898782394
2019-03-15,1101.0,0.6718090927217683
2019-03-18,1101.0,0.6721101939119307
2019-03-19,1101.0,0.6724099031680955
2019-03-20,1101.0,0.6727082301199768
2019-03-21,1101.0,0.6730051843086658
2019-03-22,1101.0,0.673300775187648
2019-03-25,1101.0,0.6735950121238059
2019-03-26,1101.0,0.6751440073790032
2019-03-27,1101.0,0.6766916856413605
2019-03-28,1101.0,0.6782380485897723
2019-03-29,1101.0,0.6797830979002809
2019-04-01,1101.0,0.681326835246082
2019-04-02,1101.0,0.6826560208425501
2019-04-03,1101.0,0.6839840787306227
2019-04-08,1101.0,0.6853110103448479
2019-04-09,1101.0,0.6866368171173413
2019-04-10,1101.0,0.6879615004777918
2019-04-11,1101.0,0.689357765840616
2019-04-12,1101.0,0.6907531432964105
2019-04-15,1101.0,0.6921476336918566
2019-04-16,1101.0,0.6935412378725604
2019-04-17,1101.0,0.6949339566830529
2019-04-18,1101.0,0.6959032689739808
2019-04-19,1101.0,0.6968719658424214
2019-04-22,1101.0,0.6978400478742922
2019-04-23,1101.0,0.6991412754608495
2019-04-24,1101.0,0.7004429200538412
2019-04-25,1101.0,0.7017449818537577
2019-04-26,1101.0,0.7030474610612177
2019-04-29,1101.0,0.7043503578769685
2019-04-30,1101.0,0.7056536725018863
2019-05-02,1101.0,0.706957405136976
2019-05-03,1101.0,0.7082615559833716
2019-05-06,1101.0,0.709566125242336
2019-05-07,1101.0,0.7108711131152614
2019-05-08,1101.0,0.7121765198036693
2019-05-09,1101.0,0.7134823455092104
2019-05-10,1101.0,0.7147885904336649
2019-05-13,1101.0,0.7160124530508357
2019-05-14,1101.0,0.7172364255670586
2019-05-15,1101.0,0.7184605079971373
2019-05-16,1101.0,0.7188706899563384
2019-05-17,1101.0,0.7192809087535642
2019-05-20,1101.0,0.7196911643937773
2019-05-21,1101.0,0.7201014568819417
2019-05-22,1101.0,0.7205117862230218
2019-05-23,1101.0,0.7210621939896708
2019-05-24,1101.0,0.7216128651064951
2019-05-27,1101.0,0.7221637997625453
2019-05-28,1101.0,0.7227076655138939
2019-05-29,1101.0,0.7232517916721933
2019-05-30,1101.0,0.7237961784245157
2019-05-31,1101.0,0.7243408259581122
2019-06-03,1101.0,0.7248857344604135
2019-06-04,1101.0,0.7254309041190297
2019-06-05,1101.0,0.7259763351217511
2019-06-06,1101.0,0.7265220276565479
2019-06-10,1101.0,0.7270679819115707
2019-06-11,1101.0,0.7278988971785093
2019-06-12,1101.0,0.7287308621128065
2019-06-13,1101.0,0.7295638787047337
2019-06-14,1101.0,0.7303979489495973
2019-06-17,1101.0,0.7312330748477543
2019-06-18,1101.0,0.7320692584046284
2019-06-19,1101.0,0.7329065016307265
2019-06-20,1101.0,0.7337448065416539
2019-06-21,1101.0,0.7345841751581312
2019-06-24,1101.0,0.7354246095060107
2019-06-25,1101.0,0.7360474738334365
2019-06-26,1101.0,0.7366707594853044
2019-06-27,1101.0,0.737294466889254
2019-06-28,1101.0,0.737918596473504
2019-07-01,1101.0,0.7385431486668528
2019-07-02,1101.0,0.73916812389868
2019-07-03,1101.0,0.7397935225989469
2019-07-04,1101.0,0.7404193451981975
2019-07-05,1101.0,0.74104559212756
2019-07-08,1101.0,0.7416722638187473
2019-07-09,1101.0,0.7422993607040578
2019-07-10,1101.0,0.7429268832163772
2019-07-11,1101.0,0.7433784806279151
2019-07-12,1101.0,0.743830170377701
2019-07-15,1101.0,0.7442819524940587
2019-07-16,1101.0,0.7447338270053232
2019-07-17,1101.0,0.7451857939398412
2019-07-18,1101.0,0.745637853325971
2019-07-19,1101.0,0.7460900051920826
2019-07-22,1101.0,0.7465422495665575
2019-07-23,1101.0,0.7470675236510228
2019-07-24,1101.0,0.747593007844249
2019-07-25,1101.0,0.7481187022723259
2019-07-26,1101.0,0.7486446070614443
2019-07-29,1101.0,0.7491707223378963
2019-07-30,1101.0,0.7496970482280746
2019-07-31,1101.0,0.7502235848584735
2019-08-01,1101.0,0.7507503323556887
2019-08-02,1101.0,0.7512772908464169
2019-08-05,1101.0,0.7518044604574567
2019-08-06,1101.0,0.7523318413157082
2019-08-07,1101.0,0.752859433548173
2019-08-08,1101.0,0.753387237281955
2019-08-12,1101.0,0.7539152526442595
2019-08-13,1101.0,0.7545186612551636
2019-08-14,1101.0,0.7551224322518407
2019-08-15,1101.0,0.7571546291433036
2019-08-16,1101.0,0.7591880472334253
2019-08-19,1101.0,0.7612226876233104
2019-08-20,1101.0,0.7632585514153879
2019-08-21,1101.0,0.7652956397134129
2019-08-22,1101.0,0.7673339536224684
2019-08-23,1101.0,0.7693734942489677
2019-08-26,1101.0,0.7713236191661574
2019-08-27,1101.0,0.7732744597814047
2019-08-28,1101.0,0.7732293098328592
2019-08-29,1101.0,0.7731841433081479
2019-08-30,1101.0,0.7731389601981405
2019-09-02,1101.0,0.7730937604937002
2019-09-03,1101.0,0.7730485441856831
2019-09-04,1101.0,0.773003311264939
2019-09-05,1101.0,0.7729580617223109
2019-09-06,1101.0,0.7729127955486347
2019-09-09,1101.0,0.7728675127347401
2019-09-10,1101.0,0.7728222132714496
2019-09-11,1101.0,0.7728091353898328
2019-09-12,1101.0,0.7727960516062286
2019-09-16,1101.0,0.7727829619166406
2019-09-17,1101.0,0.7727698663170692
2019-09-18,1101.0,0.772756764803511
2019-09-19,1101.0,0.7727436573719586
2019-09-20,1101.0,0.7727305440184017
2019-09-23,1101.0,0.7727174247388259
2019-09-24,1101.0,0.7727042995292132
2019-09-25,1101.0,0.7726105307858312
2019-09-26,1101.0,0.7725167392214708
2019-09-27,1101.0,0.7724229248277998
2019-10-01,1101.0,0.7723290875964821
2019-10-02,1101.0,0.7722352275191776
2019-10-03,1101.0,0.7721413445875419
2019-10-04,1101.0,0.7720474387932266
2019-10-07,1101.0,0.7719535101278794
2019-10-08,1101.0,0.7718595585831437
2019-10-09,1101.0,0.7717655841506591
2019-10-14,1101.0,0.7716715868220609
2019-10-15,1101.0,0.7712529109727606
2019-10-16,1101.0,0.7708344854034364
2019-10-17,1101.0,0.7704163098897332
2019-10-18,1101.0,0.7699983842075643
2019-10-21,1101.0,0.7695807081331103
2019-10-22,1101.0,0.7691632814428192
2019-10-23,1101.0,0.7687461039134059
2019-10-24,1101.0,0.7683291753218517
2019-10-25,1101.0,0.7679124954454043
2019-10-28,1101.0,0.7674960640615766
2019-10-29,1101.0,0.7674683171284731
2019-10-30,1101.0,0.7674405586425158
2019-10-31,1101.0,0.7674127885964878
2019-11-01,1101.0,0.7673850069831664
2019-11-04,1101.0,0.7673572137953226
2019-11-05,1101.0,0.7673294090257217
2019-11-06,1101.0,0.7673015926671226
2019-11-07,1101.0,0.7672737647122786
2019-11-08,1101.0,0.7672459251539365
2019-11-11,1101.0,0.7672180739848374
2019-11-12,1101.0,0.7670522714371371
2019-11-13,1101.0,0.7668864593597666
2019-11-14,1101.0,0.7667206377519047
2019-11-15,1101.0,0.7663953015376449
2019-11-18,1101.0,0.7660699466227433
2019-11-19,1101.0,0.7657445730055873
2019-11-20,1101.0,0.7654191806845644
2019-11-21,1101.0,0.7650937696580616
2019-11-22,1101.0,0.7647683399244661
2019-11-25,1101.0,0.7644428914821647
2019-11-26,1101.0,0.7641174243295439
2019-11-27,1101.0,0.7637919384649903
2019-11-28,1101.0,0.7634755089895896
2019-11-29,1101.0,0.7631590537974613
2019-12-02,1101.0,0.763415786773077
2019-12-03,1101.0,0.7636725406154867
2019-12-04,1101.0,0.7639293153272345
2019-12-05,1101.0,0.764186110910865
2019-12-06,1101.0,0.7644429273689229
2019-12-09,1101.0,0.7646997647039538
2019-12-10,1101.0,0.7649566229185034
2019-12-11,1101.0,0.7650155616953731
2019-12-12,1101.0,0.7650744747764334
2019-12-13,1101.0,0.7651333621784846
2019-12-16,1101.0,0.7651922239183125
2019-12-17,1101.0,0.7652510600126883
2019-12-18,1101.0,0.7653098704783685
2019-12-19,1101.0,0.7653686553320951
2019-12-20,1101.0,0.7654274145905954
2019-12-23,1101.0,0.7654861482705823
2019-12-24,1101.0,0.7655448563887539
2019-12-25,1101.0,0.765603538961794
2019-12-26,1101.0,0.7655503827470407
2019-12-27,1101.0,0.7654972651645232
2019-12-30,1101.0,0.7654441861721419
2019-12-31,1101.0,0.7653911457278584
2020-01-02,1101.0,0.7653381437896948
2020-01-03,1101.0,0.7652851803157348
2020-01-06,1101.0,0.7652322552641225
2020-01-07,1101.0,0.7651793685930629
2020-01-08,1101.0,0.7651265202608214
2020-01-09,1101.0,0.7650737102257241
2020-01-10,1101.0,0.7650209384461574
2020-01-13,1101.0,0.7663906980975359
2020-01-14,1101.0,0.7677645644191354
2020-01-15,1101.0,0.7691425559069667
2020-01-16,1101.0,0.7705246911682793
2020-01-17,1101.0,0.7719109889223994
2020-01-20,1101.0,0.7733014680015754
2020-01-30,1101.0,0.7746961473518297
2020-01-31,1101.0,0.7760950460338198
2020-02-03,1101.0,0.777498183223707
2020-02-04,1101.0,0.7789055782140316
2020-02-05,1101.0,0.7797069477778884
2020-02-06,1101.0,0.7805094982101803
2020-02-07,1101.0,0.7813132321229576
2020-02-10,1101.0,0.78211815213598
2020-02-11,1101.0,0.7836893136586713
2020-02-12,1101.0,0.7852658776496292
2020-02-13,1101.0,0.786847872021575
2020-02-14,1101.0,0.7884353248798494
2020-02-17,1101.0,0.7900282645240764
2020-02-18,1101.0,0.7916267194498453
2020-02-19,1101.0,0.79323071835041
2020-02-20,1101.0,0.7948402901184054
2020-02-21,1101.0,0.7964554638475828
2020-02-24,1101.0,0.7980762688345624
2020-02-25,1101.0,0.7997027345806049
2020-02-26,1101.0,0.79996239341222
2020-02-27,1101.0,0.8002220696804946
2020-03-02,1101.0,0.800481763387185
2020-03-03,1101.0,0.8007414745340481
2020-03-04,1101.0,0.8010012031228405
2020-03-05,1101.0,0.8012609491553196
2020-03-06,1101.0,0.8015207126332428
2020-03-09,1101.0,0.8017804935583673
2020-03-10,1101.0,0.8020402919324514
2020-03-11,1101.0,0.8008759254408507
2020-03-12,1101.0,0.7997156076163755
2020-03-13,1101.0,0.7985593173789917
2020-03-16,1101.0,0.797407033794754
2020-03-17,1101.0,0.7962587360745421
2020-03-18,1101.0,0.7951144035728108
2020-03-19,1101.0,0.7939740157863524
2020-03-20,1101.0,0.7928375523530725
2020-03-23,1101.0,0.7917049930507778
2020-03-24,1101.0,0.792369635196958
2020-03-25,1101.0,0.7930350085273025
2020-03-26,1101.0,0.7937011142490576
2020-03-27,1101.0,0.7943679535721289
2020-03-30,1101.0,0.7950355277090881
2020-03-31,1101.0,0.7957038378751812
2020-04-01,1101.0,0.7963151805953304
2020-04-06,1101.0,0.7969271980910323
2020-04-07,1101.0,0.797539891480089
2020-04-08,1101.0,0.798153261882773
2020-04-09,1101.0,0.7987673104218339
2020-04-10,1101.0,0.7993820382225051
2020-04-13,1101.0,0.7997629977574717
2020-04-14,1101.0,0.8001441555824669
2020-04-15,1101.0,0.8005255118523463
2020-04-16,1101.0,0.8011303915763578
2020-04-17,1101.0,0.8017355863872081
2020-04-20,1101.0,0.8023410965311586
2020-04-21,1101.0,0.8029469222547269
2020-04-22,1101.0,0.8035530638046879
2020-04-23,1101.0,0.8040704046613807
2020-04-24,1101.0,0.8045879006164119
2020-04-27,1101.0,0.8051055517395398
2020-04-28,1101.0,0.805623358100564
2020-04-29,1101.0,0.8061413197693261
2020-04-30,1101.0,0.8066594368157098
2020-05-04,1101.0,0.8071777093096408
2020-05-05,1101.0,0.8076961373210864
2020-05-06,1101.0,0.808214720920056
2020-05-07,1101.0,0.8087334601766013
2020-05-08,1101.0,0.8092523551608157
2020-05-11,1101.0,0.809771405942835
2020-05-12,1101.0,0.810268584275953
2020-05-13,1101.0,0.8107658848875773
2020-05-14,1101.0,0.811263307822824
2020-05-15,1101.0,0.8117608531268315
2020-05-18,1101.0,0.8106593634158434
2020-05-19,1101.0,0.8095576026656888
2020-05-20,1101.0,0.808455570776315
2020-05-21,1101.0,0.8073532676476203
2020-05-22,1101.0,0.8062506931794534
2020-05-25,1101.0,0.8052459648659814
2020-05-26,1101.0,0.8042407441724725
2020-05-27,1101.0,0.8032350307368918
2020-05-28,1101.0,0.8030872314761641
2020-05-29,1101.0,0.8029393597312243
2020-06-01,1101.0,0.8027914154487374
2020-06-02,1101.0,0.8026433985753162
2020-06-03,1101.0,0.8024953090575208
2020-06-04,1101.0,0.8023471468418588
2020-06-05,1101.0,0.8021989118747859
2020-06-08,1101.0,0.8020506041027043
2020-06-09,1101.0,0.8019022234719644
2020-06-10,1101.0,0.8017537699288633
2020-06-11,1101.0,0.8017085267530816
2020-06-12,1101.0,0.8016632496655726
2020-06-15,1101.0,0.8016179386281943
2020-06-16,1101.0,0.801572593602748
2020-06-17,1101.0,0.8015272145509773
2020-06-18,1101.0,0.8014818014345685
2020-06-19,1101.0,0.80143635421515
2020-06-22,1101.0,0.8010598365360564
2020-06-23,1101.0,0.800683347182092
2020-06-24,1101.0,0.8003068861500607
2020-06-29,1101.0,0.7999304534367669
2020-06-30,1101.0,0.7995540490390153
2020-07-01,1101.0,0.7991776729536112
2020-07-02,1101.0,0.7988013251773601
2020-07-03,1101.0,0.7984250057070685
2020-07-06,1101.0,0.798048714539543
2020-07-07,1101.0,0.7976724516715905
2020-07-08,1101.0,0.7972962171000191
2020-07-09,1101.0,0.7969200108216367
2020-07-10,1101.0,0.7965438328332517
2020-07-13,1101.0,0.7960988105033058
2020-07-14,1101.0,0.7956538986138083
2020-07-15,1101.0,0.7952090971236527
2020-07-16,1101.0,0.7947644059917529
2020-07-17,1101.0,0.7943198251770427
2020-07-20,1101.0,0.7938753546384769
