Date,ticker,BP
2017-03-28,1101.0,2.034930537194424
2017-03-29,1101.0,2.004898483464837
2017-03-30,1101.0,2.051888291671044
2017-03-31,1101.0,2.1100082807659293
2017-04-05,1101.0,2.0673928882491652
2017-04-06,1101.0,2.053567730045853
2017-04-07,1101.0,2.062053547112158
2017-04-10,1101.0,2.0706097858968557
2017-04-11,1101.0,2.0759935866922197
2017-04-12,1101.0,2.079237326671426
2017-04-13,1101.0,2.08466614475673
2017-04-14,1101.0,2.0989146515295154
2017-04-17,1101.0,2.0989146515295154
2017-04-18,1101.0,2.1011240353732306
2017-04-19,1101.0,2.1011240353732306
2017-04-20,1101.0,2.1011240353732306
2017-04-21,1101.0,2.1520946993041177
2017-04-24,1101.0,2.113359273271116
2017-04-25,1101.0,2.154417521429648
2017-04-26,1101.0,2.1486198424161134
2017-04-27,1101.0,2.169638949570184
2017-04-28,1101.0,2.182687625592749
2017-05-02,1101.0,2.1767370050213404
2017-05-03,1101.0,2.1767370050213404
2017-05-04,1101.0,2.1731821813876637
2017-05-05,1101.0,2.2080396389431076
2017-05-08,1101.0,2.216621691953991
2017-05-09,1101.0,2.210484865564307
2017-05-10,1101.0,2.2043819255710315
2017-05-11,1101.0,2.216621691953991
2017-05-12,1101.0,2.2503583242441594
2017-05-15,1101.0,2.2164409325098693
2017-05-16,1101.0,2.1849332976026763
2017-05-17,1101.0,2.203000551992996
2017-05-18,1101.0,2.2066499178991137
2017-05-19,1101.0,2.2226045613544465
2017-05-22,1101.0,2.2164409325098693
2017-05-23,1101.0,2.2350352356349523
2017-05-24,1101.0,2.2226045613544465
2017-05-25,1101.0,2.203000551992996
2017-05-26,1101.0,2.2127591369409165
2017-05-31,1101.0,2.228802566266199
2017-06-01,1101.0,2.2325379895616173
2017-06-02,1101.0,2.2164409325098693
2017-06-05,1101.0,2.2189022772433615
2017-06-06,1101.0,2.228802566266199
2017-06-07,1101.0,2.2325379895616173
2017-06-08,1101.0,2.2325379895616173
2017-06-09,1101.0,2.2164409325098693
2017-06-12,1101.0,2.2488705691138406
2017-06-13,1101.0,2.2425606067987065
2017-06-14,1101.0,2.2387915973755153
2017-06-15,1101.0,2.255216140697119
2017-06-16,1101.0,2.2654438782966526
2017-06-19,1101.0,2.2615976238343487
2017-06-20,1101.0,2.226319220788465
2017-06-21,1101.0,2.203000551992996
2017-06-22,1101.0,2.1969450254619542
2017-06-23,1101.0,2.1969450254619542
2017-06-26,1101.0,2.1909226980895258
2017-06-27,1101.0,2.2066499178991137
2017-06-28,1101.0,2.1849332976026763
2017-06-29,1101.0,2.1849332976026763
2017-06-30,1101.0,2.1789765546975435
2017-07-03,1101.0,2.163639957398644
2017-07-04,1101.0,2.163639957398644
2017-07-05,1101.0,2.15430889558776
2017-07-06,1101.0,2.163639957398644
2017-07-07,1101.0,2.1789765546975435
2017-07-10,1101.0,2.1909226980895258
2017-07-11,1101.0,2.1813553500629337
2017-07-12,1101.0,2.1945321259282236
2017-07-13,1101.0,2.1849332976026763
2017-07-14,1101.0,2.1601313520623218
2017-07-17,1101.0,2.1416093254637163
2017-07-18,1101.0,2.135886157838212
2017-07-19,1101.0,2.121148089870114
2017-07-20,1101.0,2.1177758353552174
2017-07-21,1101.0,2.124531101177722
2017-07-24,1101.0,2.1301934975028223
2017-07-25,1101.0,2.1301934975028223
2017-07-26,1101.0,2.1336054465111025
2017-07-27,1101.0,2.0911789645815255
2017-07-28,1101.0,2.0911789645815255
2017-07-31,1101.0,2.1021793799659627
2017-08-01,1101.0,2.1021793799659627
2017-08-02,1101.0,2.0966647436071852
2017-08-03,1101.0,2.1088353568946148
2017-08-04,1101.0,2.114414286410209
2017-08-07,1101.0,2.1021793799659627
2017-08-08,1101.0,2.0966647436071852
2017-08-09,1101.0,2.1177758353552174
2017-08-10,1101.0,2.139316381860436
2017-08-11,1101.0,2.1577985968225133
2017-08-14,1101.0,2.0986781424132728
2017-08-15,1101.0,2.1167312877243543
2017-08-16,1101.0,2.111056404915442
2017-08-17,1101.0,2.1167312877243543
2017-08-18,1101.0,2.1167312877243543
2017-08-21,1101.0,2.1258748354035095
2017-08-22,1101.0,2.1167312877243543
2017-08-23,1101.0,2.104286582131106
2017-08-24,1101.0,2.0897665579444267
2017-08-25,1101.0,2.0809303357121034
2017-08-28,1101.0,2.0831323783953968
2017-08-29,1101.0,2.0897665579444267
2017-08-30,1101.0,2.086444194577265
2017-08-31,1101.0,2.0809303357121034
2017-09-01,1101.0,2.0919873513109986
2017-09-04,1101.0,2.104286582131106
2017-09-05,1101.0,2.1167312877243543
2017-09-06,1101.0,2.1258748354035095
2017-09-07,1101.0,2.1455695886470294
2017-09-08,1101.0,2.1293240644495945
2017-09-11,1101.0,2.1350977197219625
2017-09-12,1101.0,2.142067570820076
2017-09-13,1101.0,2.1479106356613746
2017-09-14,1101.0,2.1514318006378685
2017-09-15,1101.0,2.1455695886470294
2017-09-18,1101.0,2.1133227027199677
2017-09-19,1101.0,2.1350977197219625
2017-09-20,1101.0,2.1385769664135252
2017-09-21,1101.0,2.1455695886470294
2017-09-22,1101.0,2.1385769664135252
2017-09-25,1101.0,2.1293240644495945
2017-09-26,1101.0,2.1327845044243228
2017-09-27,1101.0,2.1350977197219625
2017-09-28,1101.0,2.1455695886470294
2017-09-29,1101.0,2.1455695886470294
2017-10-02,1101.0,2.1549645293745483
2017-10-03,1101.0,2.1514318006378685
2017-10-05,1101.0,2.1455695886470294
2017-10-06,1101.0,2.1479106356613746
2017-10-11,1101.0,2.1327845044243228
2017-10-12,1101.0,2.1385769664135252
2017-10-13,1101.0,2.1479106356613746
2017-10-16,1101.0,2.142067570820076
2017-10-17,1101.0,2.1385769664135252
2017-10-18,1101.0,2.1455695886470294
2017-10-19,1101.0,2.1479106356613746
2017-10-20,1101.0,2.1385769664135252
2017-10-23,1101.0,2.1455695886470294
2017-10-24,1101.0,2.1608782629897365
2017-10-25,1101.0,2.1644421083932377
2017-10-26,1101.0,2.1680177286163542
2017-10-27,1101.0,2.1680177286163542
2017-10-30,1101.0,2.1680177286163542
2017-10-31,1101.0,2.1644421083932377
2017-11-01,1101.0,2.157326134338246
2017-11-02,1101.0,2.157326134338246
2017-11-03,1101.0,2.1514318006378685
2017-11-06,1101.0,2.1514318006378685
2017-11-07,1101.0,2.1704080458474637
2017-11-08,1101.0,2.1644421083932377
2017-11-09,1101.0,2.1644421083932377
2017-11-10,1101.0,2.1608782629897365
2017-11-13,1101.0,2.1549645293745483
2017-11-14,1101.0,2.2676477591791517
2017-11-15,1101.0,2.199040581751757
2017-11-16,1101.0,2.22382847880854
2017-11-17,1101.0,2.2013775005421414
2017-11-20,1101.0,2.231013708142332
2017-11-21,1101.0,2.2214436761503005
2017-11-22,1101.0,2.199040581751757
2017-11-23,1101.0,2.2119553956328404
2017-11-24,1101.0,2.20841815352895
2017-11-27,1101.0,2.2178760471200807
2017-11-28,1101.0,2.2701328526138687
2017-11-29,1101.0,2.250403289527599
2017-11-30,1101.0,2.273870722294353
2017-12-01,1101.0,2.263930303836235
2017-12-04,1101.0,2.2467421128092786
2017-12-05,1101.0,2.2467421128092786
2017-12-06,1101.0,2.2577615564143376
2017-12-07,1101.0,2.250403289527599
2017-12-08,1101.0,2.2577615564143376
2017-12-11,1101.0,2.237036963293904
2017-12-12,1101.0,2.250403289527599
2017-12-13,1101.0,2.237036963293904
2017-12-14,1101.0,2.237036963293904
2017-12-15,1101.0,2.2443079393392797
2017-12-18,1101.0,2.237036963293904
2017-12-19,1101.0,2.21431985890984
2017-12-20,1101.0,2.20841815352895
2017-12-21,1101.0,2.20841815352895
2017-12-22,1101.0,2.1702422504035153
2017-12-25,1101.0,2.1105412409680646
2017-12-26,1101.0,2.09559557714735
2017-12-27,1101.0,2.1073206795627213
2017-12-28,1101.0,2.1073206795627213
2017-12-29,1101.0,2.0934777443255737
2018-01-02,1101.0,2.0871498518994005
2018-01-03,1101.0,2.0428956883729343
2018-01-04,1101.0,2.0509863643664903
2018-01-05,1101.0,2.045922200503857
2018-01-08,1101.0,1.9975855622084429
2018-01-09,1101.0,1.9918232961636109
2018-01-10,1101.0,1.9841917892817578
2018-01-11,1101.0,2.0348685933302115
2018-01-12,1101.0,2.028889547512395
2018-01-15,1101.0,2.0160547231242387
2018-01-16,1101.0,2.0024129801934802
2018-01-17,1101.0,1.981345029182358
2018-01-18,1101.0,2.0160547231242387
2018-01-19,1101.0,2.0131158678427163
2018-01-22,1101.0,2.0160547231242387
2018-01-23,1101.0,2.045922200503857
2018-01-24,1101.0,2.045922200503857
2018-01-25,1101.0,2.028889547512395
2018-01-26,1101.0,1.9975855622084429
2018-01-29,1101.0,2.0101855681806455
2018-01-30,1101.0,2.0131158678427163
2018-01-31,1101.0,2.0269043326909544
2018-02-01,1101.0,2.0131158678427163
2018-02-02,1101.0,2.0131158678427163
2018-02-05,1101.0,2.018018731622168
2018-02-06,1101.0,2.1488550083092894
2018-02-07,1101.0,2.09559557714735
2018-02-08,1101.0,2.0756475230562677
2018-02-09,1101.0,2.143296666332287
2018-02-12,1101.0,2.1224346598464705
2018-02-21,1101.0,2.0509863643664903
2018-02-22,1101.0,2.090309009091983
2018-02-23,1101.0,2.0704609975113994
2018-02-26,1101.0,2.0871498518994005
2018-02-27,1101.0,2.0622162548632703
2018-03-01,1101.0,2.0622162548632703
2018-03-02,1101.0,2.067361505000155
2018-03-05,1101.0,2.10197486353136
2018-03-06,1101.0,2.090309009091983
2018-03-07,1101.0,2.09559557714735
2018-03-08,1101.0,2.09559557714735
2018-03-09,1101.0,2.081905756794126
2018-03-12,1101.0,2.0509863643664903
2018-03-13,1101.0,2.0348685933302115
2018-03-14,1101.0,2.0348685933302115
2018-03-15,1101.0,2.028889547512395
2018-03-16,1101.0,2.028889547512395
2018-03-19,1101.0,2.0318746719079503
2018-03-20,1101.0,2.0428956883729343
2018-03-21,1101.0,2.0428956883729343
2018-03-22,1101.0,2.0318746719079503
2018-03-23,1101.0,2.0622162548632703
2018-03-26,1101.0,2.085049046814449
2018-03-27,1101.0,2.0540369142391226
2018-03-28,1101.0,2.0622162548632703
2018-03-29,1101.0,2.0871498518994005
2018-03-30,1101.0,2.085049046814449
2018-04-02,1101.0,1.8063577333426815
2018-04-03,1101.0,1.7919500943927895
2018-04-09,1101.0,1.7725107935660434
2018-04-10,1101.0,1.7331976322815505
2018-04-11,1101.0,1.7215765753601227
2018-04-12,1101.0,1.7373861234180454
2018-04-13,1101.0,1.7331976322815505
2018-04-16,1101.0,1.7306942173095503
2018-04-17,1101.0,1.7424391126281802
2018-04-18,1101.0,1.7331976322815505
2018-04-19,1101.0,1.6971916380320755
2018-04-20,1101.0,1.7084847382851407
2018-04-23,1101.0,1.7020132051855756
2018-04-24,1101.0,1.6206726282019548
2018-04-25,1101.0,1.6466568434960769
2018-04-26,1101.0,1.634675711392422
2018-04-27,1101.0,1.6428939165228227
2018-04-30,1101.0,1.6206726282019548
2018-05-02,1101.0,1.6206726282019548
2018-05-03,1101.0,1.6805291675324618
2018-05-04,1101.0,1.6734878442048118
2018-05-07,1101.0,1.6384010434603171
2018-05-08,1101.0,1.6228676701363143
2018-05-09,1101.0,1.630227614218565
2018-05-10,1101.0,1.610507118885276
2018-05-11,1101.0,1.6047553077463999
2018-05-14,1101.0,1.5342090863644626
2018-05-15,1101.0,1.6526188243711817
2018-05-16,1101.0,1.5664067669200366
2018-05-17,1101.0,1.5746210823576972
2018-05-18,1101.0,1.578441432739479
2018-05-21,1101.0,1.5626443807705088
2018-05-22,1101.0,1.576528943119843
2018-05-23,1101.0,1.6298478760604307
2018-05-24,1101.0,1.606372700890836
2018-05-25,1101.0,1.6373681473006423
2018-05-28,1101.0,1.6353102903915926
2018-05-29,1101.0,1.656124591923942
2018-05-30,1101.0,1.6428811713656277
2018-05-31,1101.0,1.6484314455932143
2018-06-01,1101.0,1.6428811713656277
2018-06-04,1101.0,1.5746210823576972
2018-06-05,1101.0,1.5906624544273558
2018-06-06,1101.0,1.604391970063597
2018-06-07,1101.0,1.606372700890836
2018-06-08,1101.0,1.5971708932752584
2018-06-11,1101.0,1.6116786387963382
2018-06-12,1101.0,1.615681151972157
2018-06-13,1101.0,1.5816392476356285
2018-06-14,1101.0,1.6011015845630563
2018-06-15,1101.0,1.5887202536282992
2018-06-19,1101.0,1.639431189905389
2018-06-20,1101.0,1.606372700890836
2018-06-21,1101.0,1.606372700890836
2018-06-22,1101.0,1.6116786387963382
2018-06-25,1101.0,1.608358328456832
2018-06-26,1101.0,1.6449581387124868
2018-06-27,1101.0,1.6717283354024546
2018-06-28,1101.0,1.6956931638421944
2018-06-29,1101.0,1.6971676796368398
2018-07-02,1101.0,1.7180834785056036
2018-07-03,1101.0,1.6818120048103107
2018-07-04,1101.0,1.7113045432550336
2018-07-05,1101.0,1.709805371513242
2018-07-06,1101.0,1.7279706344244052
2018-07-09,1101.0,1.6818120048103107
2018-07-10,1101.0,1.66176486299052
2018-07-11,1101.0,1.7053235749955138
2018-07-12,1101.0,1.6832624679451191
2018-07-13,1101.0,1.6526188243711817
2018-07-16,1101.0,1.6912849493781332
2018-07-17,1101.0,1.7053235749955138
2018-07-18,1101.0,1.701606653515576
2018-07-19,1101.0,1.6818120048103107
2018-07-20,1101.0,1.699384267812247
2018-07-23,1101.0,1.6854428597429756
2018-07-24,1101.0,1.5797190057323882
2018-07-25,1101.0,1.5939100298753497
2018-07-26,1101.0,1.55952283786046
2018-07-27,1101.0,1.5676649249657555
2018-07-30,1101.0,1.5520817746181834
2018-07-31,1101.0,1.6050516707091822
2018-08-01,1101.0,1.5386226500452231
2018-08-02,1101.0,1.555793408993516
2018-08-03,1101.0,1.5613942652658925
2018-08-06,1101.0,1.5657784449116452
2018-08-07,1101.0,1.5733517384783278
2018-08-08,1101.0,1.555793408993516
2018-08-09,1101.0,1.55952283786046
2018-08-10,1101.0,1.5218267692650025
2018-08-13,1101.0,1.4984589877791674
2018-08-14,1101.0,1.4627080537915276
2018-08-15,1101.0,1.495684658748998
2018-08-16,1101.0,1.5083648369734597
2018-08-17,1101.0,1.5060433828188258
2018-08-20,1101.0,1.5083648369734597
2018-08-21,1101.0,1.4765019811188713
2018-08-22,1101.0,1.474832988676009
2018-08-23,1101.0,1.46984857376873
2018-08-24,1101.0,1.479851323987194
2018-08-27,1101.0,1.4627080537915276
2018-08-28,1101.0,1.4627080537915276
2018-08-29,1101.0,1.4594357762662669
2018-08-30,1101.0,1.5083648369734597
2018-08-31,1101.0,1.495684658748998
2018-09-03,1101.0,1.531979159274414
2018-09-04,1101.0,1.5043069761514711
2018-09-05,1101.0,1.524223813063134
2018-09-06,1101.0,1.5153723391196778
2018-09-07,1101.0,1.533780075214
2018-09-10,1101.0,1.6691713227915257
2018-09-11,1101.0,1.667038650743666
2018-09-12,1101.0,1.6432438085416154
2018-09-13,1101.0,1.6201186887194239
2018-09-14,1101.0,1.5976354089576033
2018-09-17,1101.0,1.6114478188333174
2018-09-18,1101.0,1.5956815132271212
2018-09-19,1101.0,1.577673015697754
2018-09-20,1101.0,1.5795830314552575
2018-09-21,1101.0,1.5675637773112248
2018-09-25,1101.0,1.5757676135048824
2018-09-26,1101.0,1.5872695668881298
2018-09-27,1101.0,1.5738668081809923
2018-09-28,1101.0,1.541026280293751
2018-10-01,1101.0,1.542848542351647
2018-10-02,1101.0,1.5719705831108948
2018-10-03,1101.0,1.5757676135048824
2018-10-04,1101.0,1.5917880243782545
2018-10-05,1101.0,1.5956815132271212
2018-10-08,1101.0,1.593732390857544
2018-10-09,1101.0,1.581497677553991
2018-10-11,1101.0,1.6842541961902444
2018-10-12,1101.0,1.6241521792307585
2018-10-15,1101.0,1.645315994933219
2018-10-16,1101.0,1.6578597001042474
2018-10-17,1101.0,1.6557558172360947
2018-10-18,1101.0,1.667038650743666
2018-10-19,1101.0,1.7003504569705161
2018-10-22,1101.0,1.6871580827354
2018-10-23,1101.0,1.7591940458184845
2018-10-24,1101.0,1.8550742900218615
2018-10-25,1101.0,1.8630208243437067
2018-10-26,1101.0,1.8909211362058589
2018-10-29,1101.0,1.8683564448430205
2018-10-30,1101.0,1.8577155918111665
2018-10-31,1101.0,1.8256561343032314
2018-11-01,1101.0,1.7767620299346927
2018-11-02,1101.0,1.7381024653401989
2018-11-05,1101.0,1.792219208766542
2018-11-06,1101.0,1.8046135324786206
2018-11-07,1101.0,1.7840504794649625
2018-11-08,1101.0,1.7840504794649625
2018-11-09,1101.0,1.8146531070682095
2018-11-12,1101.0,1.77918488724824
2018-11-13,1101.0,1.7404209657386074
2018-11-14,1101.0,1.6182004582369065
2018-11-15,1101.0,1.6268926719785552
2018-11-16,1101.0,1.6138890893428472
2018-11-19,1101.0,1.611027583865289
2018-11-20,1101.0,1.6046261497572152
2018-11-21,1101.0,1.6475422616500872
2018-11-22,1101.0,1.6873157981430327
2018-11-23,1101.0,1.6951857412313862
2018-11-26,1101.0,1.6641383833333756
2018-11-27,1101.0,1.7557865841546338
2018-11-28,1101.0,1.7274136070342643
2018-11-29,1101.0,1.7274136070342643
2018-11-30,1101.0,1.704727124390287
2018-12-03,1101.0,1.6408479590068137
2018-12-04,1101.0,1.6779677881810213
2018-12-05,1101.0,1.6873157981430327
2018-12-06,1101.0,1.6975610598786044
2018-12-07,1101.0,1.6779677881810213
2018-12-10,1101.0,1.6928170606428004
2018-12-11,1101.0,1.6904549903256243
2018-12-12,1101.0,1.6826288098148574
2018-12-13,1101.0,1.6565534317229227
2018-12-14,1101.0,1.6453047665007208
2018-12-17,1101.0,1.6334733614382437
2018-12-18,1101.0,1.6497858507490206
2018-12-19,1101.0,1.6334733614382437
2018-12-20,1101.0,1.6610960828153987
2018-12-21,1101.0,1.6610960828153987
2018-12-24,1101.0,1.6430733405063709
2018-12-25,1101.0,1.6408479590068137
2018-12-26,1101.0,1.6610960828153987
2018-12-27,1101.0,1.6610960828153987
2018-12-28,1101.0,1.6520355587273146
2019-01-02,1101.0,1.6565534317229227
2019-01-03,1101.0,1.6733325180479246
2019-01-04,1101.0,1.658821647284387
2019-01-07,1101.0,1.6334733614382437
2019-01-08,1101.0,1.6542914106509294
2019-01-09,1101.0,1.6182004582369065
2019-01-10,1101.0,1.608888105002254
2019-01-11,1101.0,1.6160418982659372
2019-01-14,1101.0,1.6520355587273146
2019-01-15,1101.0,1.6475422616500872
2019-01-16,1101.0,1.6520355587273146
2019-01-17,1101.0,1.658821647284387
2019-01-18,1101.0,1.6334733614382437
2019-01-21,1101.0,1.622534923750041
2019-01-22,1101.0,1.622534923750041
2019-01-23,1101.0,1.6138890893428472
2019-01-24,1101.0,1.6160418982659372
2019-01-25,1101.0,1.606754301149466
2019-01-28,1101.0,1.5898854895888417
2019-01-29,1101.0,1.585031935979107
2019-01-30,1101.0,1.5747306019064526
2019-02-11,1101.0,1.561872896089425
2019-02-12,1101.0,1.5598619009442456
2019-02-13,1101.0,1.561872896089425
2019-02-14,1101.0,1.5686138235649942
2019-02-15,1101.0,1.5706474629213882
2019-02-18,1101.0,1.5940693987719703
2019-02-19,1101.0,1.5665854436207294
2019-02-20,1101.0,1.5538598671227415
2019-02-21,1101.0,1.496285808645571
2019-02-22,1101.0,1.5200661769971109
2019-02-25,1101.0,1.529662554377143
2019-02-26,1101.0,1.5393808679373537
2019-02-27,1101.0,1.5315963882006287
2019-03-04,1101.0,1.5393808679373537
2019-03-05,1101.0,1.547903845485559
2019-03-06,1101.0,1.5374273389171287
2019-03-07,1101.0,1.547903845485559
2019-03-08,1101.0,1.547903845485559
2019-03-11,1101.0,1.5538598671227415
2019-03-12,1101.0,1.5315963882006287
2019-03-13,1101.0,1.5277335978142463
2019-03-14,1101.0,1.5238902428511918
2019-03-15,1101.0,1.5219758078727355
2019-03-18,1101.0,1.555855406335656
2019-03-19,1101.0,1.543958466100294
2019-03-20,1101.0,1.5459286385368318
2019-03-21,1101.0,1.513735205830942
2019-03-22,1101.0,1.5200661769971109
2019-03-25,1101.0,1.4520488330803405
2019-03-26,1101.0,1.4537912916800368
2019-03-27,1101.0,1.4503105463687518
2019-03-28,1101.0,1.4342850154696496
2019-03-29,1101.0,1.4258447348764585
2019-04-01,1101.0,1.5123595803585186
2019-04-02,1101.0,1.510585898286167
2019-04-03,1101.0,1.4994484780038861
2019-04-08,1101.0,1.4782244559357363
2019-04-09,1101.0,1.483331565380428
2019-04-10,1101.0,1.4890476793125298
2019-04-11,1101.0,1.4867559552966585
2019-04-12,1101.0,1.4890476793125298
2019-04-15,1101.0,1.4714694317654282
2019-04-16,1101.0,1.4782244559357363
2019-04-17,1101.0,1.4907711141265487
2019-04-18,1101.0,1.502947774335284
2019-04-19,1101.0,1.4994484780038861
2019-04-22,1101.0,1.5248929470465726
2019-04-23,1101.0,1.502947774335284
2019-04-24,1101.0,1.5047035544454888
2019-04-25,1101.0,1.4959654385660144
2019-04-26,1101.0,1.4977049332620214
2019-04-29,1101.0,1.4850417862475076
2019-04-30,1101.0,1.4890476793125298
2019-05-02,1101.0,1.481625279070558
2019-05-03,1101.0,1.4592442325589179
2019-05-06,1101.0,1.4782244559357363
2019-05-07,1101.0,1.457592881107512
2019-05-08,1101.0,1.45430136538051
2019-05-09,1101.0,1.4714694317654282
2019-05-10,1101.0,1.4714694317654282
2019-05-13,1101.0,1.4890476793125298
2019-05-14,1101.0,1.5047035544454888
2019-05-15,1101.0,1.5345681919906236
2019-05-16,1101.0,1.5256978556207357
2019-05-17,1101.0,1.5163485007031057
2019-05-20,1101.0,1.5128719661199117
2019-05-21,1101.0,1.4951608517129187
2019-05-22,1101.0,1.5002599224463087
2019-05-23,1101.0,1.5128719661199117
2019-05-24,1101.0,1.5128719661199117
2019-05-27,1101.0,1.5111396699754995
2019-05-28,1101.0,1.5146082384605237
2019-05-29,1101.0,1.50768695176535
2019-05-30,1101.0,1.496856686327338
2019-05-31,1101.0,1.493468855275673
2019-06-03,1101.0,1.4762065381565284
2019-06-04,1101.0,1.4867389918647422
2019-06-05,1101.0,1.4900963249287953
2019-06-06,1101.0,1.4850659922489906
2019-06-10,1101.0,1.4609542196811103
2019-06-11,1101.0,1.4561184021095288
2019-06-12,1101.0,1.4641959820028878
2019-06-13,1101.0,1.4609542196811103
2019-06-14,1101.0,1.457726780315099
2019-06-17,1101.0,1.4334489266241162
2019-06-18,1101.0,1.41753882396556
2019-06-19,1101.0,1.414500155532622
2019-06-20,1101.0,1.4109714666200317
2019-06-21,1101.0,1.4190630592601465
2019-06-24,1101.0,1.4049630714463481
2019-06-25,1101.0,1.4049630714463481
2019-06-26,1101.0,1.406460367792472
2019-06-27,1101.0,1.3940795546957074
2019-06-28,1101.0,1.391140525416658
2019-07-01,1101.0,1.3882138623197087
2019-07-02,1101.0,1.3823973237904361
2019-07-03,1101.0,1.3852994875212767
2019-07-04,1101.0,1.3960458164089593
2019-07-05,1101.0,1.3882138623197087
2019-07-08,1101.0,1.3867551437253272
2019-07-09,1101.0,1.3926084893900137
2019-07-10,1101.0,1.3975241564898726
2019-07-11,1101.0,1.4303417396444396
2019-07-12,1101.0,1.444431205886833
2019-07-15,1101.0,1.4545135691902311
2019-07-16,1101.0,1.4318936474993884
2019-07-17,1101.0,1.4334489266241162
