Date,ticker,log_TTMSales
2018-01-16,1101.0,28.36710627329838
2018-01-17,1101.0,28.36720149681028
2018-01-18,1101.0,28.36729671125553
2018-01-19,1101.0,28.36739191663585
2018-01-22,1101.0,28.36905965876904
2018-01-23,1101.0,28.37072462416864
2018-01-24,1101.0,28.372386822065618
2018-01-25,1101.0,28.37404626164498
2018-01-26,1101.0,28.375702952046094
2018-01-29,1101.0,28.377356902362965
2018-01-30,1101.0,28.37900812164456
2018-01-31,1101.0,28.380656618895095
2018-02-01,1101.0,28.38230240307432
2018-02-02,1101.0,28.38394548309783
2018-02-05,1101.0,28.385585867837335
2018-02-06,1101.0,28.387223566120966
2018-02-07,1101.0,28.38885858673355
2018-02-08,1101.0,28.390490938416892
2018-02-09,1101.0,28.392120629870057
2018-02-12,1101.0,28.391503802103074
2018-02-21,1101.0,28.39088659362475
2018-02-22,1101.0,28.390347009744005
2018-02-23,1101.0,28.389807134555305
2018-02-26,1101.0,28.38926696774394
2018-02-27,1101.0,28.38872650899469
2018-03-01,1101.0,28.388185757991817
2018-03-02,1101.0,28.387644714419086
2018-03-05,1101.0,28.387103377959736
2018-03-06,1101.0,28.386561748296494
2018-03-07,1101.0,28.386019825111575
2018-03-08,1101.0,28.385477608086667
2018-03-09,1101.0,28.384935096902954
2018-03-12,1101.0,28.38671450663563
2018-03-13,1101.0,28.388490755692615
2018-03-14,1101.0,28.3902638552823
2018-03-15,1101.0,28.39203381655356
2018-03-16,1101.0,28.393800650596177
2018-03-19,1101.0,28.395564368441253
2018-03-20,1101.0,28.39732498106163
2018-03-21,1101.0,28.39763492027231
2018-03-22,1101.0,28.39794476345044
2018-03-23,1101.0,28.398254510655512
2018-03-26,1101.0,28.39856416194696
2018-03-27,1101.0,28.398873717384166
2018-03-28,1101.0,28.39918317702646
2018-03-29,1101.0,28.399492540933107
2018-03-30,1101.0,28.399801809163325
2018-04-02,1101.0,28.400110981776272
2018-04-03,1101.0,28.400420058831063
2018-04-09,1101.0,28.400729040386743
2018-04-10,1101.0,28.40162728862644
2018-04-11,1101.0,28.402524730740286
2018-04-12,1101.0,28.403421368173884
2018-04-13,1101.0,28.404317202368954
2018-04-16,1101.0,28.405212234763347
2018-04-17,1101.0,28.40610646679105
2018-04-18,1101.0,28.40699989988222
2018-04-19,1101.0,28.40789253546317
2018-04-20,1101.0,28.409111728127268
2018-04-23,1101.0,28.410329436170468
2018-04-24,1101.0,28.411545663204045
2018-04-25,1101.0,28.41276041282611
2018-04-26,1101.0,28.41397368862168
2018-04-27,1101.0,28.415185494162742
2018-04-30,1101.0,28.416395833008302
2018-05-02,1101.0,28.417604708704467
2018-05-03,1101.0,28.418812124784502
2018-05-04,1101.0,28.420018084768884
2018-05-07,1101.0,28.421222592165368
2018-05-08,1101.0,28.42242565046905
2018-05-09,1101.0,28.423627263162434
2018-05-10,1101.0,28.425060953865305
2018-05-11,1101.0,28.426492592041484
2018-05-14,1101.0,28.42792218355952
2018-05-15,1101.0,28.429349734262832
2018-05-16,1101.0,28.430775249969848
2018-05-17,1101.0,28.432198736474152
2018-05-18,1101.0,28.433620199544617
2018-05-21,1101.0,28.435039644925553
2018-05-22,1101.0,28.436405883639335
2018-05-23,1101.0,28.43777025829136
2018-05-24,1101.0,28.43913277396125
2018-05-25,1101.0,28.440493435707907
2018-05-28,1101.0,28.441852248569596
2018-05-29,1101.0,28.44320921756408
2018-05-30,1101.0,28.444564347688715
2018-05-31,1101.0,28.44591764392058
2018-06-01,1101.0,28.44726911121657
2018-06-04,1101.0,28.448618754513504
2018-06-05,1101.0,28.449966578728244
2018-06-06,1101.0,28.4513125887578
2018-06-07,1101.0,28.45265678947943
2018-06-08,1101.0,28.453999185750753
2018-06-11,1101.0,28.454996634964072
2018-06-12,1101.0,28.455993090263753
2018-06-13,1101.0,28.456988553628605
2018-06-14,1101.0,28.45798302703154
2018-06-15,1101.0,28.458976512439573
2018-06-19,1101.0,28.459969011813882
2018-06-20,1101.0,28.460960527109798
2018-06-21,1101.0,28.46222393787278
2018-06-22,1101.0,28.463485754442914
2018-06-25,1101.0,28.464745980838288
2018-06-26,1101.0,28.46600462106182
2018-06-27,1101.0,28.467261679101334
2018-06-28,1101.0,28.46851715892963
2018-06-29,1101.0,28.46977106450456
2018-07-02,1101.0,28.471023399769113
2018-07-03,1101.0,28.472274168651488
2018-07-04,1101.0,28.473523375065145
2018-07-05,1101.0,28.474771022908914
2018-07-06,1101.0,28.476017116067037
2018-07-09,1101.0,28.477261658409265
2018-07-10,1101.0,28.47861435283067
2018-07-11,1101.0,28.479965219941395
2018-07-12,1101.0,28.481314264671685
2018-07-13,1101.0,28.48266149193186
2018-07-16,1101.0,28.484006906612432
2018-07-17,1101.0,28.485350513584187
2018-07-18,1101.0,28.486692317698306
2018-07-19,1101.0,28.48795769497366
2018-07-20,1101.0,28.489221473092687
2018-07-23,1101.0,28.49048365609225
2018-07-24,1101.0,28.49174424799393
2018-07-25,1101.0,28.493003252804133
2018-07-26,1101.0,28.494260674514145
2018-07-27,1101.0,28.495516517100217
2018-07-30,1101.0,28.49677078452364
2018-07-31,1101.0,28.49802348073081
2018-08-01,1101.0,28.499274609653323
2018-08-02,1101.0,28.500524175208025
2018-08-03,1101.0,28.501772181297103
2018-08-06,1101.0,28.50301863180815
2018-08-07,1101.0,28.504263530614246
2018-08-08,1101.0,28.505506881574018
2018-08-09,1101.0,28.506748688531715
2018-08-10,1101.0,28.50786146344501
2018-08-13,1101.0,28.50897300146655
2018-08-14,1101.0,28.51008330534299
2018-08-15,1101.0,28.511192377811845
2018-08-16,1101.0,28.512300221601528
2018-08-17,1101.0,28.513406839431394
2018-08-20,1101.0,28.514512234011782
2018-08-21,1101.0,28.51606294549832
2018-08-22,1101.0,28.517611256001494
2018-08-23,1101.0,28.51915717294475
2018-08-24,1101.0,28.52070070371716
2018-08-27,1101.0,28.52224185567363
2018-08-28,1101.0,28.52378063613511
2018-08-29,1101.0,28.525317052388814
2018-08-30,1101.0,28.526851111688412
2018-08-31,1101.0,28.528382821254247
2018-09-03,1101.0,28.52991218827353
2018-09-04,1101.0,28.53143921990055
2018-09-05,1101.0,28.532963923256876
2018-09-06,1101.0,28.53448630543154
2018-09-07,1101.0,28.536006373481253
2018-09-10,1101.0,28.537414657797534
2018-09-11,1101.0,28.53882096163785
2018-09-12,1101.0,28.540225290564674
2018-09-13,1101.0,28.541627650117093
2018-09-14,1101.0,28.54302804581091
2018-09-17,1101.0,28.544426483138796
2018-09-18,1101.0,28.54582296757041
2018-09-19,1101.0,28.54721750455252
2018-09-20,1101.0,28.548163158934532
2018-09-21,1101.0,28.549107919899132
2018-09-25,1101.0,28.55005178913286
2018-09-26,1101.0,28.550994768317477
2018-09-27,1101.0,28.551936859130002
2018-09-28,1101.0,28.55287806324272
2018-10-01,1101.0,28.553818382323183
2018-10-02,1101.0,28.554757818034258
2018-10-03,1101.0,28.55569637203412
2018-10-04,1101.0,28.556634045976296
2018-10-05,1101.0,28.55757084150964
2018-10-08,1101.0,28.5585067602784
2018-10-09,1101.0,28.5594418039222
2018-10-11,1101.0,28.560895833088622
2018-10-12,1101.0,28.562347751123504
2018-10-15,1101.0,28.563797564148338
2018-10-16,1101.0,28.565245278258033
2018-10-17,1101.0,28.56669089952106
2018-10-18,1101.0,28.56813443397962
2018-10-19,1101.0,28.569452189142382
2018-10-22,1101.0,28.57076821011147
2018-10-23,1101.0,28.572082501445355
2018-10-24,1101.0,28.573395067684555
2018-10-25,1101.0,28.574705913351742
2018-10-26,1101.0,28.576015042951823
2018-10-29,1101.0,28.577322460972027
2018-10-30,1101.0,28.578628171882013
2018-10-31,1101.0,28.57993218013396
2018-11-01,1101.0,28.58123449016264
2018-11-02,1101.0,28.58253510638553
2018-11-05,1101.0,28.583834033202894
2018-11-06,1101.0,28.585131274997867
2018-11-07,1101.0,28.586426836136543
2018-11-08,1101.0,28.587720720968083
2018-11-09,1101.0,28.589012933824772
2018-11-12,1101.0,28.59031529852826
2018-11-13,1101.0,28.591615969283822
2018-11-14,1101.0,28.59291495049228
2018-11-15,1101.0,28.594212246537317
2018-11-16,1101.0,28.59550786178558
2018-11-19,1101.0,28.596801800586768
2018-11-20,1101.0,28.5974861359162
2018-11-21,1101.0,28.598170003251035
2018-11-22,1101.0,28.59885340323093
2018-11-23,1101.0,28.59953633649423
2018-11-26,1101.0,28.60021880367797
2018-11-27,1101.0,28.600900805417883
2018-11-28,1101.0,28.601582342348408
2018-11-29,1101.0,28.60226341510268
2018-11-30,1101.0,28.602944024312546
2018-12-03,1101.0,28.60362417060856
2018-12-04,1101.0,28.604303854619992
2018-12-05,1101.0,28.604983076974833
2018-12-06,1101.0,28.605661838299792
2018-12-07,1101.0,28.6063401392203
2018-12-10,1101.0,28.60687481902046
2018-12-11,1101.0,28.6074092130909
2018-12-12,1101.0,28.60794332173684
2018-12-13,1101.0,28.60847714526301
2018-12-14,1101.0,28.609010683973658
2018-12-17,1101.0,28.609543938172543
2018-12-18,1101.0,28.610076908162934
2018-12-19,1101.0,28.61023321229705
2018-12-20,1101.0,28.610389492003996
2018-12-21,1101.0,28.610545747291415
2018-12-24,1101.0,28.610701978166933
2018-12-25,1101.0,28.61085818463818
2018-12-26,1101.0,28.611014366712773
2018-12-27,1101.0,28.611170524398336
2018-12-28,1101.0,28.61132665770248
2019-01-02,1101.0,28.611482766632825
2019-01-03,1101.0,28.611638851196975
2019-01-04,1101.0,28.611794911402534
2019-01-07,1101.0,28.611950947257107
2019-01-08,1101.0,28.61210695876829
2019-01-09,1101.0,28.612262945943677
2019-01-10,1101.0,28.611665298065716
2019-01-11,1101.0,28.611067292791162
2019-01-14,1101.0,28.61046892969231
2019-01-15,1101.0,28.60987020834068
2019-01-16,1101.0,28.609271128307036
2019-01-17,1101.0,28.608671689161355
2019-01-18,1101.0,28.60807189047285
2019-01-21,1101.0,28.607987887779554
2019-01-22,1101.0,28.607903878029216
2019-01-23,1101.0,28.607819861220644
2019-01-24,1101.0,28.607735837352653
2019-01-25,1101.0,28.607651806424062
2019-01-28,1101.0,28.60756776843368
2019-01-29,1101.0,28.60748372338032
2019-01-30,1101.0,28.607399671262794
2019-02-11,1101.0,28.605691044561645
2019-02-12,1101.0,28.603979493457867
2019-02-13,1101.0,28.602265007923762
2019-02-14,1101.0,28.60054757787997
2019-02-15,1101.0,28.598827193195106
2019-02-18,1101.0,28.597103843685403
2019-02-19,1101.0,28.59537751911436
2019-02-20,1101.0,28.59364820919237
2019-02-21,1101.0,28.59191590357634
2019-02-22,1101.0,28.590180591869338
2019-02-25,1101.0,28.58844226362022
2019-02-26,1101.0,28.586700908323234
2019-02-27,1101.0,28.58495651541765
2019-03-04,1101.0,28.583209074287385
2019-03-05,1101.0,28.58145857426059
2019-03-06,1101.0,28.58156428989581
2019-03-07,1101.0,28.58166999435641
2019-03-08,1101.0,28.58177568764476
2019-03-11,1101.0,28.584116857029823
2019-03-12,1101.0,28.58645255814046
2019-03-13,1101.0,28.58878281646168
2019-03-14,1101.0,28.591107657300743
2019-03-15,1101.0,28.593427105788816
2019-03-18,1101.0,28.59574118688259
2019-03-19,1101.0,28.598049925365913
2019-03-20,1101.0,28.600353345851364
2019-03-21,1101.0,28.602651472781826
2019-03-22,1101.0,28.604944330432062
2019-03-25,1101.0,28.605369713658828
2019-03-26,1101.0,28.60579491601164
2019-03-27,1101.0,28.60621993764425
2019-03-28,1101.0,28.606644778710216
2019-03-29,1101.0,28.607069439362895
2019-04-01,1101.0,28.60749391975545
2019-04-02,1101.0,28.60791822004085
2019-04-03,1101.0,28.608342340371873
2019-04-08,1101.0,28.608766280901094
2019-04-09,1101.0,28.6091900417809
2019-04-10,1101.0,28.609508151338936
2019-04-11,1101.0,28.609826159735462
2019-04-12,1101.0,28.6101440670348
2019-04-15,1101.0,28.6104618733012
2019-04-16,1101.0,28.61077957859887
2019-04-17,1101.0,28.611097182991937
2019-04-18,1101.0,28.61141468654448
2019-04-19,1101.0,28.611732089320515
2019-04-22,1101.0,28.611571892044182
2019-04-23,1101.0,28.61141166910057
2019-04-24,1101.0,28.61125142048145
2019-04-25,1101.0,28.611091146178598
2019-04-26,1101.0,28.610930846183773
2019-04-29,1101.0,28.610770520488742
2019-04-30,1101.0,28.61061016908526
2019-05-02,1101.0,28.61044979196508
2019-05-03,1101.0,28.610289389119956
2019-05-06,1101.0,28.61012896054163
2019-05-07,1101.0,28.609968506221847
2019-05-08,1101.0,28.609808026152344
2019-05-09,1101.0,28.609647520324852
2019-05-10,1101.0,28.60960262490532
2019-05-13,1101.0,28.6095577274701
2019-05-14,1101.0,28.60951282801901
2019-05-15,1101.0,28.60946792655187
2019-05-16,1101.0,28.609423023068494
2019-05-17,1101.0,28.609378117568706
2019-05-20,1101.0,28.609333210052327
2019-05-21,1101.0,28.609288300519168
2019-05-22,1101.0,28.609049154449828
2019-05-23,1101.0,28.608809951175967
2019-05-24,1101.0,28.608570690670206
2019-05-27,1101.0,28.60833137290516
2019-05-28,1101.0,28.608091997853407
2019-05-29,1101.0,28.60785256548752
2019-05-30,1101.0,28.607613075780044
2019-05-31,1101.0,28.607373528703512
2019-06-03,1101.0,28.60713392423043
2019-06-04,1101.0,28.606894262333277
2019-06-05,1101.0,28.606654542984536
2019-06-06,1101.0,28.60641476615665
2019-06-10,1101.0,28.605783730797583
2019-06-11,1101.0,28.60515229698144
2019-06-12,1101.0,28.604520464204704
2019-06-13,1101.0,28.6038882319629
2019-06-14,1101.0,28.603255599750604
2019-06-17,1101.0,28.60262256706142
2019-06-18,1101.0,28.601989133388003
2019-06-19,1101.0,28.601355298222032
2019-06-20,1101.0,28.60072106105423
2019-06-21,1101.0,28.600086421374343
2019-06-24,1101.0,28.59974837760754
2019-06-25,1101.0,28.599410219528508
2019-06-26,1101.0,28.599071947059905
2019-06-27,1101.0,28.59873356012432
2019-06-28,1101.0,28.59839505864425
2019-07-01,1101.0,28.59805644254213
2019-07-02,1101.0,28.597717711740305
2019-07-03,1101.0,28.597378866161044
2019-07-04,1101.0,28.59703990572654
2019-07-05,1101.0,28.5967008303589
2019-07-08,1101.0,28.596361639980152
2019-07-09,1101.0,28.596022334512256
2019-07-10,1101.0,28.59592011504894
2019-07-11,1101.0,28.595817885135737
2019-07-12,1101.0,28.59571564477051
2019-07-15,1101.0,28.595613393951123
2019-07-16,1101.0,28.595511132675437
2019-07-17,1101.0,28.595408860941312
2019-07-18,1101.0,28.59530657874661
2019-07-19,1101.0,28.59520428608919
2019-07-22,1101.0,28.595004346901053
2019-07-23,1101.0,28.59480436772924
2019-07-24,1101.0,28.59460434855776
2019-07-25,1101.0,28.594404289370605
2019-07-26,1101.0,28.594204190151764
2019-07-29,1101.0,28.594004050885214
2019-07-30,1101.0,28.59380387155492
2019-07-31,1101.0,28.593603652144836
2019-08-01,1101.0,28.593403392638912
2019-08-02,1101.0,28.593203093021085
2019-08-05,1101.0,28.593002753275282
2019-08-06,1101.0,28.592802373385425
2019-08-07,1101.0,28.59260195333542
2019-08-08,1101.0,28.592401493109165
2019-08-12,1101.0,28.59210134606485
2019-08-13,1101.0,28.59180110890524
2019-08-14,1101.0,28.591500781576205
2019-08-15,1101.0,28.591200364023567
2019-08-16,1101.0,28.5908998561931
2019-08-19,1101.0,28.590599258030533
2019-08-20,1101.0,28.59029856948154
2019-08-21,1101.0,28.589997790491747
2019-08-22,1101.0,28.589696921006734
2019-08-23,1101.0,28.589513470933596
2019-08-26,1101.0,28.589329987200355
2019-08-27,1101.0,28.589146469794656
2019-08-28,1101.0,28.588962918704137
2019-08-29,1101.0,28.588779333916428
2019-08-30,1101.0,28.588595715419157
2019-09-02,1101.0,28.58841206319994
2019-09-03,1101.0,28.58822837724639
2019-09-04,1101.0,28.588044657546114
2019-09-05,1101.0,28.587860904086707
2019-09-06,1101.0,28.587677116855758
2019-09-09,1101.0,28.587493295840858
2019-09-10,1101.0,28.587267724503185
2019-09-11,1101.0,28.587042102271603
2019-09-12,1101.0,28.586816429123143
2019-09-16,1101.0,28.586590705034816
2019-09-17,1101.0,28.58636492998362
2019-09-18,1101.0,28.586139103946543
2019-09-19,1101.0,28.585913226900544
2019-09-20,1101.0,28.585687298822577
2019-09-23,1101.0,28.585461319689582
2019-09-24,1101.0,28.585339654341112
2019-09-25,1101.0,28.585217974188385
2019-09-26,1101.0,28.585096279227795
2019-09-27,1101.0,28.58497456945574
2019-10-01,1101.0,28.58485284486861
2019-10-02,1101.0,28.584731105462804
2019-10-03,1101.0,28.58460935123471
2019-10-04,1101.0,28.58448758218072
2019-10-07,1101.0,28.58436579829722
2019-10-08,1101.0,28.5842439995806
2019-10-09,1101.0,28.584122186027248
2019-10-14,1101.0,28.58442121478633
2019-10-15,1101.0,28.58472015415395
2019-10-16,1101.0,28.585019004183525
2019-10-17,1101.0,28.585317764928448
2019-10-18,1101.0,28.58561643644204
2019-10-21,1101.0,28.585915018777598
2019-10-22,1101.0,28.58621351198835
2019-10-23,1101.0,28.586511916127495
2019-10-24,1101.0,28.586810231248176
2019-10-25,1101.0,28.58710845740348
2019-10-28,1101.0,28.586900339855497
2019-10-29,1101.0,28.58669217898558
2019-10-30,1101.0,28.586483974775696
2019-10-31,1101.0,28.58627572720779
2019-11-01,1101.0,28.586067436263804
2019-11-04,1101.0,28.58585910192566
2019-11-05,1101.0,28.585650724175274
2019-11-06,1101.0,28.58544230299455
2019-11-07,1101.0,28.585233838365387
2019-11-08,1101.0,28.58502533026966
2019-11-11,1101.0,28.584996593500144
2019-11-12,1101.0,28.584967855904804
2019-11-13,1101.0,28.58493911748359
2019-11-14,1101.0,28.584910378236458
2019-11-15,1101.0,28.584881638163356
2019-11-18,1101.0,28.584852897264238
2019-11-19,1101.0,28.584824155539057
2019-11-20,1101.0,28.584795412987766
2019-11-21,1101.0,28.584766669610318
2019-11-22,1101.0,28.584737925406664
2019-11-25,1101.0,28.58470918037676
2019-11-26,1101.0,28.58468043452055
2019-11-27,1101.0,28.584639801200467
2019-11-28,1101.0,28.58459916622925
2019-11-29,1101.0,28.584558529606767
2019-12-02,1101.0,28.58451789133288
2019-12-03,1101.0,28.584477251407456
2019-12-04,1101.0,28.584436609830362
2019-12-05,1101.0,28.584395966601466
2019-12-06,1101.0,28.58435532172063
2019-12-09,1101.0,28.584314675187716
2019-12-10,1101.0,28.5845327337878
2019-12-11,1101.0,28.584750744848698
2019-12-12,1101.0,28.584968708391134
2019-12-13,1101.0,28.585186624435813
2019-12-16,1101.0,28.585404493003438
2019-12-17,1101.0,28.58562231411469
2019-12-18,1101.0,28.585840087790235
2019-12-19,1101.0,28.586057814050733
2019-12-20,1101.0,28.586275492916826
2019-12-23,1101.0,28.586493124409145
2019-12-24,1101.0,28.5867107085483
2019-12-25,1101.0,28.58707429073237
2019-12-26,1101.0,28.587437740772483
2019-12-27,1101.0,28.58780105876465
2019-12-30,1101.0,28.588164244804798
2019-12-31,1101.0,28.588527298988733
2020-01-02,1101.0,28.58889022141216
2020-01-03,1101.0,28.589253012170683
2020-01-06,1101.0,28.589615671359805
2020-01-07,1101.0,28.589978199074917
2020-01-08,1101.0,28.590340595411313
2020-01-09,1101.0,28.59070286046418
2020-01-10,1101.0,28.589207175598656
2020-01-13,1101.0,28.587709250308524
2020-01-14,1101.0,28.586209077871743
2020-01-15,1101.0,28.58470665153596
2020-01-16,1101.0,28.583201964518345
2020-01-17,1101.0,28.581695010005415
2020-01-20,1101.0,28.58018578115282
2020-01-30,1101.0,28.578674271085188
2020-01-31,1101.0,28.577160472895915
2020-02-03,1101.0,28.57564437964699
2020-02-04,1101.0,28.574908411549796
2020-02-05,1101.0,28.574171901404608
2020-02-06,1101.0,28.573434848412386
2020-02-07,1101.0,28.572697251772333
2020-02-10,1101.0,28.570982414379497
2020-02-11,1101.0,28.569264631267227
2020-02-12,1101.0,28.567543892297884
2020-02-13,1101.0,28.565820187281414
2020-02-14,1101.0,28.564093505974977
2020-02-17,1101.0,28.562363838082582
2020-02-18,1101.0,28.560631173254716
2020-02-19,1101.0,28.55889550108798
2020-02-20,1101.0,28.55715681112471
2020-02-21,1101.0,28.5554150928526
2020-02-24,1101.0,28.553670335704307
2020-02-25,1101.0,28.5536367612997
2020-02-26,1101.0,28.55360318576781
2020-02-27,1101.0,28.553569609108568
2020-03-02,1101.0,28.553536031321894
2020-03-03,1101.0,28.553502452407717
2020-03-04,1101.0,28.553468872365958
2020-03-05,1101.0,28.55343529119654
2020-03-06,1101.0,28.55340170889939
2020-03-09,1101.0,28.55336812547443
2020-03-10,1101.0,28.555111242495904
2020-03-11,1101.0,28.556851326346827
2020-03-12,1101.0,28.558588387564814
2020-03-13,1101.0,28.560322436632664
2020-03-16,1101.0,28.562053483978723
2020-03-17,1101.0,28.563781539977285
2020-03-18,1101.0,28.56550661494896
2020-03-19,1101.0,28.567228719161015
2020-03-20,1101.0,28.568947862827798
2020-03-23,1101.0,28.568398257756005
2020-03-24,1101.0,28.567848350452362
2020-03-25,1101.0,28.567298140584285
2020-03-26,1101.0,28.566747627818646
2020-03-27,1101.0,28.56619681182176
2020-03-30,1101.0,28.565645692259398
2020-03-31,1101.0,28.56509426879677
2020-04-01,1101.0,28.564542541098536
2020-04-06,1101.0,28.5639905088288
2020-04-07,1101.0,28.56343817165111
2020-04-08,1101.0,28.56288552922846
2020-04-09,1101.0,28.562332581223274
2020-04-10,1101.0,28.562072432002658
2020-04-13,1101.0,28.561812215086817
2020-04-14,1101.0,28.56155193044051
2020-04-15,1101.0,28.561291578028463
2020-04-16,1101.0,28.56103115781539
2020-04-17,1101.0,28.560770669765958
2020-04-20,1101.0,28.560510113844824
2020-04-21,1101.0,28.56024949001661
2020-04-22,1101.0,28.560099624148766
2020-04-23,1101.0,28.55994973581778
2020-04-24,1101.0,28.559799825016913
2020-04-27,1101.0,28.559649891739433
2020-04-28,1101.0,28.55949993597859
2020-04-29,1101.0,28.559349957727644
2020-04-30,1101.0,28.55919995697985
2020-05-04,1101.0,28.559049933728453
2020-05-05,1101.0,28.558899887966707
2020-05-06,1101.0,28.558749819687847
2020-05-07,1101.0,28.558599728885124
2020-05-08,1101.0,28.558449615551766
2020-05-11,1101.0,28.55832666574978
2020-05-12,1101.0,28.55820370082929
2020-05-13,1101.0,28.55808072078656
2020-05-14,1101.0,28.557957725617882
2020-05-15,1101.0,28.55783471531953
2020-05-18,1101.0,28.557711689887785
2020-05-19,1101.0,28.55758864931892
2020-05-20,1101.0,28.557465593609212
2020-05-21,1101.0,28.55734252275493
2020-05-22,1101.0,28.557097581348103
2020-05-25,1101.0,28.55685257993028
2020-05-26,1101.0,28.556607518472052
2020-05-27,1101.0,28.55636239694399
2020-05-28,1101.0,28.556117215316625
2020-05-29,1101.0,28.555871973560492
2020-06-01,1101.0,28.555626671646085
2020-06-02,1101.0,28.555381309543886
2020-06-03,1101.0,28.55513588722435
2020-06-04,1101.0,28.55489040465791
2020-06-05,1101.0,28.554644861814985
2020-06-08,1101.0,28.554399258665963
2020-06-09,1101.0,28.554153595181216
2020-06-10,1101.0,28.55377903399993
2020-06-11,1101.0,28.55340433247
2020-06-12,1101.0,28.5530294904862
2020-06-15,1101.0,28.5526545079432
2020-06-16,1101.0,28.55227938473554
2020-06-17,1101.0,28.55190412075766
2020-06-18,1101.0,28.55152871590385
2020-06-19,1101.0,28.551566332633634
2020-06-22,1101.0,28.551603947948454
2020-06-23,1101.0,28.551641561848413
2020-06-24,1101.0,28.55167917433362
2020-06-29,1101.0,28.55171678540418
2020-06-30,1101.0,28.551754395060204
2020-07-01,1101.0,28.551792003301795
2020-07-02,1101.0,28.551829610129058
2020-07-03,1101.0,28.5518672155421
2020-07-06,1101.0,28.55190481954103
2020-07-07,1101.0,28.55194242212595
2020-07-08,1101.0,28.55198002329697
2020-07-09,1101.0,28.552017623054194
2020-07-10,1101.0,28.55214173031905
2020-07-13,1101.0,28.55226582218321
2020-07-14,1101.0,28.552389898650485
2020-07-15,1101.0,28.552513959724703
2020-07-16,1101.0,28.552638005409676
2020-07-17,1101.0,28.55276203570923
2020-07-20,1101.0,28.552886050627173
2020-07-21,1101.0,28.553010050167323
2020-07-22,1101.0,28.553134034333496
2020-07-23,1101.0,28.55301046221262
2020-07-24,1101.0,28.552886874819787
2020-07-27,1101.0,28.55276327215122
2020-07-28,1101.0,28.552639654203148
2020-07-29,1101.0,28.552516020971787
2020-07-30,1101.0,28.55239237245336
2020-07-31,1101.0,28.55226870864409
2020-08-03,1101.0,28.55214502954019
2020-08-04,1101.0,28.552021335137873
2020-08-05,1101.0,28.551897625433362
2020-08-06,1101.0,28.551773900422866
2020-08-07,1101.0,28.551650160102596
2020-08-10,1101.0,28.551409447960744
2020-08-11,1101.0,28.55116867786261
2020-08-12,1101.0,28.55092784978027
2020-08-13,1101.0,28.550686963685795
2020-08-14,1101.0,28.550446019551227
2020-08-17,1101.0,28.550205017348592
2020-08-18,1101.0,28.549963957049894
2020-08-19,1101.0,28.54972283862712
2020-08-20,1101.0,28.549481662052226
2020-08-21,1101.0,28.54924042729716
2020-08-24,1101.0,28.549103169627326
2020-08-25,1101.0,28.548965893115234
2020-08-26,1101.0,28.54882859775572
2020-08-27,1101.0,28.548691283543597
2020-08-28,1101.0,28.548553950473693
2020-08-31,1101.0,28.548416598540825
